Column1,year,city_x,id,province_x,province_id,Gdpct01,Gdpct02,Gdpct03,Gdpct04,GDP_PerCapita,Envirct04,Envirct06,Envirct09,Eect01,Eect02,Eect04,Fict03,Eicct01,bm,ccnl,egdp,hdmsp,hviirs,viirsl,viirsv1,viirsv2
8796,2019,泰安市,370900,山东省,370000,2663.59,10.8,38.9,50.3,,,,,573.33,349.44,,45908,,982.0305882,,12318692218,,160464.4471,47915.35645,15.81921184,71153.533
8797,2019,威海市,371000,山东省,370000,2963.73,9.7,40.4,49.9,,1995,,1795,257.01,194.89,,122247,,553.9854902,,14953994067,,157237.702,50014.53289,7.689329343,79169.20921
8798,2019,日照市,371100,山东省,370000,1949.38,8.6,42.7,48.7,,8327,,27563,308.45,179.89,,18692,,667.8976471,,10854256815,,124545.3412,28459.67049,14.02555175,56494.7261
8799,2019,临沂市,371300,山东省,370000,4600.25,8.9,37.9,53.2,,7554,,46643,1190.05,562.69,,38730,,2203.176078,,28166603332,,378788.4706,96881.87323,40.51584213,144152.6034
8800,2019,德州市,371400,山东省,370000,3022.27,10.3,41.8,47.9,,8861,,13155,598.61,304.84,,16001,,1283.234118,,15393233504,,212922.9882,48967.41094,20.99299621,73036.34431
8801,2019,聊城市,371500,山东省,370000,2259.82,14.1,35.7,50.2,,,,,647.03,321.5,,7253,,1017.815686,,11933623384,,190054.6392,47430.86714,15.69368446,70517.78935
8802,2019,滨州市,371600,山东省,370000,2457.19,9.4,42.4,48.2,,18909,,24877,397.97,228.45,,21720,,1330.53451,,19359966008,,225834.4706,57001.84468,29.90853255,84009.45875
8803,2019,菏泽市,371700,山东省,370000,3409.98,9.5,42.6,47.9,,6895,,8770,1026.53,444.62,,19370,,1398.558824,,13965704853,,252862.2196,59997.12845,20.28077361,90574.56113
8804,2019,北京市,110000,北京市,110000,35371.28,0.3,16.2,83.5,164220,7716,,3349,1397.4,1176.3,,1421299,,3064.158696,,89657407272,,644848.102,426029.5383,78.0623122,533010.7973
8805,2019,天津市,120000,天津市,120000,14104.28,1.31,35.23,63.46,,,,,1108.18,,,473161,,2767.697092,,73892991278,,595672.7451,341052.5677,69.78415937,498480.7072
8806,2019,上海市,310000,上海市,310000,38155.32,0.3,27,72.7,157279,34138,,13308,1469.3,,,1904800,,2038.764743,,82491187892,,498632.0118,480499.3947,62.77588194,629126.8471
8807,2019,长春市,220100,吉林省,220000,5904.1375,5.9,42.27,51.84,78456,2816,,15181,753.8,,,,,3040.727631,,32375529843,,515278.8902,161845.4984,42.00587303,247544.9473
8808,2019,吉林市,220200,吉林省,220000,1416.5563,11.49,36.01,52.47,34335,8574,,24618,411.61,,,,,2845.645781,,16913746176,,349914.2275,36516.5683,26.04724349,59293.63663
8809,2019,四平市,220300,吉林省,220000,796.1686,29.34,20.81,49.87,24979,618,,8294,318.18,,,,,1170.373761,,6128917843,,159483.2902,18980.42709,16.27831916,30474.32274
8810,2019,辽源市,220400,吉林省,220000,410.3836,9.8,29.41,60.88,35108,637,,8293,116.55,,,,,638.6629973,,3750309333,,80265.98039,8742.245378,9.267073904,14510.19923
8811,2019,通化市,220500,吉林省,220000,725.7567,10.36,31.46,58.15,33702,1333,,18560,214.74,,,,,1423.403359,,7772688111,,193124.7451,18824.64862,9.944556834,33935.18614
8812,2019,白山市,220600,吉林省,220000,509.6629,10.85,27.76,61.52,43465,305,,3965,116.51,,,,,1559.705767,,5955600713,,148366.7922,6072.820008,7.346019772,14448.0583
8813,2019,松原市,220700,吉林省,220000,729.7836,26.4,19.58,53.99,26559,715,,3156,274.55,,,,,2016.230713,,9050088203,,254632.2,20624.16946,16.94247764,44424.23072
8814,2019,白城市,220800,吉林省,220000,491.5546,25.24,16.34,58.33,25980,735,,4001,188.5,,,,,2195.887388,,6879424828,,156247.6745,12725.42146,16.42005434,27353.90657
8815,2019,延边朝鲜族自治州,222400,吉林省,220000,723.3672,,,,,,,,,,,,,3697.077193,,11515843288,,292361.9059,26842.34971,20.80268663,42464.71492
8816,2019,银川市,640100,宁夏回族自治区,640000,1896.7883,3.4,43.7,52.9,83492,4666,,6031,229.3085,,,,,800.7439216,,15756040371,,195156.7922,83535.1344,13.8985093,110216.9302
8817,2019,石嘴山市,640200,宁夏回族自治区,640000,511.2429,5.6,48.7,45.7,63494,1212,,92628,80.5913,,,,,452.7566536,,5388130818,,73666.15686,14653.12233,8.086629947,20832.22978
8818,2019,吴忠市,640300,宁夏回族自治区,640000,580.1885,12.1,44.3,43.6,40889,1599,,9869,142.2478,,,,,1421.002745,,8122129241,,212708.8392,20534.25925,11.9266607,36147.91069
8819,2019,固原市,640400,宁夏回族自治区,640000,322.6589,17.6,19.4,63,25886,48,,1280,125.0498,,,,,984.6313725,,3445971549,,118134.7765,12572.20678,6.439485814,18950.50611
8820,2019,中卫市,640500,宁夏回族自治区,640000,437.6463,13.8,42.7,43.5,37358,1183,,19954,117.4627,,,,,1166.676863,,4783205119,,139091.3255,12864.83876,7.957778536,22453.68944
8821,2019,重庆市,500000,重庆市,500000,23605.77,6.6,40.2,53.2,75828,22526,,77409,3416.29,1677.79,,236529,,10720.16274,,47098527551,,1076968.584,250787.846,81.18609633,325044.2465
8822,2019,鄂尔多斯市,150600,内蒙古自治区,150000,3605.0277,3.5,58,38.5316,173069,,,,163.5,,,,,7227.659519,,37062671673,,868676.4627,71666.46514,72.62289413,138076.0796
8823,2019,沈阳市,210100,辽宁省,210000,6470.2627,4.3898,33.6711,61.9391,77777,5255,,12413,755.4,,,165054,,1753.447769,,32994486366,,344041.7294,158192.0463,32.83640975,218081.9196
8824,2019,大连市,210200,辽宁省,210000,7001.7161,6.5487,39.988,53.4633,99996,6900,,15320,598.7,,,64617,,1257.657264,,21968193375,,301333.0863,96285.50732,21.20566592,164261.5522
8825,2019,鞍山市,210300,辽宁省,210000,1745.321,6.0051,42.7324,51.2625,48957,1753,,47726,339.8,,,1706,,948.9696286,,11968299149,,179197.749,44221.0228,13.17439157,63522.66109
8826,2019,抚顺市,210400,辽宁省,210000,847.0827,6.6663,49.3298,44.0039,41382,2400,,11927,206.7,,,3040,,1158.808812,,8586436239,,163146.7216,23721.20807,13.85700171,36728.75483
8827,2019,本溪市,210500,辽宁省,210000,781.0731,6.6476,47.763,45.5893,46673,2369,,61318,144.5,,,4341,,904.3295779,,6953323289,,123855.8275,19428.44071,14.0091088,29961.81354
8828,2019,丹东市,210600,辽宁省,210000,768.0268,18.9109,25.0003,56.0887,32256,750,,6262,232.9,,,3527,,1219.899522,,6933989124,,181099.3961,15534.81023,9.307793525,29697.13572
8829,2019,锦州市,210700,辽宁省,210000,1073.0292,18.4771,26.0201,55.5028,35431,1860,,9812,293.4,,,6410,,975.0529796,,8233331579,,171248.5529,27674.14211,13.32321163,52091.32311
8830,2019,营口市,210800,辽宁省,210000,1328.1586,8.1461,45.2663,46.5876,54612,1763,,64131,230.8,,,13974,,665.8085798,,11918385857,,143341.8157,38052.86693,12.21991584,68563.45559
8831,2019,阜新市,210900,辽宁省,210000,488.0566,21.7659,26.5288,51.7053,27945,474,,4001,183.7,,,2081,,871.1565306,,4784864503,,144243.6,12399.40576,7.557123051,22501.31763
8832,2019,辽阳市,211000,辽宁省,210000,831.0197,9.7111,47.3489,42.9399,45498,,,,174.4,,,6484,,788.6716186,,9844134852,,115263.4118,35864.93403,19.21420467,51369.31535
8833,2019,盘锦市,211100,辽宁省,210000,1280.9065,7.8878,53.6234,38.4888,88983,2824,,2873,130,,,44330,,391.6378516,,11362985810,,128795.4706,45539.789,6.074381534,70350.20836
8834,2019,铁岭市,211200,辽宁省,210000,640.033,24.1586,27.9779,47.8635,24382,1492,,14935,289.2,,,2055,,1261.978307,,9025659204,,193975.1373,14733.9243,10.61564447,28881.73491
8835,2019,朝阳市,211300,辽宁省,210000,843.1191,23.0869,29.4146,47.4986,28761,390,,48696,334.9,,,9713,,1679.555233,,9293012431,,265753.1804,16694.61658,17.23026232,38233.5803
8836,2019,葫芦岛市,211400,辽宁省,210000,807.144,16.4872,37.4442,46.0687,31802,1768,,2669,275.8,,,2895,,897.8271619,,7725084660,,169460.5451,23825.20218,11.06176862,42093.38009
8837,2019,镇江市,321100,江苏省,320000,4127.32,3.4,48.6,48,128981,5052,,4447,270.16,,,66000,,669.4729412,,20452586066,,168953.5569,79691.49263,15.55032532,99355.27168
8838,2019,泰州市,321200,江苏省,320000,5133.36,5.7,49.2,45.1,110731,4638,,4914,500.55,,,148600,,927.5781915,,24373199029,,205196.5608,88957.55829,16.06325045,113637.9924
8839,2019,宿迁市,321300,江苏省,320000,3099.23,10.5,42.7,46.8,62840,6662,,4564,592.36,,,44600,,1008.729804,,13253252946,,183218.0078,55568.14879,18.5329317,75210.19989
8840,2019,宁波市,330200,浙江省,330000,11985.12,2.69,48.25,49.06,143157,15623,,18374,608.4707,,,236341,,2088.530298,,41118339105,,422034.7255,215682.7729,61.54350629,312869.1654
8841,2019,温州市,330300,浙江省,330000,6606.11,2.3,42.57,55.14,71225,4614,,9691,832.3647,,,75842,,1479.080291,,21828155846,,324878.3059,113630.6671,20.57395454,169547.7255
8842,2019,嘉兴市,330400,浙江省,330000,5370.32,2.25,53.87,43.89,112751,18871,,12841,363.6987,,,412541,,1168.645255,,27284011509,,251578.0353,117600.8232,36.99579636,148267.6774
8843,2019,湖州市,330500,浙江省,330000,3122.43,4.29,51.1,44.63,102593,7786,,11223,267.5698,,,189881,,910.8261961,,14859538321,,188500.9686,72376.10525,21.59180977,88751.40986
8844,2019,绍兴市,330600,浙江省,330000,5780.74,3.6,47.93,48.46,114561,26852,,6513,447.8657,,,65739,,1619.943206,,20450667330,,245895.9176,87495.18887,39.77334855,121585.821
8845,2019,金华市,330700,浙江省,330000,4559.91,3.2,40.2,56.6,81224,7320,,11776,491.9333,,,21657,,1471.339277,,22366602880,,290714.749,132575.2189,23.38558136,164368.8599
8846,2019,衢州市,330800,浙江省,330000,1573.52,5.5,41.37,53.11,71087,8998,,16998,257.6325,,,7779,,887.1735456,,5833824443,,124402.1255,25076.38029,6.346618238,34547.26673
8847,2019,舟山市,330900,浙江省,330000,1371.6,10.67,34.66,54.64,116781,1448,,792,96.599,,,50093,,195.7258131,,3550600788,,75028.21961,23116.98942,3.889712454,53904.92957
8848,2019,台州市,331000,浙江省,330000,5134.05,5.49,45.58,48.93,83555,5105,,11124,606.6384,,,62272,,1498.165073,,20762268710,,282905.3098,93338.69174,27.8451001,133956.9798
8849,2019,丽水市,331100,浙江省,330000,1476.61,6.77,38.68,54.52,66936,2620,,5935,270.7654,,,12079,,1780.791928,,7241308888,,175080.3725,28076.6898,16.55412148,38573.33279
8850,2019,阜阳市,341200,安徽省,340000,2704.98,13,38.2,48.8,32855,,,,1077.28,263.88,,45335,,1229.149412,,9630878360,,216549.5137,69047.06379,19.31471938,95094.02924
8851,2019,日喀则市,540200,西藏自治区,540000,279.49,15.66,34.02,50.49,35249,,,,,,,,,13557.48406,,16496268035,,327913.2863,3584.104043,47.41866562,9332.486189
8852,2019,昌都市,540300,西藏自治区,540000,220.96,13.12,41.43,45.43,27844,13,,1287,,,,,,9054.068117,,10206678470,,280205.5137,5011.628289,30.57923307,9003.869663
8853,2019,林芝市,540400,西藏自治区,540000,172.45,6.8,35.37,58.09,73224,,,,,,,,,12448.57826,,9291023259,,228947.7765,2710.961758,31.48934812,4852.118813
8854,2019,山南市,540500,西藏自治区,540000,187.77,4.01,49.35,47.05,49550,17,,583,,,,,,6906.162908,,6573406132,,179648.6941,6043.523782,24.60044593,12067.35999
8855,2019,那曲地区,542400,西藏自治区,540000,157.53,12.28,25.23,62.19,30420,,,481,,,,,,,,,,,,,
8856,2019,阿里地区,542500,西藏自治区,540000,62.04,,,,,,,,,,,,,29765.43251,,29908873061,,925945.6235,1729.504345,105.0400049,3107.773191
8857,2019,贵阳市,520100,贵州省,520000,4039.6,,,,81995,5848,,10733,427.8263,,,,,1142.913853,,11517833197,,185085.7765,76268.52958,13.48255225,95757.16745
8858,2019,六盘水市,520200,贵州省,520000,1265.97,,,,43003,6016,,18035,353.2119,,,,,1073.164314,,4999663421,,129397.4118,19939.78749,6.864633913,30073.6653
8859,2019,遵义市,520300,贵州省,520000,3483.32,,,,55411,1381,,14453,818.9988,,,,,3976.976958,,7700704762,,356101.0314,50517.56359,19.49922952,67412.21648
8860,2019,安顺市,520400,贵州省,520000,923.94,,,,39177,390,,4768,307.0726,,,,,1089.166667,,3700936233,,137554.4431,27849.2847,8.798031229,36849.47547
8861,2019,毕节市,520500,贵州省,520000,1901.36,,,,28378,2129,,10388,937.7627,,,,,3292.852549,,4927826273,,292418.9882,26931.19464,17.70649747,41407.02347
8862,2019,铜仁市,520600,贵州省,520000,1249.16,,,,39298,,,,446.3834,,,,,2199.512022,,4320013124,,205036.5725,21639.67232,9.774791028,29993.86622
8863,2019,黔西南布依族苗族自治州,522300,贵州省,520000,1272.8,,,,44212,,,,368.8116,,,,,1741.412549,,6392150955,,174757.9686,19247.84385,9.979012468,29044.40241
8864,2019,黔东南苗族侗族自治州,522600,贵州省,520000,1123.04,,,,31678,,,,484.7311,,,,,3544.897964,,5843073685,,258526.9059,22383.48377,13.21638587,32679.56171
8865,2019,黔南布依族苗族自治州,522700,贵州省,520000,1518.04,,,,46048,,,,426.652,,,,,3079.094933,,5591745574,,280382.5373,29222.37291,17.79781764,41537.18486
8866,2019,无锡市,320200,江苏省,320000,11852.32,1,47.5,51.5,180044,19840,,36204,502.83,,,362000,,1168.683451,,45938660154,,264929.3569,166295.0493,40.73218752,204152.5666
8867,2019,徐州市,320300,江苏省,320000,7151.35,9.5,40.4,50.1,81138,3248,,38522,1041.73,,,209000,,1426.106275,,23822505763,,285583.8157,97660.01158,24.15454159,130613.8865
8868,2019,常州市,320400,江苏省,320000,7400.86,2.1,47.7,50.2,156390,11807,,39580,385.02,,,262800,,880.6652457,,28944583053,,203462.0078,116253.5981,29.86149658,141895.8788
8869,2019,苏州市,320500,江苏省,320000,19235.8,1,47.5,51.5,179174,36586,,35107,722.6,,,461500,,2483.37976,,92931828332,,535412.1529,393217.699,84.57783321,501038.567
8870,2019,南通市,320600,江苏省,320000,9383.39,4.6,49,46.4,128294,13653,,5397,759.82,,,266500,,1908.362537,,36864664955,,335262.0863,139321.3929,40.20093564,201015.1187
8871,2019,连云港市,320700,江苏省,320000,3139.29,11.6,43.4,45,69523,3484,,9690,534.41,,,61400,,954.7866667,,14652183315,,197413.3137,54232.03564,19.2771493,87777.0953
8872,2019,淮安市,320800,江苏省,320000,3871.21,10,41.8,48.2,78543,,,,560.48,,,104900,,1216.809412,,16189237075,,199159.4314,62286.43856,20.28505557,82696.32287
8873,2019,盐城市,320900,江苏省,320000,5702.26,10.9,41.6,47.5,79149,,,,821.35,,,92000,,2074.453864,,25276198440,,338459.9294,104613.2701,31.77576882,148074.0906
8874,2019,扬州市,321000,江苏省,320000,5850.08,5,47.5,47.5,128856,7066,,8708,457.14,,,138800,,973.7756863,,23495223075,,192785.4706,82813.12389,14.05004961,105639.8061
8875,2019,呼和浩特市,150100,内蒙古自治区,150000,2791.4591,4.0914,29.5129,66.3957,89138,,,,248.74,,,,,1881.531225,,17007013261,,286793.0824,83636.72699,29.52677993,116998.0125
8876,2019,包头市,150200,内蒙古自治区,150000,2714.4692,3.5,39.2887,57.1599,93835,,,,224.57,,,,,2261.154285,,16725844052,,275758.9686,50899.22209,14.95623968,74901.49141
8877,2019,呼伦贝尔市,150700,内蒙古自治区,150000,1193.034,23.392,27.8751,48.733,47116,,,,254.62,,,,,20109.68941,,42291361640,,162248.6824,24346.79147,123.4366076,51344.51367
8878,2019,兴安盟,152200,内蒙古自治区,150000,520.057,32.968,23.7051,43.3269,32310,,,,,,,,,4494.562571,,9583562479,,138858.2824,12398.44625,24.46317879,28033.32197
8879,2019,通辽市,150500,内蒙古自治区,150000,1267.2599,22.2907,30.7767,46.9326,40410,,,,316.72,,,,,5027.444397,,13865310876,,594736.8471,27045.12654,31.69767235,56413.05944
8880,2019,赤峰市,150400,内蒙古自治区,150000,1708.3785,18.9507,29.7489,51.3003,39488,,,,460,,,,,7437.70272,,18998134339,,749877.6392,36312.75151,43.25796253,71674.07882
8881,2019,锡林郭勒盟,152500,内蒙古自治区,150000,798.5925,15.5,40.5481,44.0302,75585,,,,,,,,,17789.95923,,27617325037,,444252.6941,20836.5606,77.67688903,39874.62219
8882,2019,乌兰察布市,150900,内蒙古自治区,150000,808.4185,15.9019,39.1337,44.9644,38622,,,,268.91,,,,,4698.688672,,13977097500,,410483.0118,22632.27577,35.68160963,39963.11377
8883,2019,巴彦淖尔市,150800,内蒙古自治区,150000,875.0104,22.9738,32.5077,44.5185,51722,,,,173.95,,,,,4930.388131,,12677748936,,361224.4824,9814.487449,29.85424455,23733.85923
8884,2019,乌海市,150300,内蒙古自治区,150000,550.9456,0.9425,62.1742,36.8833,97564,,,,44.19,,,,,138.1800046,,6654487134,,49479.51373,13023.05948,1.661548826,19182.94357
8885,2019,阿拉善盟,152900,内蒙古自治区,150000,295.3105,4.8204,55.3273,39.8523,118101,,,,,,,,,17790.73995,,25472260529,,487683.0392,14472.34362,87.85628473,22731.03761
8886,2019,合肥市,340100,安徽省,340000,9409.4,3.1,36.3,60.6,115623,,,,770.44,404.99,,339150,,1610.56,,23213950903,,287660.3843,163424.2218,33.66783867,199969.2319
8887,2019,淮北市,340600,安徽省,340000,1077.94,6.8,42.7,50.5,47654,,,,218.72,120.05,,28781,,344.7945098,,5089490759,,70033.17255,22805.70904,5.795056879,31621.0883
8888,2019,亳州市,341600,安徽省,340000,1749,13.6,35.6,50.8,33314,,,,662.99,132.97,,96416,,1023.741961,,6043630243,,150380.0471,40609.13202,17.26865042,55607.57681
8889,2019,宿州市,341300,安徽省,340000,1978.75,14.5,35.9,49.6,34773,,,,658.27,160.01,,98231,,1274.84,,8494138202,,177077.549,37149.8293,22.41969886,53251.90709
8890,2019,蚌埠市,340300,安徽省,340000,2057.17,11.4,41.1,47.5,60469,,,,386.3,143.14,,140000,,782.3917647,,7121586121,,118103.9137,35606.02614,14.01826783,47274.00473
8891,2019,淮南市,340400,安徽省,340000,1296.17,10,40.7,49.3,37140,,,,390.82,178.29,,31120,,682.6980392,,8239310204,,111627.3176,28297.1707,10.12338166,37715.58106
8892,2019,滁州市,341100,安徽省,340000,2909.06,8.6,49.1,42.3,70429,,,,455.35,156.84,,148985,,1655.706275,,12365290132,,241046.5725,64398.58011,21.51059652,84715.91987
8893,2019,六安市,341500,安徽省,340000,1620.13,13.4,36.1,50.5,33370,,,,591.07,137.88,,54870,,1575.423529,,7982638454,,212148.1255,39923.63172,17.38142113,56241.18108
8894,2019,马鞍山市,340500,安徽省,340000,2110.97,4.5,48.9,46.6,89867,9182,,57197,229.14,119.16,,265883,,582.0745098,,9208863893,,102081.3882,35934.76154,13.03627124,46827.66932
8895,2019,芜湖市,340200,安徽省,340000,3618.26,4,48.6,47.4,96154,3607,,27597,389.84,204.57,,292000,,769.2047059,,12190779864,,153143.6941,50535.81158,16.56581649,67247.13928
8896,2019,宣城市,341800,安徽省,340000,1561.34,9.6,47.3,43.1,58819,,,,278.77,82.47,,120265,,1374.817255,,6558318770,,156310.7059,24086.94421,22.69333041,34023.47382
8897,2019,铜陵市,340700,安徽省,340000,960.17,5.5,46.3,48.2,58726,,,,170.58,77.25,,40000,,337.5517647,,3842574665,,55252.2,12863.36564,4.616655198,18118.00111
8898,2019,池州市,341700,安徽省,340000,831.73,10.1,44.2,45.7,56217,,,,162.29,58.76,,40223,,839.5953633,,3346811860,,87175.99608,8942.422955,8.534628263,14381.28672
8899,2019,安庆市,340800,安徽省,340000,2380.52,9.1,44.9,46,50574,,,,528.58,173.62,,31000,,1294.88149,,7701242823,,174912.3333,28365.91887,7.576106992,40078.19301
8900,2019,黄山市,341000,安徽省,340000,818.04,7.6,34.6,57.8,57853,743,,2251,148.92,53.26,,21415,,942.724203,,4454137464,,69825.79216,4969.384003,6.914355874,8553.633774
8901,2019,太原市,140100,山西省,140000,4016.1904,1.05,37.69,61.24,90421,,,,,,,9717,,748.7933333,,18665531666,,176130.7412,114703.3837,11.85068971,145344.8283
8902,2019,大同市,140200,山西省,140000,1311.2069,5.38,37.2,57.4,37902,,,,,,,7003,,1238.355719,,15984392085,,233809.3176,56348.81148,13.01775051,82709.77778
8903,2019,阳泉市,140300,山西省,140000,717.7102,1.64,45.53,52.83,50689,404,,2790,,,,1936,,411.0588235,,5406805657,,75117.38039,15086.44987,4.792793751,21368.03091
8904,2019,长治市,140400,山西省,140000,1639.9173,3.08,53.35,43.56,47219,,,,,,,40790,,1631.453725,,16243160629,,230319.2549,48789.71034,27.32088216,70280.98459
8905,2019,晋城市,140500,山西省,140000,1355.1562,3.51,54.32,42.18,57714,2622,,7223,,,,30889,,1283.49098,,11670247982,,137822.3255,23996.32904,31.27228536,36104.21234
8906,2019,朔州市,140600,山西省,140000,1056.68,5.69,39.82,54.46,59269,,,,,,,4896,,1007.313762,,11093106791,,180468.7255,31758.18871,11.40671334,49804.43228
8907,2019,晋中市,140700,山西省,140000,1447.6159,7.9,44.81,47.28,42759,952,,4865,,,,20831,,1645.602745,,17167243306,,247172.6118,49351.49461,15.68865925,72800.10721
8908,2019,运城市,140800,山西省,140000,1553.5353,15.87,34.6,49.54,28951,,,,,,,1776,,1387.483137,,14404301108,,207397.3608,30440.91602,14.47384386,49388.15336
8909,2019,忻州市,140900,山西省,140000,991.6758,8.56,43.47,47.93,31260,778,,21310,,,,3006,,2405.610656,,13050864280,,313932.8235,32468.60058,40.11987851,56416.19346
8910,2019,临汾市,141000,山西省,140000,1448.3799,7.12,43.25,49.6,32155,,,,,,,922,,1993.897647,,25145180446,,254704.9059,32647.30088,22.71894243,53887.56726
8911,2019,吕梁市,141100,山西省,140000,1507.0248,4.61,59.75,35.65,38758,,,,,,,14139,,1907.600784,,21967285228,,288768.4471,35107.4483,20.66561572,60026.44866
8912,2019,攀枝花市,510400,四川省,510000,1010.13,9.08,54.53,36.41,82460,4912,,34992,108.4,,,,,454.6956863,,6506324713,,72396.09804,10121.26719,2.123711503,16450.99652
8913,2019,泸州市,510500,四川省,510000,2081.26,10.43,49.1,40.48,48105,4192,,5251,508.6,,,,,1667.995895,,3068393147,,143277.7961,17220.06489,9.116072325,24269.71559
8914,2019,德阳市,510600,四川省,510000,2335.91,10.04,50.7,39.25,65745,3579,,5947,384.5,,,,,921.657318,,8166946174,,121045.2941,38220.27081,13.90638391,43285.43465
8915,2019,绵阳市,510700,四川省,510000,2856.2,10.59,40.31,49.1,58685,1922,,9472,531.4,,,,,2470.576281,,9703544945,,202494.5882,35260.32434,12.02141842,44080.10928
8916,2019,广元市,510800,四川省,510000,941.85,16.24,41.37,42.37,35262,670,,3777,298.7,,,,,1903.598431,,5024218906,,132231.0824,10936.60221,7.239543152,17088.00142
8917,2019,遂宁市,510900,四川省,510000,1345.73,13.76,45.71,40.51,42113,1254,,1651,362.3,,,,,740.7485167,,3728878018,,86594.88235,17926.91094,4.847903678,23721.4502
8918,2019,内江市,511000,四川省,510000,1433.3,16.78,34.19,49.05,38743,948,,14927,408.2,,,,,784.6733902,,3036525209,,85717.01961,17764.76175,6.399483486,23115.79315
8919,2019,乐山市,511100,四川省,510000,1863.31,13.03,43.04,43.95,56999,4371,,19448,349.1,,,,,1726.953184,,4368400077,,146161.4078,24526.61631,8.993043415,30371.02767
8920,2019,南充市,511300,四川省,510000,2322.22,17.41,40.38,42.22,36073,1526,,1832,723.4,,,,,1612.344118,,6258054941,,180208.298,41119.39781,9.544252945,50946.04521
8921,2019,眉山市,511400,四川省,510000,1380.2,14.43,38.2,47.38,46168,1651,,6269,342.3,,,,,1077.448538,,2853597886,,112910.3843,22420.93479,12.84789404,27612.98888
8922,2019,宜宾市,511500,四川省,510000,2601.89,10.67,50.3,39.02,57003,6586,,10465,551.4,,,,,1876.308091,,3134649470,,160387.4039,21600.70378,8.918120583,30172.14219
8923,2019,广安市,511600,四川省,510000,1250.44,16.35,32.88,50.81,38522,992,,4547,458.8,,,,,949.9558462,,2878252880,,97913.95686,18210.10876,8.536421004,23049.86431
8924,2019,达州市,511700,四川省,510000,2041.49,16.89,34.59,48.5,35625,1099,,12530,658.6,,,,,2005.578819,,5073069942,,170131.5333,20807.77857,8.936386347,27496.01152
8925,2019,雅安市,511800,四川省,510000,723.79,17.69,31.38,50.9,46984,786,,3322,153,,,,,1571.598948,,2307281285,,104954.0275,9768.657432,5.648113198,14543.74105
8926,2019,巴中市,511900,四川省,510000,754.29,16.45,32.11,51.48,22716,155,,1246,365.6,,,,,1468.251493,,2684833193,,102225.7843,6633.545568,6.538023297,10348.39865
8927,2019,资阳市,512000,四川省,510000,777.8,18.26,30.55,51.17,31019,332,,2020,342.2,,,,,879.0204691,,2248342266,,75888.77255,10660.76298,15.6618432,14465.2708
8928,2019,阿坝藏族羌族自治州,513200,四川省,510000,390.08,,,,41278,,,,90,,,,,7738.043322,,9052718583,,213165.5804,5959.731373,24.9510184,11962.75648
8929,2019,甘孜藏族自治州,513300,四川省,510000,388.46,,,,32440,,,,109.7,,,,,12179.76302,,14514576649,,421022.0431,9887.446125,41.32264965,21889.77475
8930,2019,凉山彝族自治州,513400,四川省,510000,1676.3,,,,34085,,,,530.9,,,,,4677.413196,,9681591719,,288737.2431,18066.67233,19.17120666,31052.00964
8931,2019,自贡市,510300,四川省,510000,1428.49,14.17,40.11,45.76,48904,1051,,2367,320.1,,,,,654.706965,,1847877292,,68813.05882,13418.98065,5.465065651,16425.68581
8932,2019,成都市,510100,四川省,510000,17012.65,3.6,30.83,65.57,103386,9290,,8925,1502.3,,,,,2238.904412,,39749897782,,459561.349,297528.3861,43.86279436,338497.9567
8933,2019,兰州市,620100,甘肃省,620000,2837.3558,1.82,33.32,64.86,75217,3260,,24879,331.9213,,,7311,,1374.702745,,14583622476,,219360.2549,63045.28355,15.03173728,83598.97566
8934,2019,嘉峪关市,620200,甘肃省,620000,283.4099,1.64,62.86,35.5,112219,,,,20.9562,,,,,108.3097916,,2757292244,,29237.03137,8731.919646,0.63425121,12372.8384
8935,2019,金昌市,620300,甘肃省,620000,340.307,7.07,64.63,28.3,73437,535,,19600,45.0839,,,,,657.3415686,,3270110653,,71312.2902,6954.908857,4.242676358,10145.36916
8936,2019,白银市,620400,甘肃省,620000,486.3331,17.89,37.17,44.94,27990,658,,10961,181.2134,,,,,1855.045882,,5662897131,,175802.1882,10552.86538,16.63096326,18248.8396
8937,2019,天水市,620500,甘肃省,620000,632.6699,18.16,25.23,56.61,18819,,,,372.2465,,,,,1492.515294,,5158384664,,143193.5451,12521.21662,8.16836316,18729.79418
8938,2019,武威市,620600,甘肃省,620000,488.455,29.49,15.58,54.93,26744,,,,188.81,,,,,2797.1717,,5552416478,,193824.0118,11111.92012,18.49167981,17882.13976
8939,2019,张掖市,620700,甘肃省,620000,448.7331,25.6,19.53,54.87,36314,,,,131.1918,,,209,,3310.965338,,6057679052,,327829.6078,11848.50469,17.9561736,20762.51683
8940,2019,平凉市,620800,甘肃省,620000,456.5803,19.99,27.09,52.92,21514,757,,4867,233.5562,,,,,1049.669412,,4240574642,,124550.6549,9661.351988,6.147015009,17418.61087
8941,2019,酒泉市,620900,甘肃省,620000,618.2169,15.13,41.06,43.81,54729,367,,3473,101.4719,,,,,13991.66845,,20811672630,,1015909.384,21717.88748,63.82448303,37272.39355
8942,2019,庆阳市,621000,甘肃省,620000,742.9377,11.47,50.15,38.39,32690,164,,1385,270.2169,,,,,2525.942238,,9951199491,,328720.0118,33629.57477,21.66089371,68160.10748
