year,regionid,regionName,Gdp0101,Gdp0102,Gdp0103,Gdp0106,Gdp0113,Gdp0114,Gdp0115,Gdp0116,Ftec0101,Ftec0102,Ftec0103,Ifa0101,Ifa0102,Ifa0104,Pop01,Pop04,Pop05,Pop30,Tpt0101,Tpt0103,Tpt0104,ccnl1s,e1s,egdp1s,hdmsp1s,hviirs1s,viirs1s,vl1s,panda1s,ccnl1m,e1m,egdp1m,hdmsp1m,hviirs1m,panda1m,viirs1m,vl1m
1995,120000,天津市,920.11,60.8,518.55,352.62,6.5238,55.6402,37.836,9769,804358,406407,397951,396.55,,,942,,,,503,4243,3833,165720.8613,24168885504,70854.86092,254806.498,,,,-1521774.525,10.59312892,2126273.639,6.233524615,14.37517398,,-83.70564449,,
1995,310000,上海市,2462.57,59.82,1419.41,1020.2,2.3933,56.7893,40.8173,17022,2435732,1296379,1139353,1597.89,,,1415,,,,256,3787,3787,194176.7529,29414800587,83770.11481,252677.4353,,,,-6632906.361,20.73546708,4619585.112,13.19648788,24.18159177,,-609.4870329,,
1995,330000,浙江省,3524.79,549.96,1854.52,1153.07,15.459,52.1291,32.4119,8149,1150972,769242,381730,1482.62,,,4319,,,,938,34121,34121,284214.0618,60477754547,189014.6822,562818.098,,,,-85038110.23,2.305526592,602059.0952,1.872645372,8.618742764,,-593.6263144,,
1995,460000,海南省,364.17,128.9,78.48,155.87,35.4852,21.605,42.9098,5063,235572,92323,143249,182.08,,,724,,,,1670,14808,8023,42781.88548,8486328788,25475.79952,99345.45882,,,,-141276914.9,0.927860793,254829.4033,0.763411331,6.288539474,,-2908.754689,,
1995,440000,广东省,5381.72,864.49,2900.22,2168.34,14.5708,48.8824,36.5468,8129,10392226,5657260,4734966,2315.83,,,6868,,,,684,84567,77883,722939.7884,1.39E+11,400885.8858,1163981.898,,,,-59000470.08,3.637879366,795738.3147,2.275419132,12.04612045,,-255.4934061,,
1995,340000,安徽省,2003.58,584.12,660.09,566.45,32.2601,36.4558,31.2842,3070,200801,139305,61496,476.1,,,6013,,,,1754,35178,33893,174023.5602,36205746154,112686.4098,380561.1137,,,,39401540.02,1.051556418,260065.7667,0.801595929,6.610691746,,204.888353,,
1995,210000,辽宁省,2793.37,392.2,1390,1011.2,14.0402,49.7601,36.1996,6880,1319890,824357,495533,865.49,,,4092,,,,3568,43434,42563,381258.2312,52185261612,151879.7318,735855.2902,,,,-29753731.49,1.932263428,364398.1882,1.053419622,7.595239324,,-129.76726,,
1995,370000,山东省,5002.34,1010.13,2355.78,1587.44,20.3929,47.5593,32.0478,5701,1394352,816017,578335,1308.62,,,8705,,,,2048,54243,53024,730372.3215,99851457571,298665.0976,1471642.976,,,,72321836.23,3.717997121,647185.6058,1.933674462,7.39117998,,316.818674,,
1995,320000,江苏省,5155.25,866.24,2715.26,1573.75,16.8031,52.6698,30.5271,7319,1630988,978926,652062,1764.76,,,7066,,,,747,25970,25385,542479.2431,1.06E+11,327825.0646,1011983.984,,,,22513011.26,4.37925729,1051948.894,3.237837733,8.748520863,,156.3976123,,
1995,230000,黑龙江省,2014.53,371.2,1048.6,571.6,18.6402,52.6564,28.7034,5402,238645,116640,122005,517.62,,,3701,,,,4943,48819,45449,376007.4417,65240440306,185226.4314,780809.8706,,,,47610676.44,0.556907587,145078.0161,0.409256408,7.494043052,,60.71133313,,
1995,510000,四川省,3534,662.46,980.91,799.84,27.1143,40.1484,32.7373,3043,347996,226951,121045,901.42,,,11325,,,,2881,100724,94490,103733.0205,45762141258,135516.3856,249724.1412,,,,29339500.76,0.18294346,94044.99144,0.277880575,6.829021525,,44.52788868,,
1995,140000,山西省,1092.48,168.69,494.45,412.89,15.6771,45.9513,38.3716,3515,140228,114255,25973,270.64,,,3077,,,,2435,33644,28112,506470.9373,60778773580,172681.6355,850084.5647,,,,79081143.07,2.555077593,388961.981,1.099526352,9.848020924,,343.322898,,
1995,650000,新疆维吾尔自治区,825.11,240.71,283.97,290.17,29.5404,34.8494,35.6102,4701,117146,59211,57935,331.97,,,1661,,,,1343,30298,27982,206653.6024,1.10E+11,303675.7308,358135.3373,,,,-4147084.478,0.095236639,67291.05373,0.186071778,12.63205964,,-1.64468718,,
1995,540000,西藏自治区,55.98,23.48,13.24,19.39,41.8464,23.5965,34.5571,2358,21722,868,20854,35.13,,,240,,,,,22391,8234,4081.978743,52433478520,141278.0449,8393.160784,,,,-18561166.8,0.002884277,43479.41692,0.117148977,8.130621424,,-11.28628322,,
1995,420000,湖北省,2391.42,619.77,780.18,709.43,29.3816,36.9862,33.6322,3671,340421,197968,142453,785.09,,,5772,,,,1693,48728,41135,170465.9603,34434751771,102540.9046,359687.9569,,,,34441614.78,0.783431601,185560.1872,0.549725391,7.242667307,,136.2156477,,
1995,620000,甘肃省,553.35,110.65,256.83,190.28,19.8383,46.0467,34.115,2316,59952,36027,23925,145.76,,,2438,,,,2322,35194,28345,92282.06768,33469409469,94187.97871,186525.6549,,,,16496268.63,0.170724287,78618.01315,0.220987832,8.063547083,,26.26292381,,
1995,530000,云南省,1206.68,302.69,534.78,384.68,24.767,43.7573,31.4757,3083,214784,125734,89050,390.45,,,3990,,,,1592,68236,64483,107792.679,40870079187,119964.6644,234201.4,,,,10065678.37,0.253806515,106423.2315,0.311744844,7.028997487,,20.39553652,,
1995,520000,贵州省,630.07,227.13,232.52,176.56,35.7005,36.5477,27.7518,1826,66427,44269,22158,161.79,,,3508,,,,1423,32487,32487,37842.99484,16944151586,51414.22634,99867.90588,,,,12399322.65,0.19102686,96177.98276,0.290852258,6.103431094,,53.86241762,,
1995,430000,湖南省,2195.7,685.3,770.67,676.16,32.1416,36.1455,31.7129,3359,203888,147015,56873,523,,,6392,,,,2292,59125,58191,80976.88063,26303436884,79195.06363,198214.3176,,,,21972667.24,0.337257794,124315.1887,0.372316667,6.589259895,,78.75186189,,
1995,360000,江西省,1205.11,374.64,403.74,391.35,32.0279,34.5157,33.4564,2896,132315,104194,28121,282.54,,,4063,,,,1581,34915,34891,62346.55501,20787245563,63394.49954,152350.7843,,,,14491295.84,0.329596942,125211.4474,0.378324481,6.492529057,,65.92579852,,
1995,640000,宁夏回族自治区,169.75,35.41,74.67,65.1,20.2123,42.6223,37.1597,3448,21963,16849,5114,62.17,,,513,,,,714,8554,8110,44762.04203,9963448356,30715.43655,89578.03529,,,,9158400.275,0.684511238,191726.4197,0.590337331,7.713269076,,120.5231027,,
1995,450000,广西壮族自治区,1497.56,449.64,535.86,512.06,30.0248,35.7822,34.193,3304,309070,170198,138872,403.15,,,4543,,,,219,40904,39838,94764.72885,28709069951,83918.00259,228384.4588,,,,-18717029.25,0.363319018,121812.8484,0.35381617,6.538831459,,-61.75271903,,
1995,350000,福建省,2160.52,464.82,882.34,747.74,22.1882,42.1185,35.6934,6526,1444560,790795,653765,683.02,,,3237,,,,1024,46574,42437,176142.5362,37462036499,114843.8606,366438.6078,,,,-83268091.81,1.261995779,312122.641,0.954504357,7.796979881,,-513.3964342,,
1995,220000,吉林省,1129.2,303.99,475.22,358.02,26.7307,41.7875,31.4818,4402,260704,109673,151031,320.27,,,2592,,,,3480,31321,26391,189550.8095,33445795792,97758.6544,393236.5294,,,,35079420.42,0.717466588,177145.7546,0.511654055,7.139103182,,114.2634368,,
1995,150000,内蒙古自治区,832.88,260.18,308.78,288.1,30.3573,36.0278,33.6149,3772,99723,49968,49755,251.32,,,2284,,,,5073,44753,36053,195789.928,84055712685,235389.3414,388787.6353,,,,1699970.18,0.122412083,73349.55447,0.205339194,7.903246011,,0.914649644,,
1995,130000,河北省,2849.52,631.34,1322.77,895.41,22.156,46.4208,31.4232,4444,391775,286561,105214,907.75,,,6437,,,,3228,51630,45881,595754.9663,75724753459,221728.7863,1173296.631,,,,84205695.52,2.432767577,403790.6954,1.181657778,7.960456817,,295.906763,,
1995,410000,河南省,3002.74,762.99,1394.98,830.4,25.532,46.6803,27.7877,3297,222904,135745,87159,783.14,,,9100,,,,2136,49707,42840,419841.127,61951942680,185309.4269,845108.0667,,,,87678293.68,2.098571455,375243.5722,1.115951631,7.223965481,,377.1456987,,
1995,610000,陕西省,1000.03,217.27,441.67,377.91,20.9548,42.5973,36.4479,2965,168287,126844,41443,310.18,,,3514,,,,1957,39620,28960,180136.5389,39072952812,119084.4655,381822.8745,,,,40961850.51,0.714235696,190087.7746,0.578107388,7.294385153,,139.7649142,,
1995,630000,青海省,165.31,39.62,64.58,63.6,23.6114,38.4863,37.9023,3513,15397,12999,2398,53.11,,,481,,,,1095,17223,14887,22115.56449,34909554261,92488.65405,43631.76863,,,,4427618.157,0.025722717,50010.51614,0.132479027,9.164027688,,4.431674929,,
1996,310000,上海市,2902.2,71.58,1582.5,1248.12,2.3235,53.9879,43.6885,19779,2713885,1302879,1411006,1996.88,,,1419,,,1448,256,3881,3870,148192.3439,30600250121,88181.36384,226245.4902,,,,-7166960.557,15.82495032,4805759.585,13.89140151,21.96842538,,-658.5604089,,
1996,110000,北京市,1615.73,83.46,683.14,849.13,4.1002,39.9424,55.9574,14254,2931833,811975,2119858,889.66,,,1259,,,1771,1067,12084,11616,216782.9858,34680298874,100551.6923,310641.7608,,,,32097499.31,10.08320177,2111586.48,6.122315924,17.82496582,,1284.781685,,
1996,500000,重庆市,1179.09,287.56,474.31,425.6,24.2162,39.9429,35.8409,4130,,,,320.73,,,,,,,,,,42889.35951,13062176475,41398.08002,76393.12549,,,,9692114.702,0.449034685,158495.543,0.500829959,6.910420377,,87.32342894,,
1996,360000,江西省,1517.26,440,588.82,488.44,31.2114,34.141,34.6475,3452,111549,85097,26452,317.32,,,4105,,,370,2116,34963,21986,78851.72288,21798905591,67098.92834,145139.4902,,,,13893930.38,0.41685201,131063.761,0.400431701,6.313381467,,63.20818131,,
1996,220000,吉林省,1337.16,376.01,543.17,417.98,27.919,39.8763,32.2047,5178,210366,97188,113178,362.99,,,2610,,,805,3480,32098,30379,260315.8465,35163116596,103585.7961,443357.5176,,,,41392136.76,0.985318515,185742.4267,0.542152436,6.82136516,,134.8257111,,
1996,150000,内蒙古自治区,984.78,312.82,387.29,284.67,30.576,35.6538,33.7702,4457,104991,52073,52918,262.05,,,2307,,,654,5073,45744,37467,219183.2397,87461673282,247925.0304,377682.8627,,,,5015385.945,0.137038086,76317.57741,0.216274559,7.578694885,,2.698471432,,
1996,510000,四川省,2985.15,1175,1773.41,1266.59,26.8145,40.256,32.9295,3550,373182,175690,197492,1113.17,,,11430,,,1786,2881,101646,61678,131198.2626,47635918873,142663.9324,233783.6275,,,,29436186.48,0.231381136,97858.40265,0.292536842,6.635536192,,44.67462638,,
1996,120000,天津市,1102.4,70.53,584.43,447.44,6.0316,54.2904,39.6781,11734,954405,465082,489323,438.51,,,948,,,448,526,4264,4181,170446.1158,25684954966,75645.29774,254498.0039,,,,-1066171.506,10.89517436,2259650.849,6.654967908,14.30763616,,-58.64506965,,
1996,330000,浙江省,4146.06,609.18,2200.19,1336.69,14.204,53.2924,32.5038,9552,1252851,803918,448933,1611.44,,,4343,,,629,938,34924,29637,289576.97,63492844922,200285.2425,488347.8235,,,,-85797993.28,2.349030165,631282.5819,1.984307399,8.119156736,,-598.930837,,
1996,370000,山东省,5960.42,1200.17,2810.72,1949.53,20.3979,47.3179,32.2842,6746,1616405,918127,698278,1528.5,,,8738,,,1096,2351,57271,56882,824817.6288,1.05E+11,317200.1432,1330697.725,,,,68505812,4.198775719,680790.872,2.053677585,7.283932401,,300.1019008,,
1996,130000,河北省,3452.97,700.94,1664.61,1087.42,20.2996,48.2081,31.4923,5345,419269,307839,111430,1182.59,,,6484,,,785,3603,54146,51081,694403.1493,79689530112,235504.7126,1114685.373,,,,84597154,2.835597792,424852.9708,1.255073732,7.513002028,,297.282385,,
1996,230000,黑龙江省,2402.58,465.82,1280.95,655.81,18.7387,53.5963,27.665,6382,244748,108039,136709,568.64,,,3728,,,1311,4943,48987,47794,455715.0717,68157192963,195483.6923,786962.8549,,,,55776650.85,0.674963186,151391.9838,0.431919749,7.318612776,,71.1242747,,
1996,340000,安徽省,2339.25,665.44,1097.37,576.44,31.9324,35.4498,32.6179,3524,222141,131352,90789,609.79,,,6070,,,704,1821,36182,33285,203216.1113,38097589719,119701.2582,351697.9137,,,,37376831.36,1.227955604,272975.4279,0.851496124,6.623779067,,194.3598502,,
1996,540000,西藏自治区,64.76,27.15,11.39,26.22,41.859,17.4207,40.7202,2688,17663,2074,15589,29.43,,,244,,,9,,22391,10461,5842.713916,54260269564,148140.2268,10285.67843,,,,-18202644.36,0.004128391,44993.87387,0.122839158,7.599770516,,-11.06828045,,
1996,440000,广东省,6519.14,941.73,3269.35,2308.06,13.6832,48.391,37.9258,9139,10991006,5934099,5056907,2363.18,,,6961,,,789,777,89631,76275,706548.7232,1.46E+11,423414.2007,1134667.361,,,,-51786520.27,3.555398475,830715.1552,2.403289333,12.17567984,,-224.2543905,,
1996,410000,河南省,3661.18,959.87,1718.98,1004.56,25.797,46.1558,28.0472,3978,196826,123919,72907,1039.41,,,9172,,,1420,2338,50907,47999,449558.754,64838955310,195963.0411,732727.8706,,,,84352566.87,2.247114701,392333.0311,1.180108746,7.36614741,,362.840179,,
1996,630000,青海省,183.57,39.46,71.52,72.59,21.9417,38.0084,40.0445,3799,12802,11347,1455,77.67,,,488,,,97,1095,17383,13056,23932.5624,36187927168,97062.59931,42496.81176,,,,4945372.569,0.027836076,51840.86133,0.139030661,9.461289835,,4.94990373,,
1996,460000,海南省,389.53,143.54,81.32,164.67,36.222,20.9197,42.8582,5346,226286,65849,160437,181.01,,,734,,,119,219,14897,10756,52424.32587,8939296706,27075.80139,94506.79216,,,,-140683599.9,1.136987676,268310.3733,0.811357208,6.510270752,,-2896.538909,,
1996,320000,江苏省,6004.21,965.29,3074.12,1964.8,16.4748,51.1994,32.3258,8471,2069761,1159872,909889,1963.06,,,7110,,,1912,751,26659,24752,568928.1086,1.11E+11,347566.289,917837.5882,,,,19257489.07,4.59277032,1102102.667,3.432816361,8.466142244,,133.7815397,,
1996,210000,辽宁省,3157.69,474.09,1537.68,1145.92,15.0141,48.6968,36.2891,7730,1406871,863683,543188,881.67,,,4116,,,1514,3568,43753,42754,485375.6195,55035232856,161383.8919,796005.7255,,,,-23992839.31,2.459943109,383061.0295,1.119339337,7.174191532,,-104.6418335,,
1996,620000,甘肃省,714.18,187.81,314.96,211.41,26.0366,43.1794,30.7839,2946,47362,27331,20031,206.95,,,2467,,,465,2322,35338,24777,97537.62877,35018858411,99611.94362,171922.7843,,,,17531898.71,0.180447216,82245.61543,0.233713769,8.775327972,,27.91170115,,
1996,520000,贵州省,713.7,260.56,257.82,201.45,35.1959,35.2734,29.5307,2048,48548,35498,13050,193.55,,,3555,,,600,1423,32700,12948,51003.97761,17646796118,54120.55075,93689.64706,,,,12643611.23,0.257461909,100117.4442,0.30616204,6.617880598,,54.92360248,,
1996,450000,广西壮族自治区,1697.9,580.47,710.13,579.02,31.3046,34.5939,34.1021,3706,202605,126901,75704,476.42,,,4589,,,321,1725,42696,27375,119625.4003,30137175512,88944.26589,217956.5804,,,,-16662536.06,0.458632484,127705.2672,0.375007966,6.623572651,,-54.97437088,,
1996,430000,湖南省,2647.16,793.98,1008.43,844.75,31.2575,36.221,32.5216,3963,186567,135294,51273,684.14,,,6428,,,1111,2293,59554,31159,110719.6098,27590920338,83900.72414,202505.5412,,,,21704216.26,0.461132253,130227.644,0.394439206,6.309225898,,77.78971133,,
1996,610000,陕西省,1175.38,262.74,475.01,437.63,20.6096,42.2975,37.0929,3446,174486,108539,65947,343.71,,,3543,,,1188,1939,40200,32884,192549.8362,40821134551,125729.2317,329359.5725,,,,41750985.43,0.763454028,198504.5629,0.610365066,7.05143409,,142.4575019,,
1996,650000,新疆维吾尔自治区,912.15,249.31,336.89,325.95,27.6725,34.8196,37.5079,5102,93872,47210,46662,388.67,,,1689,,,739,1343,31609,28733,282369.5768,1.16E+11,324051.1885,481331.4353,,,,3923125.761,0.130130466,71184.09584,0.198556469,10.96771535,,1.555867665,,
1996,140000,山西省,1308.01,198.29,670.41,436.8,15.3454,46.4519,38.2026,4177,116376,93212,23164,311.77,,,3109,,,892,2485,35911,32572,463922.3147,63542272738,182411.4917,752817.5804,,,,76594640.18,2.340425529,406190.676,1.161479861,9.105158559,,332.5279936,,
1996,420000,湖北省,2970.2,716.34,1344.36,909.5,28.6562,36.9506,34.3932,4311,286164,152549,133615,935.22,,,5825,,,1250,2016,49757,33477,175284.4136,35947445590,108268.7243,306290.2941,,,,33891956.83,0.805576365,193533.3311,0.580432434,7.245703524,,134.0417655,,
1996,640000,宁夏回族自治区,193.62,43.24,79.74,70.64,21.3307,39.6944,38.9798,3926,18975,15468,3507,72.1,,,521,,,157,714,8738,8106,54346.82138,10548660716,32686.43033,91911.67451,,,,9586252.796,0.831083844,202897.8481,0.628218974,7.541190465,,126.1535744,,
1996,530000,云南省,1491.62,364.27,672.82,454.53,23.7519,44.0841,32.164,3779,184976,104380,80596,456.27,,,4042,,,589,1592,70279,62936,151054.8452,43168631046,127843.3147,264371.7373,,,,13617325.84,0.355670758,112361.7092,0.332218612,7.035412502,,27.59204658,,
1996,350000,福建省,2583.83,560.47,1089.57,956.88,21.6315,41.326,37.0426,7646,1551259,838269,712990,779.76,,,3261,,,443,1025,47196,37192,222106.6902,39876641141,122947.0717,377620.498,,,,-80582646.95,1.591311852,331994.2339,1.021852757,7.783469738,,-496.8390977,,
1997,120000,天津市,1235.28,74.55,643.88,521.97,6,51.9,42.1,13796,1033137,524387,508750,500.67,,,953,,,660,526,4287,4204,186802.0763,26899616878,79742.47193,265275.9216,,,,-76785.7451,11.94067217,2366511.532,7.015420752,14.97001366,,-4.223621945,,
1997,500000,重庆市,1350.1,304.51,563.4,482.19,22.6,41.7,35.7,4452,166310,75562,90748,375.57,,,3042,,,553,554,27045,16886,46131.24255,13875185670,44048.19588,79958.17255,,,,11090153.08,0.482975922,168271.0378,0.532890804,8.418422041,,99.9193906,,
1997,350000,福建省,3000.36,576.63,1293.5,1130.23,19.2,43.1,37.7,9258,1818909,1026480,792429,880.88,,,3282,,,806,1068,47680,38190,228247.4274,42395920520,130820.4174,379576.7216,,,,-78567240.67,1.63530795,352833.4476,1.087290672,9.412333794,,-484.4129406,,
1997,340000,安徽省,2669.95,732.37,1260.9,676.68,27.4,47.2,25.4,4390,237752,154783,82969,677.85,,,6127,,,1040,1836,37481,34806,234604.9552,40598993310,127769.5831,438895.2471,,,,40989706.65,1.41762613,290297.4184,0.908890236,7.382563401,,213.1468333,,
1997,110000,北京市,1810.09,84.85,738.56,986.68,4.7,40.8,54.5,16735,3038852,961103,2077749,989.71,,,1240,,,1648,1069,12306,11842,232346.8369,35905931886,104976.2874,310768.1725,,,,32602337.93,10.80712136,2186211.849,6.391717349,18.75937047,,1304.989098,,
1997,440000,广东省,7315.51,986.82,3647.82,2680.87,13.5,49.9,36.6,10428,13004734,7453952,5550782,2291.05,,,7051,,,2349,782,91862,79430,831190.4017,1.54E+11,447680.15,1289608.063,,,,-48101451.94,4.182603394,874848.6151,2.541022307,13.8218038,,-208.2967098,,
1997,410000,河南省,4079.26,1008.55,1920.05,1150.66,24.7,47.1,28.2,4430,189107,128071,61036,1209.5,,,9243,,,1386,2355,55015,52231,539525.6179,69139622661,208924.895,947093.5804,,,,93026925.51,2.696813123,417462.1189,1.258166308,8.056585478,,400.1526871,,
1997,370000,山东省,6650.02,1195,3185.05,2269.97,18,47.9,34.1,7590,1764399,1096569,667830,1742.53,,,8785,,,1253,2351,59260,58912,874477.1581,1.11E+11,335534.8728,1499744.529,,,,75568078.01,4.451570057,717567.6326,2.172383784,8.216149226,,331.0394138,,
1997,610000,陕西省,1300.03,271.52,555.86,498.66,20.5,41.9,37.6,3707,173109,122814,50295,393.16,,,3570,,,990,1938,41202,34276,225497.1518,43197890116,133447.8578,414632.1686,,,,43191997.53,0.894089095,209959.104,0.647835905,8.095959807,,147.3743435,,
1997,640000,宁夏回族自治区,210.92,44.82,87.65,78.45,21.2,41.6,37.2,4025,22603,18616,3987,85.84,,,530,,,157,712,9048,8426,51990.40911,11058484529,34494.32336,92733.58824,,,,9457707.796,0.795049056,212650.8636,0.662965892,8.401960227,,124.4619425,,
1997,210000,辽宁省,3582.46,485.38,1743.87,1260.81,13.9,50,36.1,8525,1490552,915645,574907,986.62,,,4138,,,2366,3569,44041,43148,432083.0083,57638840431,169875.6547,720241.6745,,,,-31672253.29,2.189849626,400826.9533,1.178237187,8.795114344,,-138.1346581,,
1997,520000,贵州省,792.98,271.83,293.47,227.68,34.3,37,28.7,2215,62924,44421,18503,222.3,,,3606,,,654,1640,33211,13636,52611.43629,18414061030,56802.968,97769.78431,,,,12860005.24,0.265576166,104430.1615,0.321336578,8.010772693,,55.86361388,,
1997,460000,海南省,409.86,151.28,82.68,175.9,36.9,20.2,42.9,5698,192684,79901,112783,161.48,,,743,,,157,219,15246,11105,60819.42374,9332909576,28442.6006,120325.702,,,,-141001723.9,1.319061984,280032.0924,0.852314902,6.882966667,,-2903.088773,,
1997,360000,江西省,1715.18,475.18,658.25,581.75,27.7,38.4,33.9,4155,133239,111394,21845,329.45,,,4150,,,726,2125,35234,22557,75355.84323,22772343483,70541.18243,147133.0196,,,,14830438.04,0.398370937,136773.4507,0.420974319,7.038305655,,67.4686709,,
1997,540000,西藏自治区,76.98,29.18,16.95,30.85,37.9,22,40.1,3194,17558,3742,13816,34.5,,,248,,,7,,22455,10525,7187.286977,55855284959,153983.0047,13021.55294,,,,-18009207.43,0.00507845,46316.49763,0.12768404,10.20441429,,-10.95065939,,
1997,530000,云南省,1644.23,391.48,750.01,502.74,23.8,45.6,30.6,4042,167893,113511,54382,538.6,,,4094,,,465,1897,73821,66561,163220.6866,45625035911,135537.5043,288111.6667,,,,14228058.27,0.384316208,118733.9779,0.352213032,8.260759252,,28.82954048,,
1997,450000,广西壮族自治区,1817.25,631.62,759.54,624.04,31.3,37.7,31,4356,286631,227924,58707,479.8,,,4633,,,401,1973,45378,30283,139689.0344,31602240042,93705.93379,283244.0353,,,,-16846645.16,0.535554561,133716.228,0.395084172,7.114422886,,-55.58179835,,
1997,630000,青海省,202.05,40.65,78.8,82.6,20.1,39,40.9,4066,12860,11659,1201,88.44,,,496,,,90,1095,17640,13485,24013.51354,37283277264,101013.116,43082.98039,,,,5093457.761,0.027930231,53409.6179,0.144689307,9.890063988,,5.098124604,,
1997,620000,甘肃省,781.34,189.79,343.4,248.15,24.3,43.9,31.8,3137,47844,35940,11904,242.08,,,2494,,,377,2322,35594,25112,104308.7403,36235621340,103950.4446,191490.1137,,,,17785697.1,0.192973953,85095.32189,0.243892944,8.554648954,,28.31576148,,
1997,230000,黑龙江省,2708.46,484.81,1449.25,774.4,17.9,53.5,28.6,7243,246456,130872,115584,669.86,,,3751,,,1694,4948,49631,48956,366363.3399,70515901474,203943.6903,640216.749,,,,45998220.24,0.542623632,156566.1571,0.450612051,9.075026506,,58.65518998,,
1997,140000,山西省,1480.13,191.84,789.45,498.84,13,53.3,33.7,4736,134062,112812,21250,376.74,,,3141,,,968,2504,44043,41110,505079.8095,66581064721,192071.7635,827427.2863,,,,76598183.79,2.54805954,425265.3111,1.222990302,10.20378944,,332.5433778,,
1997,420000,湖北省,3450.24,767.92,1606.98,1075.34,22.2,46.6,31.2,5899,320471,192075,128396,1023.5,,,5873,,,1854,2017,50779,35489,202489.0288,37888306211,114499.2732,350469.7765,,,,37270916.17,0.930603997,203751.0513,0.613834626,8.632829189,,147.4054576,,
1997,130000,河北省,3953.78,761.76,1934.38,1257.64,19.3,48.9,31.8,6079,410328,323902,86426,1425.98,,,6525,,,1290,3616,56009,53111,705963.8178,83916503896,248886.6685,1226129.098,,,,86353889.08,2.882805824,447371.7621,1.326390103,8.484900622,,303.4557179,,
