city,cityCode,year,viirsl,province,provinceCode
南昌市,360100,2001,4985.383652,江西省,360000
萍乡市,360300,2001,330.6218454,江西省,360000
上饶市,361100,2001,1127.42488,江西省,360000
新余市,360500,2001,1027.31016,江西省,360000
宜春市,360900,2001,706.4265178,江西省,360000
鹰潭市,360600,2001,430.5566371,江西省,360000
鞍山市,210300,2001,21266.21615,辽宁省,210000
本溪市,210500,2001,7157.616216,辽宁省,210000
朝阳市,211300,2001,3284.014299,辽宁省,210000
大连市,210200,2001,52081.59669,辽宁省,210000
丹东市,210600,2001,5711.987063,辽宁省,210000
抚顺市,210400,2001,9305.995753,辽宁省,210000
阜新市,210900,2001,3200.25979,辽宁省,210000
葫芦岛市,211400,2001,7085.143463,辽宁省,210000
锦州市,210700,2001,10747.60559,辽宁省,210000
辽阳市,211000,2001,9256.056868,辽宁省,210000
盘锦市,211100,2001,11965.40364,辽宁省,210000
沈阳市,210100,2001,74355.48368,辽宁省,210000
铁岭市,211200,2001,5942.488411,辽宁省,210000
营口市,210800,2001,11670.45938,辽宁省,210000
海东市,630200,2001,1250.555419,青海省,630000
西宁市,630100,2001,7909.156186,青海省,630000
滨州市,371600,2001,5596.666376,山东省,370000
德州市,371400,2001,8987.522895,山东省,370000
东营市,370500,2001,19032.1925,山东省,370000
菏泽市,371700,2001,3800.221362,山东省,370000
济南市,370100,2001,30199.7719,山东省,370000
济宁市,370800,2001,8244.530806,山东省,370000
聊城市,371500,2001,5641.471671,山东省,370000
临沂市,371300,2001,6642.370488,山东省,370000
青岛市,370200,2001,68866.88513,山东省,370000
日照市,371100,2001,4204.344457,山东省,370000
泰安市,370900,2001,5899.090035,山东省,370000
威海市,371000,2001,14607.61034,山东省,370000
潍坊市,370700,2001,15209.75694,山东省,370000
烟台市,370600,2001,31191.9968,山东省,370000
枣庄市,370400,2001,2969.359938,山东省,370000
淄博市,370300,2001,18449.06871,山东省,370000
大同市,140200,2001,17628.62977,山西省,140000
晋城市,140500,2001,5286.027874,山西省,140000
晋中市,140700,2001,6329.506474,山西省,140000
临汾市,141000,2001,15308.73879,山西省,140000
吕梁市,141100,2001,7352.650551,山西省,140000
朔州市,140600,2001,4608.379003,山西省,140000
太原市,140100,2001,36870.02449,山西省,140000
忻州市,140900,2001,4886.790776,山西省,140000
阳泉市,140300,2001,2862.489127,山西省,140000
运城市,140800,2001,6935.783716,山西省,140000
长治市,140400,2001,8036.840943,山西省,140000
安康市,610900,2001,415.6593844,陕西省,610000
宝鸡市,610300,2001,2096.35249,陕西省,610000
汉中市,610700,2001,1242.503507,陕西省,610000
商洛市,611000,2001,500.1589735,陕西省,610000
铜川市,610200,2001,659.3804144,陕西省,610000
渭南市,610500,2001,2404.281259,陕西省,610000
西安市,610100,2001,26114.30556,陕西省,610000
咸阳市,610400,2001,3883.963273,陕西省,610000
延安市,610600,2001,4963.463686,陕西省,610000
榆林市,610800,2001,5891.540707,陕西省,610000
巴中市,511900,2001,319.2815764,四川省,510000
成都市,510100,2001,19141.44086,四川省,510000
达州市,511700,2001,544.3061684,四川省,510000
德阳市,510600,2001,1148.379091,四川省,510000
广安市,511600,2001,290.1397002,四川省,510000
广元市,510800,2001,274.7490531,四川省,510000
乐山市,511100,2001,343.9200609,四川省,510000
泸州市,510500,2001,508.1389336,四川省,510000
眉山市,511400,2001,477.7479897,四川省,510000
绵阳市,510700,2001,3588.900898,四川省,510000
南充市,511300,2001,1418.030431,四川省,510000
内江市,511000,2001,570.3667062,四川省,510000
攀枝花市,510400,2001,5094.636134,四川省,510000
遂宁市,510900,2001,745.9398532,四川省,510000
雅安市,511800,2001,137.8606063,四川省,510000
宜宾市,511500,2001,611.2275512,四川省,510000
资阳市,512000,2001,466.0052235,四川省,510000
自贡市,510300,2001,671.3735815,四川省,510000
保山市,530500,2001,1392.748313,云南省,530000
昆明市,530100,2001,33514.87217,云南省,530000
丽江市,530700,2001,1260.464476,云南省,530000
临沧市,530900,2001,1558.329051,云南省,530000
普洱市,530800,2001,1306.812027,云南省,530000
曲靖市,530300,2001,7806.938995,云南省,530000
玉溪市,530400,2001,6184.327537,云南省,530000
昭通市,530600,2001,988.124534,云南省,530000
杭州市,330100,2001,24116.41205,浙江省,330000
湖州市,330500,2001,5339.965943,浙江省,330000
嘉兴市,330400,2001,8550.996555,浙江省,330000
金华市,330700,2001,10591.12705,浙江省,330000
丽水市,331100,2001,1185.17506,浙江省,330000
宁波市,330200,2001,18748.34764,浙江省,330000
衢州市,330800,2001,1898.409758,浙江省,330000
绍兴市,330600,2001,7026.055294,浙江省,330000
台州市,331000,2001,8338.605506,浙江省,330000
温州市,330300,2001,16837.69051,浙江省,330000
舟山市,330900,2001,1071.540074,浙江省,330000
甘南藏族自治州,623000,2001,345.1521354,甘肃省,620000
临夏回族自治州,622900,2001,438.1105749,甘肃省,620000
黔东南苗族侗族自治州,522600,2001,909.4847655,贵州省,520000
黔南布依族苗族自治州,522700,2001,811.5915946,贵州省,520000
黔西南布依族苗族自治州,522300,2001,919.524986,贵州省,520000
恩施土家族苗族自治州,422800,2001,351.913129,湖北省,420000
湘西土家族苗族自治州,433100,2001,290.6175288,湖南省,430000
延边朝鲜族自治州,222400,2001,6729.110696,吉林省,220000
果洛藏族自治州,632600,2001,16.4370413,青海省,630000
海北藏族自治州,632200,2001,119.4921405,青海省,630000
海南藏族自治州,632500,2001,514.037491,青海省,630000
海西蒙古族藏族自治州,632800,2001,1762.384289,青海省,630000
黄南藏族自治州,632300,2001,408.2237274,青海省,630000
玉树藏族自治州,632700,2001,259.1174238,青海省,630000
阿坝藏族羌族自治州,513200,2001,654.5611218,四川省,510000
甘孜藏族自治州,513300,2001,554.990318,四川省,510000
凉山彝族自治州,513400,2001,1461.297955,四川省,510000
楚雄彝族自治州,532300,2001,2047.399889,云南省,530000
大理白族自治州,532900,2001,3818.39793,云南省,530000
德宏傣族景颇族自治州,533100,2001,1005.64935,云南省,530000
迪庆藏族自治州,533400,2001,194.3601962,云南省,530000
红河哈尼族彝族自治州,532500,2001,5967.767358,云南省,530000
怒江傈僳族自治州,533300,2001,218.3384998,云南省,530000
文山壮族苗族自治州,532600,2001,1385.475559,云南省,530000
西双版纳傣族自治州,532800,2001,1046.189658,云南省,530000
白沙黎族自治县,469025,2001,5.997018337,海南省,460000
保亭黎族苗族自治县,469029,2001,106.1012127,海南省,460000
昌江黎族自治县,469026,2001,175.3740487,海南省,460000
澄迈县,469023,2001,193.8745348,海南省,460000
定安县,469021,2001,248.3486589,海南省,460000
东方市,469007,2001,348.9270147,海南省,460000
乐东黎族自治县,469027,2001,50.76918769,海南省,460000
临高县,469024,2001,90.12140453,海南省,460000
陵水黎族自治县,469028,2001,147.8568454,海南省,460000
琼海市,469002,2001,888.4146386,海南省,460000
琼中黎族苗族自治县,469030,2001,25.72344148,海南省,460000
屯昌县,469022,2001,71.45676351,海南省,460000
万宁市,469006,2001,295.2847935,海南省,460000
文昌市,469005,2001,150.332676,海南省,460000
五指山市,469001,2001,40.50275397,海南省,460000
济源市,419001,2001,1193.597831,河南省,410000
潜江市,429005,2001,171.4737316,湖北省,420000
神农架林区,429021,2001,8.9860605,湖北省,420000
天门市,429006,2001,169.1580424,湖北省,420000
仙桃市,429004,2001,171.0209174,湖北省,420000
北京市,110000,2001,239954.4632,北京市,110000
上海市,310000,2001,145538.7631,上海市,310000
天津市,120000,2001,134031.0355,天津市,120000
重庆市,500000,2001,15309.40517,重庆市,500000
阿拉善盟,152900,2001,1589.982749,内蒙古自治区,150000
锡林郭勒盟,152500,2001,3568.247928,内蒙古自治区,150000
兴安盟,152200,2001,1892.648532,内蒙古自治区,150000
阿里地区,542500,2001,27.80595851,西藏自治区,540000
阿克苏地区,652900,2001,12911.24124,新疆维吾尔自治区,650000
阿勒泰地区,654300,2001,1852.118645,新疆维吾尔自治区,650000
和田地区,653200,2001,628.2043218,新疆维吾尔自治区,650000
喀什地区,653100,2001,7491.591046,新疆维吾尔自治区,650000
塔城地区,654200,2001,4625.670585,新疆维吾尔自治区,650000
百色市,451000,2001,1306.770345,广西壮族自治区,450000
北海市,450500,2001,1506.936558,广西壮族自治区,450000
崇左市,451400,2001,389.2385987,广西壮族自治区,450000
防城港市,450600,2001,290.0840027,广西壮族自治区,450000
贵港市,450800,2001,961.0242491,广西壮族自治区,450000
桂林市,450300,2001,2589.171534,广西壮族自治区,450000
河池市,451200,2001,996.9034784,广西壮族自治区,450000
贺州市,451100,2001,381.0641596,广西壮族自治区,450000
来宾市,451300,2001,495.2952143,广西壮族自治区,450000
柳州市,450200,2001,5977.21173,广西壮族自治区,450000
南宁市,450100,2001,7142.275682,广西壮族自治区,450000
钦州市,450700,2001,719.0269057,广西壮族自治区,450000
梧州市,450400,2001,725.5109656,广西壮族自治区,450000
玉林市,450900,2001,2247.112561,广西壮族自治区,450000
巴彦淖尔市,150800,2001,4252.843749,内蒙古自治区,150000
包头市,150200,2001,23152.72768,内蒙古自治区,150000
赤峰市,150400,2001,6939.57338,内蒙古自治区,150000
鄂尔多斯市,150600,2001,4969.197445,内蒙古自治区,150000
呼和浩特市,150100,2001,19605.53627,内蒙古自治区,150000
呼伦贝尔市,150700,2001,9281.116098,内蒙古自治区,150000
通辽市,150500,2001,2803.771337,内蒙古自治区,150000
乌海市,150300,2001,4859.853798,内蒙古自治区,150000
乌兰察布市,150900,2001,3186.22054,内蒙古自治区,150000
固原市,640400,2001,579.1509991,宁夏回族自治区,640000
石嘴山市,640200,2001,2814.277064,宁夏回族自治区,640000
吴忠市,640300,2001,1918.63308,宁夏回族自治区,640000
银川市,640100,2001,9326.588666,宁夏回族自治区,640000
中卫市,640500,2001,758.5586389,宁夏回族自治区,640000
昌都市,540300,2001,199.0356201,西藏自治区,540000
拉萨市,540100,2001,2630.989297,西藏自治区,540000
林芝市,540400,2001,83.97330128,西藏自治区,540000
那曲市,540600,2001,123.0338864,西藏自治区,540000
日喀则市,540200,2001,191.5007757,西藏自治区,540000
山南市,540500,2001,441.4460265,西藏自治区,540000
哈密市,650500,2001,3922.315938,新疆维吾尔自治区,650000
克拉玛依市,650200,2001,14720.66418,新疆维吾尔自治区,650000
吐鲁番市,650400,2001,12772.52801,新疆维吾尔自治区,650000
乌鲁木齐市,650100,2001,39769.33722,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,2001,16116.17717,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,2001,1857.079948,新疆维吾尔自治区,650000
昌吉回族自治州,652300,2001,12349.50962,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,2001,367.171247,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,2001,8265.665229,新疆维吾尔自治区,650000
阿拉尔市,659002,2001,233.0639492,新疆维吾尔自治区,650000
北屯市,659005,2001,509.976677,新疆维吾尔自治区,650000
胡杨河市,659010,2001,80.01485884,新疆维吾尔自治区,650000
可克达拉市,659008,2001,76.14605441,新疆维吾尔自治区,650000
昆玉市,659009,2001,1.277950474,新疆维吾尔自治区,650000
石河子市,659001,2001,4481.937827,新疆维吾尔自治区,650000
双河市,659007,2001,201.8382784,新疆维吾尔自治区,650000
铁门关市,659006,2001,16.5140364,新疆维吾尔自治区,650000
图木舒克市,659003,2001,17.70744944,新疆维吾尔自治区,650000
五家渠市,659004,2001,784.9622644,新疆维吾尔自治区,650000
新星市,659011,2001,5.048912046,新疆维吾尔自治区,650000
澳门特别行政区,820000,2001,1897.399785,澳门特别行政区,820000
香港特别行政区,810000,2001,46088.78546,香港特别行政区,810000
大兴安岭地区,232700,2002,4261.140746,黑龙江省,230000
台湾省,710000,2002,405747.8519,台湾省,710000
安庆市,340800,2002,3398.197916,安徽省,340000
蚌埠市,340300,2002,3360.392283,安徽省,340000
亳州市,341600,2002,3186.596658,安徽省,340000
池州市,341700,2002,1005.616401,安徽省,340000
滁州市,341100,2002,3186.733077,安徽省,340000
阜阳市,341200,2002,3203.150238,安徽省,340000
合肥市,340100,2002,20199.80919,安徽省,340000
淮北市,340600,2002,3080.22136,安徽省,340000
淮南市,340400,2002,3372.880941,安徽省,340000
黄山市,341000,2002,1363.057038,安徽省,340000
六安市,341500,2002,2338.300606,安徽省,340000
马鞍山市,340500,2002,4771.996873,安徽省,340000
宿州市,341300,2002,2462.104996,安徽省,340000
铜陵市,340700,2002,1636.772787,安徽省,340000
芜湖市,340200,2002,5399.004581,安徽省,340000
宣城市,341800,2002,1244.01128,安徽省,340000
福州市,350100,2002,14267.40303,福建省,350000
龙岩市,350800,2002,4537.752584,福建省,350000
南平市,350700,2002,2867.189529,福建省,350000
宁德市,350900,2002,1621.635466,福建省,350000
莆田市,350300,2002,4504.527762,福建省,350000
泉州市,350500,2002,31766.63107,福建省,350000
三明市,350400,2002,3199.234884,福建省,350000
厦门市,350200,2002,22883.87289,福建省,350000
漳州市,350600,2002,6584.869721,福建省,350000
白银市,620400,2002,5775.560811,甘肃省,620000
定西市,621100,2002,1537.798064,甘肃省,620000
嘉峪关市,620200,2002,7574.060823,甘肃省,620000
金昌市,620300,2002,2861.675473,甘肃省,620000
酒泉市,620900,2002,6271.917079,甘肃省,620000
兰州市,620100,2002,25718.80704,甘肃省,620000
陇南市,621200,2002,861.6585329,甘肃省,620000
平凉市,620800,2002,1581.418375,甘肃省,620000
庆阳市,621000,2002,2345.186381,甘肃省,620000
天水市,620500,2002,3593.985392,甘肃省,620000
武威市,620600,2002,2511.250564,甘肃省,620000
张掖市,620700,2002,1887.248764,甘肃省,620000
潮州市,445100,2002,6539.378963,广东省,440000
东莞市,441900,2002,107068.0741,广东省,440000
佛山市,440600,2002,62372.53314,广东省,440000
广州市,440100,2002,86018.043,广东省,440000
河源市,441600,2002,1676.48046,广东省,440000
惠州市,441300,2002,12665.5738,广东省,440000
江门市,440700,2002,13605.19465,广东省,440000
揭阳市,445200,2002,6278.424375,广东省,440000
茂名市,440900,2002,4863.380263,广东省,440000
梅州市,441400,2002,6474.294426,广东省,440000
清远市,441800,2002,2753.288243,广东省,440000
汕头市,440500,2002,19540.1055,广东省,440000
汕尾市,441500,2002,3157.386592,广东省,440000
韶关市,440200,2002,3625.746225,广东省,440000
深圳市,440300,2002,100020.6416,广东省,440000
阳江市,441700,2002,2801.640892,广东省,440000
云浮市,445300,2002,1658.051188,广东省,440000
湛江市,440800,2002,5081.377516,广东省,440000
肇庆市,441200,2002,3201.322015,广东省,440000
中山市,442000,2002,29942.53275,广东省,440000
珠海市,440400,2002,9407.052359,广东省,440000
安顺市,520400,2002,527.5279722,贵州省,520000
毕节市,520500,2002,1056.168619,贵州省,520000
贵阳市,520100,2002,6265.298783,贵州省,520000
六盘水市,520200,2002,816.3688323,贵州省,520000
铜仁市,520600,2002,539.401756,贵州省,520000
遵义市,520300,2002,2410.718963,贵州省,520000
儋州市,460400,2002,952.5667317,海南省,460000
海口市,460100,2002,8627.404782,海南省,460000
三沙市,460300,2002,0,海南省,460000
三亚市,460200,2002,2663.798771,海南省,460000
保定市,130600,2002,27576.96478,河北省,130000
沧州市,130900,2002,19732.31538,河北省,130000
承德市,130800,2002,4412.199237,河北省,130000
邯郸市,130400,2002,24683.3879,河北省,130000
衡水市,131100,2002,6348.02265,河北省,130000
廊坊市,131000,2002,24524.37274,河北省,130000
秦皇岛市,130300,2002,14168.38912,河北省,130000
石家庄市,130100,2002,37560.43888,河北省,130000
唐山市,130200,2002,32678.17422,河北省,130000
