city,cityCode,year,ccnl,province,provinceCode
上饶市,361100,1993,4875.128443,江西省,360000
新余市,360500,1993,2744.887143,江西省,360000
宜春市,360900,1993,5126.789424,江西省,360000
鹰潭市,360600,1993,2087.679496,江西省,360000
鞍山市,210300,1993,28834.45491,辽宁省,210000
本溪市,210500,1993,12836.62917,辽宁省,210000
朝阳市,211300,1993,16853.12059,辽宁省,210000
大连市,210200,1993,37156.38078,辽宁省,210000
丹东市,210600,1993,11695.63802,辽宁省,210000
抚顺市,210400,1993,21885.59499,辽宁省,210000
阜新市,210900,1993,13688.8019,辽宁省,210000
葫芦岛市,211400,1993,19257.18669,辽宁省,210000
锦州市,210700,1993,27585.58184,辽宁省,210000
辽阳市,211000,1993,19999.2986,辽宁省,210000
盘锦市,211100,1993,20786.31945,辽宁省,210000
沈阳市,210100,1993,62792.82969,辽宁省,210000
铁岭市,211200,1993,26992.51083,辽宁省,210000
营口市,210800,1993,16761.84815,辽宁省,210000
海东市,630200,1993,2458.459852,青海省,630000
西宁市,630100,1993,6988.15814,青海省,630000
滨州市,371600,1993,30704.34822,山东省,370000
德州市,371400,1993,40047.48246,山东省,370000
东营市,370500,1993,34927.98186,山东省,370000
菏泽市,371700,1993,22964.48081,山东省,370000
济南市,370100,1993,55036.81412,山东省,370000
济宁市,370800,1993,36098.85974,山东省,370000
聊城市,371500,1993,28924.68185,山东省,370000
临沂市,371300,1993,34518.49931,山东省,370000
青岛市,370200,1993,53368.02603,山东省,370000
日照市,371100,1993,11499.16214,山东省,370000
泰安市,370900,1993,29872.6049,山东省,370000
威海市,371000,1993,19435.63645,山东省,370000
潍坊市,370700,1993,60349.6533,山东省,370000
烟台市,370600,1993,51079.20802,山东省,370000
枣庄市,370400,1993,19831.7313,山东省,370000
淄博市,370300,1993,41991.90745,山东省,370000
大同市,140200,1993,34793.1521,山西省,140000
晋城市,140500,1993,30376.5897,山西省,140000
晋中市,140700,1993,29794.54508,山西省,140000
临汾市,141000,1993,54507.71977,山西省,140000
吕梁市,141100,1993,37279.16666,山西省,140000
朔州市,140600,1993,15141.59609,山西省,140000
太原市,140100,1993,37421.70653,山西省,140000
忻州市,140900,1993,20991.62081,山西省,140000
阳泉市,140300,1993,15094.98434,山西省,140000
运城市,140800,1993,27765.01556,山西省,140000
长治市,140400,1993,24748.61426,山西省,140000
安康市,610900,1993,1562.537716,陕西省,610000
宝鸡市,610300,1993,12906.90696,陕西省,610000
汉中市,610700,1993,5591.465545,陕西省,610000
商洛市,611000,1993,1315.697554,陕西省,610000
铜川市,610200,1993,4910.506943,陕西省,610000
渭南市,610500,1993,26355.33158,陕西省,610000
西安市,610100,1993,35044.97992,陕西省,610000
咸阳市,610400,1993,18467.13411,陕西省,610000
延安市,610600,1993,9162.998791,陕西省,610000
榆林市,610800,1993,14375.13453,陕西省,610000
巴中市,511900,1993,446.3129008,四川省,510000
成都市,510100,1993,21865.05043,四川省,510000
达州市,511700,1993,3911.544398,四川省,510000
德阳市,510600,1993,7395.942533,四川省,510000
广安市,511600,1993,1416.974619,四川省,510000
广元市,510800,1993,3535.598159,四川省,510000
乐山市,511100,1993,1807.253255,四川省,510000
泸州市,510500,1993,1625.867623,四川省,510000
眉山市,511400,1993,674.6478787,四川省,510000
绵阳市,510700,1993,7060.995725,四川省,510000
南充市,511300,1993,2768.439608,四川省,510000
内江市,511000,1993,2715.961263,四川省,510000
攀枝花市,510400,1993,8951.005352,四川省,510000
遂宁市,510900,1993,1258.95105,四川省,510000
雅安市,511800,1993,726.8112208,四川省,510000
宜宾市,511500,1993,1563.834465,四川省,510000
资阳市,512000,1993,606.633001,四川省,510000
自贡市,510300,1993,1371.81049,四川省,510000
保山市,530500,1993,2316.639873,云南省,530000
昆明市,530100,1993,25482.61128,云南省,530000
丽江市,530700,1993,1482.09006,云南省,530000
临沧市,530900,1993,1646.079453,云南省,530000
普洱市,530800,1993,2586.061014,云南省,530000
曲靖市,530300,1993,12098.47666,云南省,530000
玉溪市,530400,1993,6046.718565,云南省,530000
昭通市,530600,1993,898.4144832,云南省,530000
杭州市,330100,1993,33504.82596,浙江省,330000
湖州市,330500,1993,14666.16645,浙江省,330000
嘉兴市,330400,1993,20379.45329,浙江省,330000
金华市,330700,1993,12531.3475,浙江省,330000
丽水市,331100,1993,3554.604329,浙江省,330000
宁波市,330200,1993,28181.5419,浙江省,330000
衢州市,330800,1993,6094.618011,浙江省,330000
绍兴市,330600,1993,17572.42821,浙江省,330000
台州市,331000,1993,11600.40846,浙江省,330000
温州市,330300,1993,14113.12511,浙江省,330000
舟山市,330900,1993,2938.847177,浙江省,330000
甘南藏族自治州,623000,1993,512.0279841,甘肃省,620000
临夏回族自治州,622900,1993,2533.31122,甘肃省,620000
黔东南苗族侗族自治州,522600,1993,914.6986576,贵州省,520000
黔南布依族苗族自治州,522700,1993,2373.484829,贵州省,520000
黔西南布依族苗族自治州,522300,1993,1958.100133,贵州省,520000
恩施土家族苗族自治州,422800,1993,1225.110542,湖北省,420000
湘西土家族苗族自治州,433100,1993,1014.349369,湖南省,430000
延边朝鲜族自治州,222400,1993,16836.13842,吉林省,220000
果洛藏族自治州,632600,1993,20.5377629,青海省,630000
海北藏族自治州,632200,1993,472.4548243,青海省,630000
海南藏族自治州,632500,1993,626.484127,青海省,630000
海西蒙古族藏族自治州,632800,1993,5123.292856,青海省,630000
黄南藏族自治州,632300,1993,500.4868388,青海省,630000
玉树藏族自治州,632700,1993,44.90142596,青海省,630000
阿坝藏族羌族自治州,513200,1993,308.2297919,四川省,510000
甘孜藏族自治州,513300,1993,207.1947908,四川省,510000
凉山彝族自治州,513400,1993,2651.500719,四川省,510000
楚雄彝族自治州,532300,1993,4403.034717,云南省,530000
大理白族自治州,532900,1993,3506.212055,云南省,530000
德宏傣族景颇族自治州,533100,1993,2785.431645,云南省,530000
迪庆藏族自治州,533400,1993,208.2430384,云南省,530000
红河哈尼族彝族自治州,532500,1993,11208.51458,云南省,530000
怒江傈僳族自治州,533300,1993,301.5010628,云南省,530000
文山壮族苗族自治州,532600,1993,1334.946269,云南省,530000
西双版纳傣族自治州,532800,1993,2063.214533,云南省,530000
白沙黎族自治县,469025,1993,508.8605475,海南省,460000
保亭黎族苗族自治县,469029,1993,269.1126684,海南省,460000
昌江黎族自治县,469026,1993,1609.930687,海南省,460000
澄迈县,469023,1993,1401.998465,海南省,460000
定安县,469021,1993,387.3642608,海南省,460000
东方市,469007,1993,2181.437784,海南省,460000
乐东黎族自治县,469027,1993,921.2921324,海南省,460000
临高县,469024,1993,466.8444838,海南省,460000
陵水黎族自治县,469028,1993,743.5902724,海南省,460000
琼海市,469002,1993,857.4935343,海南省,460000
琼中黎族苗族自治县,469030,1993,308.2776337,海南省,460000
屯昌县,469022,1993,324.438427,海南省,460000
万宁市,469006,1993,1792.284153,海南省,460000
文昌市,469005,1993,643.7890734,海南省,460000
五指山市,469001,1993,485.0873208,海南省,460000
济源市,419001,1993,4451.855764,河南省,410000
潜江市,429005,1993,2295.339327,湖北省,420000
神农架林区,429021,1993,68.20181474,湖北省,420000
天门市,429006,1993,1146.818112,湖北省,420000
仙桃市,429004,1993,1278.724022,湖北省,420000
北京市,110000,1993,151025.3006,北京市,110000
上海市,310000,1993,113302.5552,上海市,310000
天津市,120000,1993,110538.2952,天津市,120000
重庆市,500000,1993,22291.82546,重庆市,500000
阿拉善盟,152900,1993,2870.134741,内蒙古自治区,150000
锡林郭勒盟,152500,1993,4636.961626,内蒙古自治区,150000
兴安盟,152200,1993,4036.908571,内蒙古自治区,150000
阿里地区,542500,1993,0,西藏自治区,540000
阿克苏地区,652900,1993,8892.13062,新疆维吾尔自治区,650000
阿勒泰地区,654300,1993,2913.300947,新疆维吾尔自治区,650000
和田地区,653200,1993,1244.728637,新疆维吾尔自治区,650000
喀什地区,653100,1993,3546.962087,新疆维吾尔自治区,650000
塔城地区,654200,1993,13483.27794,新疆维吾尔自治区,650000
百色市,451000,1993,4856.553572,广西壮族自治区,450000
北海市,450500,1993,7632.970141,广西壮族自治区,450000
崇左市,451400,1993,2339.936191,广西壮族自治区,450000
防城港市,450600,1993,1930.520744,广西壮族自治区,450000
贵港市,450800,1993,4190.615683,广西壮族自治区,450000
桂林市,450300,1993,6845.700974,广西壮族自治区,450000
河池市,451200,1993,4269.014867,广西壮族自治区,450000
贺州市,451100,1993,2328.096541,广西壮族自治区,450000
来宾市,451300,1993,2555.881461,广西壮族自治区,450000
柳州市,450200,1993,10092.80975,广西壮族自治区,450000
南宁市,450100,1993,10525.21558,广西壮族自治区,450000
钦州市,450700,1993,1985.812626,广西壮族自治区,450000
梧州市,450400,1993,3867.945839,广西壮族自治区,450000
玉林市,450900,1993,6269.873917,广西壮族自治区,450000
巴彦淖尔市,150800,1993,5484.466723,内蒙古自治区,150000
包头市,150200,1993,25723.01945,内蒙古自治区,150000
赤峰市,150400,1993,20822.21726,内蒙古自治区,150000
鄂尔多斯市,150600,1993,13144.99948,内蒙古自治区,150000
呼和浩特市,150100,1993,22942.38531,内蒙古自治区,150000
呼伦贝尔市,150700,1993,30808.48458,内蒙古自治区,150000
通辽市,150500,1993,12102.14929,内蒙古自治区,150000
乌海市,150300,1993,10744.54892,内蒙古自治区,150000
乌兰察布市,150900,1993,7710.115988,内蒙古自治区,150000
固原市,640400,1993,1967.806581,宁夏回族自治区,640000
石嘴山市,640200,1993,7703.033222,宁夏回族自治区,640000
吴忠市,640300,1993,7525.274721,宁夏回族自治区,640000
银川市,640100,1993,13588.324,宁夏回族自治区,640000
中卫市,640500,1993,3482.251292,宁夏回族自治区,640000
昌都市,540300,1993,78.02599395,西藏自治区,540000
拉萨市,540100,1993,1547.661814,西藏自治区,540000
林芝市,540400,1993,90.36790532,西藏自治区,540000
那曲市,540600,1993,21.35156741,西藏自治区,540000
日喀则市,540200,1993,111.2832932,西藏自治区,540000
山南市,540500,1993,717.8118585,西藏自治区,540000
哈密市,650500,1993,4999.580474,新疆维吾尔自治区,650000
克拉玛依市,650200,1993,14925.2221,新疆维吾尔自治区,650000
吐鲁番市,650400,1993,17090.0263,新疆维吾尔自治区,650000
乌鲁木齐市,650100,1993,28923.47482,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,1993,17761.09229,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,1993,1606.397037,新疆维吾尔自治区,650000
昌吉回族自治州,652300,1993,14303.57656,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,1993,260.0561067,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,1993,8233.224519,新疆维吾尔自治区,650000
阿拉尔市,659002,1993,266.3415688,新疆维吾尔自治区,650000
北屯市,659005,1993,300.9244594,新疆维吾尔自治区,650000
胡杨河市,659010,1993,486.7427032,新疆维吾尔自治区,650000
可克达拉市,659008,1993,308.8483568,新疆维吾尔自治区,650000
昆玉市,659009,1993,0.154792292,新疆维吾尔自治区,650000
石河子市,659001,1993,2793.964766,新疆维吾尔自治区,650000
双河市,659007,1993,300.6851739,新疆维吾尔自治区,650000
铁门关市,659006,1993,225.351728,新疆维吾尔自治区,650000
图木舒克市,659003,1993,35.85823735,新疆维吾尔自治区,650000
五家渠市,659004,1993,1093.922451,新疆维吾尔自治区,650000
新星市,659011,1993,126.5761782,新疆维吾尔自治区,650000
澳门特别行政区,820000,1993,2294.47191,澳门特别行政区,820000
香港特别行政区,810000,1993,41345.00923,香港特别行政区,810000
大兴安岭地区,232700,1994,13338.28256,黑龙江省,230000
台湾省,710000,1994,474125.3413,台湾省,710000
安庆市,340800,1994,7849.225769,安徽省,340000
蚌埠市,340300,1994,8961.504033,安徽省,340000
亳州市,341600,1994,5888.819825,安徽省,340000
池州市,341700,1994,2097.338703,安徽省,340000
滁州市,341100,1994,12854.19883,安徽省,340000
阜阳市,341200,1994,11466.82946,安徽省,340000
合肥市,340100,1994,25705.68647,安徽省,340000
淮北市,340600,1994,10078.14619,安徽省,340000
淮南市,340400,1994,13703.10824,安徽省,340000
黄山市,341000,1994,1899.577593,安徽省,340000
六安市,341500,1994,6125.067323,安徽省,340000
马鞍山市,340500,1994,18184.50635,安徽省,340000
宿州市,341300,1994,10490.16031,安徽省,340000
铜陵市,340700,1994,5532.957173,安徽省,340000
芜湖市,340200,1994,13639.84227,安徽省,340000
宣城市,341800,1994,6946.756586,安徽省,340000
福州市,350100,1994,36196.27603,福建省,350000
龙岩市,350800,1994,10296.03962,福建省,350000
南平市,350700,1994,10392.69491,福建省,350000
宁德市,350900,1994,7739.965493,福建省,350000
莆田市,350300,1994,11888.78831,福建省,350000
泉州市,350500,1994,44107.9257,福建省,350000
三明市,350400,1994,10613.84525,福建省,350000
厦门市,350200,1994,23655.0617,福建省,350000
漳州市,350600,1994,20859.29662,福建省,350000
白银市,620400,1994,13405.55836,甘肃省,620000
定西市,621100,1994,2976.221371,甘肃省,620000
嘉峪关市,620200,1994,3290.538412,甘肃省,620000
金昌市,620300,1994,4569.911773,甘肃省,620000
酒泉市,620900,1994,7248.351608,甘肃省,620000
兰州市,620100,1994,29356.03047,甘肃省,620000
陇南市,621200,1994,1626.6508,甘肃省,620000
平凉市,620800,1994,4329.921728,甘肃省,620000
庆阳市,621000,1994,6162.874625,甘肃省,620000
天水市,620500,1994,6285.931631,甘肃省,620000
武威市,620600,1994,4556.447096,甘肃省,620000
张掖市,620700,1994,4170.332821,甘肃省,620000
潮州市,445100,1994,11666.27644,广东省,440000
东莞市,441900,1994,93274.38393,广东省,440000
佛山市,440600,1994,84922.88933,广东省,440000
广州市,440100,1994,119791.2447,广东省,440000
河源市,441600,1994,8374.387388,广东省,440000
惠州市,441300,1994,39735.45616,广东省,440000
江门市,440700,1994,44637.62913,广东省,440000
揭阳市,445200,1994,19145.94996,广东省,440000
茂名市,440900,1994,22136.76361,广东省,440000
梅州市,441400,1994,13201.36241,广东省,440000
清远市,441800,1994,16456.39054,广东省,440000
汕头市,440500,1994,31091.51401,广东省,440000
汕尾市,441500,1994,13586.27812,广东省,440000
韶关市,440200,1994,15165.87473,广东省,440000
深圳市,440300,1994,82041.40736,广东省,440000
阳江市,441700,1994,11034.14217,广东省,440000
云浮市,445300,1994,8910.435313,广东省,440000
湛江市,440800,1994,28254.69486,广东省,440000
肇庆市,441200,1994,20370.5175,广东省,440000
中山市,442000,1994,46460.66954,广东省,440000
珠海市,440400,1994,31053.27771,广东省,440000
安顺市,520400,1994,3595.968338,贵州省,520000
毕节市,520500,1994,2455.686809,贵州省,520000
贵阳市,520100,1994,13341.54346,贵州省,520000
六盘水市,520200,1994,14359.22524,贵州省,520000
铜仁市,520600,1994,801.8075568,贵州省,520000
遵义市,520300,1994,5253.990807,贵州省,520000
儋州市,460400,1994,6005.863132,海南省,460000
海口市,460100,1994,15258.37403,海南省,460000
三沙市,460300,1994,9.099464633,海南省,460000
三亚市,460200,1994,9448.735982,海南省,460000
保定市,130600,1994,70810.78729,河北省,130000
沧州市,130900,1994,69266.76526,河北省,130000
承德市,130800,1994,12590.81507,河北省,130000
邯郸市,130400,1994,86451.54418,河北省,130000
衡水市,131100,1994,33262.24685,河北省,130000
廊坊市,131000,1994,50071.50448,河北省,130000
秦皇岛市,130300,1994,25515.05333,河北省,130000
石家庄市,130100,1994,73443.96074,河北省,130000
