city,cityCode,year,hviirs,province,provinceCode
文昌市,469005,2019,34939.88627,海南省,460000
五指山市,469001,2019,9033.964706,海南省,460000
济源市,419001,2019,33657.10588,河南省,410000
潜江市,429005,2019,32435.41569,湖北省,420000
神农架林区,429021,2019,10018.38039,湖北省,420000
天门市,429006,2019,34657.70196,湖北省,420000
仙桃市,429004,2019,36433.48627,湖北省,420000
北京市,110000,2019,644848.102,北京市,110000
上海市,310000,2019,498632.0118,上海市,310000
天津市,120000,2019,595672.7451,天津市,120000
重庆市,500000,2019,1076968.584,重庆市,500000
阿拉善盟,152900,2019,487683.0392,内蒙古自治区,150000
锡林郭勒盟,152500,2019,444252.6941,内蒙古自治区,150000
兴安盟,152200,2019,138858.2824,内蒙古自治区,150000
阿里地区,542500,2019,925945.6235,西藏自治区,540000
阿克苏地区,652900,2019,1656691.631,新疆维吾尔自治区,650000
阿勒泰地区,654300,2019,126578.3333,新疆维吾尔自治区,650000
和田地区,653200,2019,2196994.89,新疆维吾尔自治区,650000
喀什地区,653100,2019,1178719.122,新疆维吾尔自治区,650000
塔城地区,654200,2019,412566.7098,新疆维吾尔自治区,650000
百色市,451000,2019,237761.6745,广西壮族自治区,450000
北海市,450500,2019,66916.47451,广西壮族自治区,450000
崇左市,451400,2019,136179.7294,广西壮族自治区,450000
防城港市,450600,2019,70893.11765,广西壮族自治区,450000
贵港市,450800,2019,125722.0824,广西壮族自治区,450000
桂林市,450300,2019,213087.6392,广西壮族自治区,450000
河池市,451200,2019,197122.8941,广西壮族自治区,450000
贺州市,451100,2019,92370.52157,广西壮族自治区,450000
来宾市,451300,2019,119421.6863,广西壮族自治区,450000
柳州市,450200,2019,191435.5176,广西壮族自治区,450000
南宁市,450100,2019,303331.3843,广西壮族自治区,450000
钦州市,450700,2019,124319.9137,广西壮族自治区,450000
梧州市,450400,2019,115576.3608,广西壮族自治区,450000
玉林市,450900,2019,152466.4392,广西壮族自治区,450000
巴彦淖尔市,150800,2019,361224.4824,内蒙古自治区,150000
包头市,150200,2019,275758.9686,内蒙古自治区,150000
赤峰市,150400,2019,749877.6392,内蒙古自治区,150000
鄂尔多斯市,150600,2019,868676.4627,内蒙古自治区,150000
呼和浩特市,150100,2019,286793.0824,内蒙古自治区,150000
呼伦贝尔市,150700,2019,162248.6824,内蒙古自治区,150000
通辽市,150500,2019,594736.8471,内蒙古自治区,150000
乌海市,150300,2019,49479.51373,内蒙古自治区,150000
乌兰察布市,150900,2019,410483.0118,内蒙古自治区,150000
固原市,640400,2019,118134.7765,宁夏回族自治区,640000
石嘴山市,640200,2019,73666.15686,宁夏回族自治区,640000
吴忠市,640300,2019,212708.8392,宁夏回族自治区,640000
银川市,640100,2019,195156.7922,宁夏回族自治区,640000
中卫市,640500,2019,139091.3255,宁夏回族自治区,640000
昌都市,540300,2019,280205.5137,西藏自治区,540000
拉萨市,540100,2019,117868.3333,西藏自治区,540000
林芝市,540400,2019,228947.7765,西藏自治区,540000
那曲市,540600,2019,453670.3647,西藏自治区,540000
日喀则市,540200,2019,327913.2863,西藏自治区,540000
山南市,540500,2019,179648.6941,西藏自治区,540000
哈密市,650500,2019,684986.9686,新疆维吾尔自治区,650000
克拉玛依市,650200,2019,123611.0824,新疆维吾尔自治区,650000
吐鲁番市,650400,2019,367184.3294,新疆维吾尔自治区,650000
乌鲁木齐市,650100,2019,312154.5216,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,2019,3008232.145,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,2019,285434.1451,新疆维吾尔自治区,650000
昌吉回族自治州,652300,2019,920751.949,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,2019,691116.9882,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,2019,738448.8824,新疆维吾尔自治区,650000
阿拉尔市,659002,2019,55173.54118,新疆维吾尔自治区,650000
北屯市,659005,2019,10403.26275,新疆维吾尔自治区,650000
胡杨河市,659010,2019,16421.76471,新疆维吾尔自治区,650000
可克达拉市,659008,2019,16484.00392,新疆维吾尔自治区,650000
昆玉市,659009,2019,8548.317647,新疆维吾尔自治区,650000
石河子市,659001,2019,25694.09412,新疆维吾尔自治区,650000
双河市,659007,2019,16933.00784,新疆维吾尔自治区,650000
铁门关市,659006,2019,10190.00784,新疆维吾尔自治区,650000
图木舒克市,659003,2019,32032.67059,新疆维吾尔自治区,650000
五家渠市,659004,2019,23795.67059,新疆维吾尔自治区,650000
新星市,659011,2019,28655.21569,新疆维吾尔自治区,650000
澳门特别行政区,820000,2019,4186.607843,澳门特别行政区,820000
香港特别行政区,810000,2019,80868.43529,香港特别行政区,810000
大兴安岭地区,232700,2020,22518.33725,黑龙江省,230000
台湾省,710000,2020,1105960.435,台湾省,710000
安庆市,340800,2020,144404.4275,安徽省,340000
蚌埠市,340300,2020,116301.6902,安徽省,340000
亳州市,341600,2020,150917.0824,安徽省,340000
池州市,341700,2020,72015.70588,安徽省,340000
滁州市,341100,2020,228199.8471,安徽省,340000
阜阳市,341200,2020,233700.7137,安徽省,340000
合肥市,340100,2020,290202.8588,安徽省,340000
淮北市,340600,2020,76504.96863,安徽省,340000
淮南市,340400,2020,110788.8863,安徽省,340000
黄山市,341000,2020,52769.85882,安徽省,340000
六安市,341500,2020,190408.6431,安徽省,340000
马鞍山市,340500,2020,105576.5529,安徽省,340000
宿州市,341300,2020,178957.4863,安徽省,340000
铜陵市,340700,2020,54545.16863,安徽省,340000
芜湖市,340200,2020,153818.7647,安徽省,340000
宣城市,341800,2020,130651.6784,安徽省,340000
福州市,350100,2020,262900.3882,福建省,350000
龙岩市,350800,2020,166293.0078,福建省,350000
南平市,350700,2020,187128.6157,福建省,350000
宁德市,350900,2020,161312.0824,福建省,350000
莆田市,350300,2020,111581.5333,福建省,350000
泉州市,350500,2020,315621.6627,福建省,350000
三明市,350400,2020,166937.4549,福建省,350000
厦门市,350200,2020,91149.39608,福建省,350000
漳州市,350600,2020,281544.9373,福建省,350000
白银市,620400,2020,103023.5725,甘肃省,620000
定西市,621100,2020,109404.9686,甘肃省,620000
嘉峪关市,620200,2020,25947.0549,甘肃省,620000
金昌市,620300,2020,39693.4549,甘肃省,620000
酒泉市,620900,2020,197504.2078,甘肃省,620000
兰州市,620100,2020,174371.098,甘肃省,620000
陇南市,621200,2020,101211.5843,甘肃省,620000
平凉市,620800,2020,88673.91765,甘肃省,620000
庆阳市,621000,2020,268749.7608,甘肃省,620000
天水市,620500,2020,90396.95294,甘肃省,620000
武威市,620600,2020,89883.03137,甘肃省,620000
张掖市,620700,2020,98189.9098,甘肃省,620000
潮州市,445100,2020,79847.33333,广东省,440000
东莞市,441900,2020,177906.9647,广东省,440000
佛山市,440600,2020,219733.1137,广东省,440000
广州市,440100,2020,326060.4314,广东省,440000
河源市,441600,2020,154249.8353,广东省,440000
惠州市,441300,2020,296940.4745,广东省,440000
江门市,440700,2020,227599.7686,广东省,440000
揭阳市,445200,2020,160035.3961,广东省,440000
茂名市,440900,2020,171448.1451,广东省,440000
梅州市,441400,2020,184821.8078,广东省,440000
清远市,441800,2020,218394.6902,广东省,440000
汕头市,440500,2020,116047.5569,广东省,440000
汕尾市,441500,2020,131553.5686,广东省,440000
韶关市,440200,2020,150624.6196,广东省,440000
深圳市,440300,2020,144312.749,广东省,440000
阳江市,441700,2020,107062.4431,广东省,440000
云浮市,445300,2020,98174.20784,广东省,440000
湛江市,440800,2020,236627.0314,广东省,440000
肇庆市,441200,2020,190459.9765,广东省,440000
中山市,442000,2020,110436.498,广东省,440000
珠海市,440400,2020,53739.77647,广东省,440000
安顺市,520400,2020,114801.5922,贵州省,520000
毕节市,520500,2020,258357.0275,贵州省,520000
贵阳市,520100,2020,176831.5686,贵州省,520000
六盘水市,520200,2020,113483.2627,贵州省,520000
铜仁市,520600,2020,158546.2078,贵州省,520000
遵义市,520300,2020,297973.9098,贵州省,520000
儋州市,460400,2020,53808.2,海南省,460000
海口市,460100,2020,66623.75294,海南省,460000
三沙市,460300,2020,0,海南省,460000
三亚市,460200,2020,50025.83529,海南省,460000
保定市,130600,2020,437854.502,河北省,130000
沧州市,130900,2020,342113.0706,河北省,130000
承德市,130800,2020,316328.5686,河北省,130000
邯郸市,130400,2020,264657.5804,河北省,130000
衡水市,131100,2020,157859.2039,河北省,130000
廊坊市,131000,2020,260525.3725,河北省,130000
秦皇岛市,130300,2020,143919.8118,河北省,130000
石家庄市,130100,2020,319757.2745,河北省,130000
唐山市,130200,2020,416036.5176,河北省,130000
邢台市,130500,2020,248824.3294,河北省,130000
张家口市,130700,2020,337989.7412,河北省,130000
安阳市,410500,2020,172123.8902,河南省,410000
鹤壁市,410600,2020,54718.6902,河南省,410000
焦作市,410800,2020,113189.3333,河南省,410000
开封市,410200,2020,132812.5529,河南省,410000
洛阳市,410300,2020,235558.0039,河南省,410000
漯河市,411100,2020,63414.41176,河南省,410000
南阳市,411300,2020,288641.2549,河南省,410000
平顶山市,410400,2020,146124.4157,河南省,410000
濮阳市,410900,2020,117998.1412,河南省,410000
三门峡市,411200,2020,92178.18824,河南省,410000
商丘市,411400,2020,209302.9412,河南省,410000
新乡市,410700,2020,202396.4196,河南省,410000
信阳市,411500,2020,196725.651,河南省,410000
许昌市,411000,2020,118719.3804,河南省,410000
郑州市,410100,2020,310442.2667,河南省,410000
周口市,411600,2020,221425.3255,河南省,410000
驻马店市,411700,2020,243796.0863,河南省,410000
大庆市,230600,2020,222598.5686,黑龙江省,230000
哈尔滨市,230100,2020,345508.4078,黑龙江省,230000
鹤岗市,230400,2020,39296.14902,黑龙江省,230000
黑河市,231100,2020,72905.83137,黑龙江省,230000
鸡西市,230300,2020,66073.01961,黑龙江省,230000
佳木斯市,230800,2020,100632.9216,黑龙江省,230000
牡丹江市,231000,2020,176176.0549,黑龙江省,230000
七台河市,230900,2020,36031.62353,黑龙江省,230000
齐齐哈尔市,230200,2020,145280.3843,黑龙江省,230000
双鸭山市,230500,2020,56359.95294,黑龙江省,230000
绥化市,231200,2020,144328.8588,黑龙江省,230000
伊春市,230700,2020,41898.07451,黑龙江省,230000
鄂州市,420700,2020,47006.21569,湖北省,420000
黄冈市,421100,2020,168250.3647,湖北省,420000
黄石市,420200,2020,78391.76471,湖北省,420000
荆门市,420800,2020,99291.58824,湖北省,420000
荆州市,421000,2020,164001.0039,湖北省,420000
十堰市,420300,2020,97579.87059,湖北省,420000
随州市,421300,2020,65231.92157,湖北省,420000
武汉市,420100,2020,314840.0039,湖北省,420000
咸宁市,421200,2020,91350.07843,湖北省,420000
襄阳市,420600,2020,169393.5059,湖北省,420000
孝感市,420900,2020,124332.3765,湖北省,420000
宜昌市,420500,2020,166027.7333,湖北省,420000
常德市,430700,2020,163420.4784,湖南省,430000
郴州市,431000,2020,126570.9882,湖南省,430000
衡阳市,430400,2020,143635.6549,湖南省,430000
怀化市,431200,2020,128108.1922,湖南省,430000
娄底市,431300,2020,79945.08627,湖南省,430000
邵阳市,430500,2020,123082.5882,湖南省,430000
湘潭市,430300,2020,76881.10588,湖南省,430000
益阳市,430900,2020,93895.41569,湖南省,430000
永州市,431100,2020,142927.1373,湖南省,430000
岳阳市,430600,2020,149103.0196,湖南省,430000
张家界市,430800,2020,50326.09412,湖南省,430000
长沙市,430100,2020,236272.3529,湖南省,430000
株洲市,430200,2020,99933.95686,湖南省,430000
白城市,220800,2020,112044.6275,吉林省,220000
白山市,220600,2020,92237.11373,吉林省,220000
吉林市,220200,2020,263205.2392,吉林省,220000
辽源市,220400,2020,72327.95294,吉林省,220000
四平市,220300,2020,147782.5608,吉林省,220000
松原市,220700,2020,225096.1961,吉林省,220000
通化市,220500,2020,152010.5412,吉林省,220000
长春市,220100,2020,534004.7098,吉林省,220000
常州市,320400,2020,209912.5176,江苏省,320000
淮安市,320800,2020,195121.4431,江苏省,320000
连云港市,320700,2020,198975.2588,江苏省,320000
南京市,320100,2020,317069.9608,江苏省,320000
南通市,320600,2020,307013.6157,江苏省,320000
苏州市,320500,2020,517667.8078,江苏省,320000
宿迁市,321300,2020,184042.3294,江苏省,320000
泰州市,321200,2020,211089.9255,江苏省,320000
无锡市,320200,2020,267271.5529,江苏省,320000
徐州市,320300,2020,295497.2863,江苏省,320000
盐城市,320900,2020,335305.8941,江苏省,320000
扬州市,321000,2020,197912.1686,江苏省,320000
镇江市,321100,2020,164540.2706,江苏省,320000
抚州市,361000,2020,112797.4902,江西省,360000
赣州市,360700,2020,281074.9804,江西省,360000
吉安市,360800,2020,128017.1961,江西省,360000
景德镇市,360200,2020,56962.20392,江西省,360000
九江市,360400,2020,170580.9176,江西省,360000
南昌市,360100,2020,156581.9373,江西省,360000
萍乡市,360300,2020,41372.86667,江西省,360000
上饶市,361100,2020,183942.8314,江西省,360000
新余市,360500,2020,36457.39216,江西省,360000
宜春市,360900,2020,170365.7059,江西省,360000
鹰潭市,360600,2020,39372.43922,江西省,360000
鞍山市,210300,2020,164288.8471,辽宁省,210000
本溪市,210500,2020,94939.2,辽宁省,210000
朝阳市,211300,2020,231438.3098,辽宁省,210000
大连市,210200,2020,268019.902,辽宁省,210000
丹东市,210600,2020,132049.749,辽宁省,210000
抚顺市,210400,2020,122795.502,辽宁省,210000
阜新市,210900,2020,123444.5098,辽宁省,210000
葫芦岛市,211400,2020,140616.3373,辽宁省,210000
锦州市,210700,2020,149505.349,辽宁省,210000
辽阳市,211000,2020,108480.6196,辽宁省,210000
盘锦市,211100,2020,115039.6902,辽宁省,210000
沈阳市,210100,2020,338034.9882,辽宁省,210000
铁岭市,211200,2020,170561.8784,辽宁省,210000
营口市,210800,2020,120378.7412,辽宁省,210000
海东市,630200,2020,100366.6314,青海省,630000
西宁市,630100,2020,97116.61176,青海省,630000
滨州市,371600,2020,234997.0706,山东省,370000
德州市,371400,2020,216767.7333,山东省,370000
东营市,370500,2020,209291.5922,山东省,370000
菏泽市,371700,2020,275200.5686,山东省,370000
济南市,370100,2020,315694.0392,山东省,370000
济宁市,370800,2020,280464.6941,山东省,370000
聊城市,371500,2020,199678.6745,山东省,370000
临沂市,371300,2020,390301.9373,山东省,370000
青岛市,370200,2020,354114.8784,山东省,370000
日照市,371100,2020,121593.8039,山东省,370000
泰安市,370900,2020,170548.0706,山东省,370000
威海市,371000,2020,154807.6784,山东省,370000
潍坊市,370700,2020,418735.6588,山东省,370000
烟台市,370600,2020,303845.4745,山东省,370000
枣庄市,370400,2020,121243.5216,山东省,370000
淄博市,370300,2020,185680.6196,山东省,370000
大同市,140200,2020,213617.3451,山西省,140000
晋城市,140500,2020,123620.1725,山西省,140000
晋中市,140700,2020,219870.0157,山西省,140000
临汾市,141000,2020,215979.7882,山西省,140000
吕梁市,141100,2020,241769.5255,山西省,140000
朔州市,140600,2020,162740.6588,山西省,140000
太原市,140100,2020,173074.6275,山西省,140000
忻州市,140900,2020,255650.7059,山西省,140000
阳泉市,140300,2020,67361.50588,山西省,140000
运城市,140800,2020,189786.4078,山西省,140000
长治市,140400,2020,208467.6392,山西省,140000
安康市,610900,2020,91367.47059,陕西省,610000
宝鸡市,610300,2020,135176.051,陕西省,610000
汉中市,610700,2020,118950.4941,陕西省,610000
商洛市,611000,2020,75703.02353,陕西省,610000
铜川市,610200,2020,44118.15686,陕西省,610000
渭南市,610500,2020,180810.7216,陕西省,610000
西安市,610100,2020,246769.2235,陕西省,610000
咸阳市,610400,2020,185371.8706,陕西省,610000
延安市,610600,2020,369625.5725,陕西省,610000
榆林市,610800,2020,594610.5059,陕西省,610000
巴中市,511900,2020,67604.0902,四川省,510000
成都市,510100,2020,464581.2275,四川省,510000
达州市,511700,2020,137891.7294,四川省,510000
德阳市,510600,2020,116543.4706,四川省,510000
广安市,511600,2020,90954.78824,四川省,510000
广元市,510800,2020,95266.18431,四川省,510000
乐山市,511100,2020,124119.2118,四川省,510000
泸州市,510500,2020,131243.6039,四川省,510000
眉山市,511400,2020,114132.2314,四川省,510000
绵阳市,510700,2020,170180.7176,四川省,510000
南充市,511300,2020,166857.7412,四川省,510000
内江市,511000,2020,88215.4549,四川省,510000
攀枝花市,510400,2020,59923.81569,四川省,510000
遂宁市,510900,2020,88479.8902,四川省,510000
雅安市,511800,2020,80750.05098,四川省,510000
宜宾市,511500,2020,165274.2078,四川省,510000
资阳市,512000,2020,71709.95686,四川省,510000
自贡市,510300,2020,67282.87843,四川省,510000
保山市,530500,2020,121160.7255,云南省,530000
昆明市,530100,2020,314888.1804,云南省,530000
丽江市,530700,2020,87054.22353,云南省,530000
临沧市,530900,2020,107814.5294,云南省,530000
普洱市,530800,2020,119521.6,云南省,530000
曲靖市,530300,2020,250529.6235,云南省,530000
玉溪市,530400,2020,128790.0196,云南省,530000
昭通市,530600,2020,182373.7176,云南省,530000
杭州市,330100,2020,376594.1412,浙江省,330000
湖州市,330500,2020,199147.7451,浙江省,330000
嘉兴市,330400,2020,250897.0196,浙江省,330000
金华市,330700,2020,294571.2392,浙江省,330000
丽水市,331100,2020,146836.2314,浙江省,330000
宁波市,330200,2020,366850.0392,浙江省,330000
衢州市,330800,2020,120068.1961,浙江省,330000
绍兴市,330600,2020,227844.3725,浙江省,330000
台州市,331000,2020,249934.4392,浙江省,330000
温州市,330300,2020,304398.6667,浙江省,330000
舟山市,330900,2020,39358.29804,浙江省,330000
甘南藏族自治州,623000,2020,64052.21961,甘肃省,620000
临夏回族自治州,622900,2020,64099.33725,甘肃省,620000
黔东南苗族侗族自治州,522600,2020,188830.4706,贵州省,520000
黔南布依族苗族自治州,522700,2020,211188.7765,贵州省,520000
黔西南布依族苗族自治州,522300,2020,146343.2941,贵州省,520000
恩施土家族苗族自治州,422800,2020,113197.1176,湖北省,420000
湘西土家族苗族自治州,433100,2020,78250.37255,湖南省,430000
延边朝鲜族自治州,222400,2020,185330.9882,吉林省,220000
果洛藏族自治州,632600,2020,33479.23529,青海省,630000
海北藏族自治州,632200,2020,36888.79216,青海省,630000
海南藏族自治州,632500,2020,75345.32549,青海省,630000
海西蒙古族藏族自治州,632800,2020,224607.5098,青海省,630000
黄南藏族自治州,632300,2020,28334.67843,青海省,630000
玉树藏族自治州,632700,2020,45521.61569,青海省,630000
阿坝藏族羌族自治州,513200,2020,132150.4745,四川省,510000
甘孜藏族自治州,513300,2020,206420.9647,四川省,510000
凉山彝族自治州,513400,2020,234339.5961,四川省,510000
楚雄彝族自治州,532300,2020,137353.8627,云南省,530000
大理白族自治州,532900,2020,171882.2627,云南省,530000
德宏傣族景颇族自治州,533100,2020,73756.80784,云南省,530000
迪庆藏族自治州,533400,2020,53145.92157,云南省,530000
红河哈尼族彝族自治州,532500,2020,213493.8314,云南省,530000
怒江傈僳族自治州,533300,2020,40609.87059,云南省,530000
文山壮族苗族自治州,532600,2020,160277.5765,云南省,530000
西双版纳傣族自治州,532800,2020,89639.58824,云南省,530000
白沙黎族自治县,469025,2020,12637.92941,海南省,460000
保亭黎族苗族自治县,469029,2020,9995.305882,海南省,460000
昌江黎族自治县,469026,2020,24313.61961,海南省,460000
澄迈县,469023,2020,28051.33725,海南省,460000
定安县,469021,2020,12886.15294,海南省,460000
东方市,469007,2020,60303.76471,海南省,460000
乐东黎族自治县,469027,2020,52454.03529,海南省,460000
临高县,469024,2020,18458.34902,海南省,460000
陵水黎族自治县,469028,2020,21871.94902,海南省,460000
琼海市,469002,2020,21790.70196,海南省,460000
琼中黎族苗族自治县,469030,2020,14289.11373,海南省,460000
屯昌县,469022,2020,10942.03529,海南省,460000
万宁市,469006,2020,24027.90588,海南省,460000
文昌市,469005,2020,32958.21961,海南省,460000
五指山市,469001,2020,7504.388235,海南省,460000
济源市,419001,2020,33038.86275,河南省,410000
潜江市,429005,2020,30034.9098,湖北省,420000
神农架林区,429021,2020,4829.352941,湖北省,420000
天门市,429006,2020,30581.56078,湖北省,420000
仙桃市,429004,2020,35189.8902,湖北省,420000
北京市,110000,2020,641471.9216,北京市,110000
上海市,310000,2020,446144.6627,上海市,310000
天津市,120000,2020,572821.3765,天津市,120000
重庆市,500000,2020,930403.6314,重庆市,500000
阿拉善盟,152900,2020,125679.051,内蒙古自治区,150000
锡林郭勒盟,152500,2020,244985.2471,内蒙古自治区,150000
兴安盟,152200,2020,131503.7843,内蒙古自治区,150000
阿里地区,542500,2020,28913.36863,西藏自治区,540000
阿克苏地区,652900,2020,752650.5333,新疆维吾尔自治区,650000
阿勒泰地区,654300,2020,99262.03922,新疆维吾尔自治区,650000
和田地区,653200,2020,232321.0471,新疆维吾尔自治区,650000
喀什地区,653100,2020,346150.6863,新疆维吾尔自治区,650000
塔城地区,654200,2020,249231.7529,新疆维吾尔自治区,650000
百色市,451000,2020,182167.9333,广西壮族自治区,450000
北海市,450500,2020,63667.91765,广西壮族自治区,450000
崇左市,451400,2020,118013.1529,广西壮族自治区,450000
防城港市,450600,2020,54827.90196,广西壮族自治区,450000
贵港市,450800,2020,122054.4784,广西壮族自治区,450000
桂林市,450300,2020,176800.4902,广西壮族自治区,450000
河池市,451200,2020,145489.1059,广西壮族自治区,450000
贺州市,451100,2020,76493.45882,广西壮族自治区,450000
来宾市,451300,2020,109721.4824,广西壮族自治区,450000
柳州市,450200,2020,171734.0235,广西壮族自治区,450000
南宁市,450100,2020,297000.1647,广西壮族自治区,450000
钦州市,450700,2020,100453.1843,广西壮族自治区,450000
梧州市,450400,2020,99919.07451,广西壮族自治区,450000
玉林市,450900,2020,144523.3569,广西壮族自治区,450000
巴彦淖尔市,150800,2020,183466.8078,内蒙古自治区,150000
包头市,150200,2020,184814.5843,内蒙古自治区,150000
赤峰市,150400,2020,476664.4549,内蒙古自治区,150000
鄂尔多斯市,150600,2020,592180.5373,内蒙古自治区,150000
呼和浩特市,150100,2020,218281.2471,内蒙古自治区,150000
呼伦贝尔市,150700,2020,169853.1216,内蒙古自治区,150000
通辽市,150500,2020,394737.1412,内蒙古自治区,150000
乌海市,150300,2020,49605.9098,内蒙古自治区,150000
乌兰察布市,150900,2020,242049.7608,内蒙古自治区,150000
固原市,640400,2020,76677.57647,宁夏回族自治区,640000
石嘴山市,640200,2020,63611.92549,宁夏回族自治区,640000
吴忠市,640300,2020,162596.2784,宁夏回族自治区,640000
银川市,640100,2020,186858.7569,宁夏回族自治区,640000
中卫市,640500,2020,97134.04706,宁夏回族自治区,640000
昌都市,540300,2020,89890.84314,西藏自治区,540000
拉萨市,540100,2020,87997.59216,西藏自治区,540000
林芝市,540400,2020,55809.21961,西藏自治区,540000
那曲市,540600,2020,52288.0549,西藏自治区,540000
日喀则市,540200,2020,122459.8,西藏自治区,540000
山南市,540500,2020,102866.9216,西藏自治区,540000
哈密市,650500,2020,204221.2706,新疆维吾尔自治区,650000
克拉玛依市,650200,2020,122013.3176,新疆维吾尔自治区,650000
吐鲁番市,650400,2020,153161.5333,新疆维吾尔自治区,650000
乌鲁木齐市,650100,2020,226627.7843,新疆维吾尔自治区,650000
巴音郭楞蒙古自治州,652800,2020,337386.4078,新疆维吾尔自治区,650000
博尔塔拉蒙古自治州,652700,2020,102199.8745,新疆维吾尔自治区,650000
昌吉回族自治州,652300,2020,420192.5333,新疆维吾尔自治区,650000
克孜勒苏柯尔克孜自治州,653000,2020,88814.19216,新疆维吾尔自治区,650000
伊犁哈萨克自治州,654000,2020,293671.8314,新疆维吾尔自治区,650000
阿拉尔市,659002,2020,36559.2902,新疆维吾尔自治区,650000
北屯市,659005,2020,9437.517647,新疆维吾尔自治区,650000
胡杨河市,659010,2020,15194.71765,新疆维吾尔自治区,650000
可克达拉市,659008,2020,13763.5098,新疆维吾尔自治区,650000
昆玉市,659009,2020,6806.258824,新疆维吾尔自治区,650000
石河子市,659001,2020,24519.56471,新疆维吾尔自治区,650000
双河市,659007,2020,15067.00784,新疆维吾尔自治区,650000
铁门关市,659006,2020,9643.615686,新疆维吾尔自治区,650000
图木舒克市,659003,2020,27106.13333,新疆维吾尔自治区,650000
五家渠市,659004,2020,20557.50196,新疆维吾尔自治区,650000
新星市,659011,2020,10883.41569,新疆维吾尔自治区,650000
澳门特别行政区,820000,2020,1826.45098,澳门特别行政区,820000
香港特别行政区,810000,2020,74217.26275,香港特别行政区,810000
大兴安岭地区,232700,2021,22572.62353,黑龙江省,230000
台湾省,710000,2021,1163360.161,台湾省,710000
安庆市,340800,2021,175008.1882,安徽省,340000
蚌埠市,340300,2021,124715.498,安徽省,340000
亳州市,341600,2021,163675.3529,安徽省,340000
池州市,341700,2021,83752.80392,安徽省,340000
滁州市,341100,2021,254228.7647,安徽省,340000
阜阳市,341200,2021,249001.8275,安徽省,340000
合肥市,340100,2021,309828.0784,安徽省,340000
淮北市,340600,2021,81567.87843,安徽省,340000
淮南市,340400,2021,120462.5412,安徽省,340000
黄山市,341000,2021,62102.33333,安徽省,340000
六安市,341500,2021,215423.1765,安徽省,340000
马鞍山市,340500,2021,109601.451,安徽省,340000
宿州市,341300,2021,197142.1373,安徽省,340000
铜陵市,340700,2021,59058.58431,安徽省,340000
芜湖市,340200,2021,164878.1412,安徽省,340000
宣城市,341800,2021,154491.4902,安徽省,340000
福州市,350100,2021,348409.5882,福建省,350000
龙岩市,350800,2021,193969.651,福建省,350000
南平市,350700,2021,222032.8157,福建省,350000
宁德市,350900,2021,215096.8314,福建省,350000
莆田市,350300,2021,126568.7647,福建省,350000
泉州市,350500,2021,355490.4902,福建省,350000
三明市,350400,2021,194288.4941,福建省,350000
厦门市,350200,2021,107232.5922,福建省,350000
漳州市,350600,2021,337853.1529,福建省,350000
白银市,620400,2021,127449.2745,甘肃省,620000
定西市,621100,2021,137433.9725,甘肃省,620000
嘉峪关市,620200,2021,27261.15294,甘肃省,620000
金昌市,620300,2021,48245.92157,甘肃省,620000
酒泉市,620900,2021,244800.0941,甘肃省,620000
兰州市,620100,2021,194098.9647,甘肃省,620000
陇南市,621200,2021,123465.8902,甘肃省,620000
平凉市,620800,2021,109044.1098,甘肃省,620000
庆阳市,621000,2021,273608.5412,甘肃省,620000
天水市,620500,2021,116417.8392,甘肃省,620000
武威市,620600,2021,109779.5216,甘肃省,620000
张掖市,620700,2021,121120.502,甘肃省,620000
潮州市,445100,2021,94940.98824,广东省,440000
东莞市,441900,2021,186994.2314,广东省,440000
佛山市,440600,2021,230046.1647,广东省,440000
广州市,440100,2021,380190.6549,广东省,440000
河源市,441600,2021,179628.8392,广东省,440000
惠州市,441300,2021,334031.0549,广东省,440000
江门市,440700,2021,263155.9176,广东省,440000
揭阳市,445200,2021,179765.0588,广东省,440000
茂名市,440900,2021,206876.5137,广东省,440000
梅州市,441400,2021,214263.7373,广东省,440000
清远市,441800,2021,251947.8627,广东省,440000
汕头市,440500,2021,136354.2745,广东省,440000
汕尾市,441500,2021,155638.0471,广东省,440000
韶关市,440200,2021,186816.4902,广东省,440000
深圳市,440300,2021,153759.3922,广东省,440000
阳江市,441700,2021,135268.2353,广东省,440000
云浮市,445300,2021,114758.2902,广东省,440000
湛江市,440800,2021,315426.4353,广东省,440000
肇庆市,441200,2021,222823.7098,广东省,440000
中山市,442000,2021,123990.6118,广东省,440000
珠海市,440400,2021,112975.0824,广东省,440000
安顺市,520400,2021,122642.0235,贵州省,520000
毕节市,520500,2021,266829.5843,贵州省,520000
贵阳市,520100,2021,186618.3725,贵州省,520000
六盘水市,520200,2021,116216.2314,贵州省,520000
铜仁市,520600,2021,178281.2078,贵州省,520000
遵义市,520300,2021,318823.9922,贵州省,520000
儋州市,460400,2021,66052.71373,海南省,460000
海口市,460100,2021,79136.19216,海南省,460000
三沙市,460300,2021,24957.76471,海南省,460000
三亚市,460200,2021,70553.53333,海南省,460000
保定市,130600,2021,477482.5176,河北省,130000
沧州市,130900,2021,375750.6392,河北省,130000
承德市,130800,2021,341510.0471,河北省,130000
邯郸市,130400,2021,286003.1255,河北省,130000
