Sgnyea,Ctnm,Ctnm_id,Cttyp,Prvcnm_id,Prvcnm,Envirct04,Envirct06,Envirct09
2004,南阳市,411300,地级市,410000,河南省,12761,3146,34759
2004,宁波市,330200,副省级市,330000,浙江省,11528,217301,26454
2004,宁德市,350900,地级市,350000,福建省,690,32,245
2004,攀枝花市,510400,地级市,510000,四川省,3048,1396,15959
2004,盘锦市,211100,地级市,210000,辽宁省,1489,12669,10692
2004,平顶山市,410400,地级市,410000,河南省,5134,6407,41684
2004,平凉市,620800,地级市,620000,甘肃省,1085,340,7914
2004,萍乡市,360300,地级市,360000,江西省,1680,5284,29907
2004,莆田市,350300,地级市,350000,福建省,1537,299,2378
2004,濮阳市,410900,地级市,410000,河南省,6505,838,17556
2004,七台河市,230900,地级市,230000,黑龙江省,884,550,20653
2004,齐齐哈尔市,230200,地级市,230000,黑龙江省,5762,1776,57088
2004,钦州市,450700,地级市,450000,广西壮族自治区,4783,10340,28667
2004,秦皇岛市,130300,地级市,130000,河北省,5337,17310,16199
2004,青岛市,370200,副省级市,370000,山东省,9130,32427,29749
2004,清远市,441800,地级市,440000,广东省,2995,16900,7519
2004,庆阳市,621000,地级市,620000,甘肃省,228,196,1354
2004,曲靖市,530300,地级市,530000,云南省,3193,52017,37995
2004,衢州市,330800,地级市,330000,浙江省,15953,52358,11111
2004,泉州市,350500,地级市,350000,福建省,20689,14809,25077
2004,日照市,371100,地级市,370000,山东省,5587,4679,10982
2004,三门峡市,411200,地级市,410000,河南省,2798,94233,24148
2004,三明市,350400,地级市,350000,福建省,16673,3455,25189
2004,三亚市,460200,地级市,460000,海南省,198,,155
2004,汕头市,440500,地级市,440000,广东省,4894,1210,4575
2004,汕尾市,441500,地级市,440000,广东省,4843,0,47
2004,商洛市,611000,地级市,610000,陕西省,757,1464,9536
2004,商丘市,411400,地级市,410000,河南省,2243,1368,40971
2004,上饶市,361100,地级市,360000,江西省,4650,9588,14657
2004,韶关市,440200,地级市,440000,广东省,13933,8168,15423
2004,邵阳市,430500,地级市,430000,湖南省,9834,10006,33393
2004,绍兴市,330600,地级市,330000,浙江省,19678,45275,26201
2004,深圳市,440300,副省级市,440000,广东省,6483,26316,6119
2004,沈阳市,210100,副省级市,210000,辽宁省,5170,15454,19985
2004,十堰市,420300,地级市,420000,湖北省,4257,1117,14620
2004,石家庄市,130100,地级市,130000,河北省,25852,185799,92916
2004,石嘴山市,640200,地级市,640000,宁夏回族自治区,1237,16804,41998
2004,双鸭山市,230500,地级市,230000,黑龙江省,479,3800,18435
2004,朔州市,140600,地级市,140000,山西省,3126,4064,50930
2004,四平市,220300,地级市,220000,吉林省,724,4991,20877
2004,松原市,220700,地级市,220000,吉林省,835,4461,31393
2004,苏州市,320500,地级市,320000,江苏省,62426,95499,53185
2004,宿迁市,321300,地级市,320000,江苏省,3823,10878,9118
2004,宿州市,341300,地级市,340000,安徽省,1252,2344,8929
2004,绥化市,231200,地级市,230000,黑龙江省,615,606,2102
2004,随州市,421300,地级市,420000,湖北省,1793,43,6614
2004,遂宁市,510900,地级市,510000,四川省,2220,22347,6427
2004,台州市,331000,地级市,330000,浙江省,4265,4969,10339
2004,太原市,140100,地级市,140000,山西省,3941,54057,66575
2004,泰安市,370900,地级市,370000,山东省,4060,65280,31413
2004,泰州市,321200,地级市,320000,江苏省,15757,5289,10724
2004,唐山市,130200,地级市,130000,河北省,27084,64253,148543
2004,天水市,620500,地级市,620000,甘肃省,695,8772,9550
2004,铁岭市,211200,地级市,210000,辽宁省,2515,3167,59017
2004,通化市,220500,地级市,220000,吉林省,7362,18930,34926
2004,通辽市,150500,地级市,150000,内蒙古自治区,1198,1647,9899
2004,铜川市,610200,地级市,610000,陕西省,341,2884,2620
2004,铜陵市,340700,地级市,340000,安徽省,4748,522197,9755
2004,威海市,371000,地级市,370000,山东省,2367,628,9770
2004,潍坊市,370700,地级市,370000,山东省,11433,45268,30348
2004,渭南市,610500,地级市,610000,陕西省,4584,390277,101022
2004,温州市,330300,地级市,330000,浙江省,10755,12839,9391
2004,乌海市,150300,地级市,150000,内蒙古自治区,714,5557,40270
2004,乌兰察布市,150900,地级市,150000,内蒙古自治区,626,732,26512
2004,乌鲁木齐市,650100,地级市,650000,新疆维吾尔自治区,4312,42014,42661
2004,无锡市,320200,地级市,320000,江苏省,46580,33635,41315
2004,吴忠市,640300,地级市,640000,宁夏回族自治区,3219,1724,13698
2004,芜湖市,340200,地级市,340000,安徽省,3418,1925,8011
2004,梧州市,450400,地级市,450000,广西壮族自治区,5159,4297,17773
2004,武汉市,420100,副省级市,420000,湖北省,33975,43088,50307
2004,武威市,620600,地级市,620000,甘肃省,599,441,2684
2004,西安市,610100,副省级市,610000,陕西省,12579,6729,43767
2004,西宁市,630100,地级市,630000,青海省,1979,,32501
2004,厦门市,350200,副省级市,350000,福建省,3906,14040000,9249
2004,咸宁市,421200,地级市,420000,湖北省,2800,1195,8125
2004,咸阳市,610400,地级市,610000,陕西省,7243,3533,35724
2004,湘潭市,430300,地级市,430000,湖南省,13827,48225,49801
2004,襄阳市,420600,地级市,420000,湖北省,11006,19101,25193
2004,孝感市,420900,地级市,420000,湖北省,5703,23742,21846
2004,忻州市,140900,地级市,140000,山西省,961,2019,37764
2004,新乡市,410700,地级市,410000,河南省,19163,4172,40232
2004,新余市,360500,地级市,360000,江西省,6526,11354,5859
2004,信阳市,411500,地级市,410000,河南省,1975,832,16066
2004,邢台市,130500,地级市,130000,河北省,7798,2700,67195
2004,徐州市,320300,地级市,320000,江苏省,11370,25956,51312
2004,许昌市,411000,地级市,410000,河南省,2105,,16344
2004,宣城市,341800,地级市,340000,安徽省,1380,10576,6116
2004,雅安市,511800,地级市,510000,四川省,2231,4754,3486
2004,烟台市,370600,地级市,370000,山东省,6887,90153,15069
2004,延安市,610600,地级市,610000,陕西省,520,528,5504
2004,盐城市,320900,地级市,320000,江苏省,10779,12477,22603
2004,扬州市,321000,地级市,320000,江苏省,8142,10999,16024
2004,阳江市,441700,地级市,440000,广东省,1592,971,3991
2004,阳泉市,140300,地级市,140000,山西省,1396,16967,80230
2004,伊春市,230700,地级市,230000,黑龙江省,1219,568,27382
2004,宜宾市,511500,地级市,510000,四川省,8519,38615,39210
2004,宜昌市,420500,地级市,420000,湖北省,7579,27790,41477
2004,宜春市,360900,地级市,360000,江西省,1821,5607,20979
2004,益阳市,430900,地级市,430000,湖南省,7070,3770,37742
2004,银川市,640100,地级市,640000,宁夏回族自治区,2560,11987,4993
2004,鹰潭市,360600,地级市,360000,江西省,6766,687667,12473
2004,营口市,210800,地级市,210000,辽宁省,1879,4667,7778
2004,永州市,431100,地级市,430000,湖南省,3791,4206,27385
2004,榆林市,610800,地级市,610000,陕西省,1083,5639,35222
2004,玉林市,450900,地级市,450000,广西壮族自治区,2514,2466,50642
2004,玉溪市,530400,地级市,530000,云南省,2665,9769,1240
2004,岳阳市,430600,地级市,430000,湖南省,10106,9793,16914
2004,云浮市,445300,地级市,440000,广东省,3372,839,5047
2004,运城市,140800,地级市,140000,山西省,5408,96606,95123
2004,枣庄市,370400,地级市,370000,山东省,10814,40578,20098
2004,湛江市,440800,地级市,440000,广东省,6782,4496,14191
2004,张家界市,430800,地级市,430000,湖南省,926,1345,5309
2004,张家口市,130700,地级市,130000,河北省,5975,9164,23484
2004,张掖市,620700,地级市,620000,甘肃省,877,5758,4810
2004,漳州市,350600,地级市,350000,福建省,55016,72319,3297
2004,昭通市,530600,地级市,530000,云南省,994,5119,3345
2004,肇庆市,441200,地级市,440000,广东省,6840,3653,8362
2004,镇江市,321100,地级市,320000,江苏省,8073,11199,34540
2004,郑州市,410100,地级市,410000,河南省,10311,20386,93602
2004,中山市,442000,地级市,440000,广东省,6349,1933,3159
2004,中卫市,640500,地级市,640000,宁夏回族自治区,2166,9880,15939
2004,舟山市,330900,地级市,330000,浙江省,1037,562,6985
2004,周口市,411600,地级市,410000,河南省,2810,4828,16779
2004,株洲市,430200,地级市,430000,湖南省,9696,325159,48569
2004,珠海市,440400,地级市,440000,广东省,2721,3629,4564
2004,驻马店市,411700,地级市,410000,河南省,4307,6149,23746
2004,资阳市,512000,地级市,510000,四川省,3071,1340,10434
2004,淄博市,370300,地级市,370000,山东省,10675,105120,68517
2004,自贡市,510300,地级市,510000,四川省,2539,19662,15258
2004,遵义市,520300,地级市,520000,贵州省,1798,8800,16144
2004,北京市,110000,直辖市,110000,北京市,12617,35818,29000
2004,上海市,310000,直辖市,310000,上海市,56359,55267,53000
2004,天津市,120000,直辖市,120000,天津市,22628,50192,69000
2004,重庆市,500000,直辖市,500000,重庆市,83031,322382,125000
2004,普洱市,530800,地级市,530000,云南省,2908,5189,2563
2004,巢湖市,341400,地级市,340000,安徽省,1778,4959,13669
2005,安康市,610900,地级市,610000,陕西省,582,402,4855
2005,安庆市,340800,地级市,340000,安徽省,3973,18297,26970
2005,安顺市,520400,地级市,520000,贵州省,558,39624,5965
2005,安阳市,410500,地级市,410000,河南省,10687,14956,76515
2005,鞍山市,210300,地级市,210000,辽宁省,5230,21737,38969
2005,巴彦淖尔市,150800,地级市,150000,内蒙古自治区,3190,6010,21699
2005,巴中市,511900,地级市,510000,四川省,745,32,537
2005,白城市,220800,地级市,220000,吉林省,1531,212,17231
2005,白山市,220600,地级市,220000,吉林省,1432,2673,43349
2005,白银市,620400,地级市,620000,甘肃省,1950,240982,14125
2005,百色市,451000,地级市,450000,广西壮族自治区,5258,12385,44657
2005,蚌埠市,340300,地级市,340000,安徽省,9004,2639,12722
2005,包头市,150200,地级市,150000,内蒙古自治区,5159,81139,74098
2005,宝鸡市,610300,地级市,610000,陕西省,7200,5677,15308
2005,保定市,130600,地级市,130000,河北省,15436,40940,26273
2005,保山市,530500,地级市,530000,云南省,3419,9876,2173
2005,北海市,450500,地级市,450000,广西壮族自治区,2599,1024,52124
2005,本溪市,210500,地级市,210000,辽宁省,10386,11777,45607
2005,滨州市,371600,地级市,370000,山东省,9162,30997,24103
2005,沧州市,130900,地级市,130000,河北省,7124,22138,12623
2005,长春市,220100,副省级市,220000,吉林省,2850,11797,61711
2005,长沙市,430100,地级市,430000,湖南省,4065,14708,43162
2005,长治市,140400,地级市,140000,山西省,2892,19536,87703
2005,常德市,430700,地级市,430000,湖南省,19902,17635,27335
2005,常州市,320400,地级市,320000,江苏省,34520,16248,35804
2005,朝阳市,211300,地级市,210000,辽宁省,4144,4535,26698
2005,潮州市,445100,地级市,440000,广东省,1237,51,70
2005,郴州市,431000,地级市,430000,湖南省,7247,21086,43240
2005,成都市,510100,副省级市,510000,四川省,32517,15802,165800
2005,承德市,130800,地级市,130000,河北省,6460,24664,22869
2005,池州市,341700,地级市,340000,安徽省,1140,92783,31311
2005,赤峰市,150400,地级市,150000,内蒙古自治区,2123,75403,40640
2005,崇左市,451400,地级市,450000,广西壮族自治区,3631,354,9891
2005,滁州市,341100,地级市,340000,安徽省,2314,5077,19818
2005,达州市,511700,地级市,510000,四川省,3575,1040,68961
2005,大连市,210200,副省级市,210000,辽宁省,42769,132104,25308
2005,大庆市,230600,地级市,230000,黑龙江省,8003,64174,43366
2005,大同市,140200,地级市,140000,山西省,4288,93223,105512
2005,丹东市,210600,地级市,210000,辽宁省,4251,3300,26913
2005,德阳市,510600,地级市,510000,四川省,5589,5291,9781
2005,德州市,371400,地级市,370000,山东省,15188,3856,40991
2005,定西市,621100,地级市,620000,甘肃省,295,1564,2056
2005,东莞市,441900,地级市,440000,广东省,21922,16183,28914
2005,东营市,370500,地级市,370000,山东省,7974,40569,26864
2005,鄂尔多斯市,150600,地级市,150000,内蒙古自治区,3787,,213678
2005,抚州市,361000,地级市,360000,江西省,4010,1255,33137
2005,阜新市,210900,地级市,210000,辽宁省,1401,24095,35591
2005,阜阳市,341200,地级市,340000,安徽省,1624,4182,2519
2005,赣州市,360700,地级市,360000,江西省,4270,928,23549
2005,固原市,640400,地级市,640000,宁夏回族自治区,321,,1738
2005,广安市,511600,地级市,510000,四川省,2157,19621,85578
2005,广元市,510800,地级市,510000,四川省,3785,1048,21969
2005,广州市,440100,副省级市,440000,广东省,20249,100132,16106
2005,贵港市,450800,地级市,450000,广西壮族自治区,9003,23803,58280
2005,贵阳市,520100,地级市,520000,贵州省,4988,90759,53765
2005,桂林市,450300,地级市,450000,广西壮族自治区,4700,4321,35488
2005,哈尔滨市,230100,副省级市,230000,黑龙江省,4851,5375,67959
2005,海口市,460100,地级市,460000,海南省,485,2340,97
2005,邯郸市,130400,地级市,130000,河北省,12208,171966,82153
2005,汉中市,610700,地级市,610000,陕西省,1720,78355,32145
2005,杭州市,330100,副省级市,330000,浙江省,85735,40216,35782
2005,亳州市,341600,地级市,340000,安徽省,1440,1393,971
2005,合肥市,340100,地级市,340000,安徽省,6462,1381,13338
2005,河池市,451200,地级市,450000,广西壮族自治区,16530,111607,15005
2005,河源市,441600,地级市,440000,广东省,2651,307,9182
2005,菏泽市,371700,地级市,370000,山东省,4603,2088,23696
2005,贺州市,451100,地级市,450000,广西壮族自治区,2766,547,18052
2005,鹤壁市,410600,地级市,410000,河南省,2109,1619,16366
2005,鹤岗市,230400,地级市,230000,黑龙江省,3220,,20782
2005,黑河市,231100,地级市,230000,黑龙江省,232,63,4201
2005,衡水市,131100,地级市,130000,河北省,4319,84738,56445
2005,衡阳市,430400,地级市,430000,湖南省,7533,65846,41069
2005,呼和浩特市,150100,地级市,150000,内蒙古自治区,2114,3136,71590
2005,呼伦贝尔市,150700,地级市,150000,内蒙古自治区,5141,76,30282
2005,湖州市,330500,地级市,330000,浙江省,9518,144242,11867
2005,葫芦岛市,211400,地级市,210000,辽宁省,3301,368006,43733
2005,怀化市,431200,地级市,430000,湖南省,8540,33739,16223
2005,淮安市,320800,地级市,320000,江苏省,6244,12912,33548
2005,淮北市,340600,地级市,340000,安徽省,2457,6442,35497
2005,淮南市,340400,地级市,340000,安徽省,7258,7033,31618
2005,黄冈市,421100,地级市,420000,湖北省,3920,2047,5300
2005,黄山市,341000,地级市,340000,安徽省,1900,,3906
2005,黄石市,420200,地级市,420000,湖北省,8835,346280,7790
2005,惠州市,441300,地级市,440000,广东省,4359,190,942
2005,鸡西市,230300,地级市,230000,黑龙江省,4443,1390,30401
2005,吉安市,360800,地级市,360000,江西省,5685,1040,21587
2005,吉林市,220200,地级市,220000,吉林省,18692,5945,79535
2005,济南市,370100,副省级市,370000,山东省,5255,61803,24691
2005,济宁市,370800,地级市,370000,山东省,9185,52821,31191
2005,佳木斯市,230800,地级市,230000,黑龙江省,5188,10,43429
2005,嘉兴市,330400,地级市,330000,浙江省,15824,17464,23523
2005,嘉峪关市,620200,地级市,620000,甘肃省,2025,812,7300
2005,江门市,440700,地级市,440000,广东省,11993,23774,16500
2005,焦作市,410800,地级市,410000,河南省,13465,17362,59307
2005,揭阳市,445200,地级市,440000,广东省,2113,253,592
2005,金昌市,620300,地级市,620000,甘肃省,2011,410186,18318
2005,金华市,330700,地级市,330000,浙江省,8472,3260,13130
2005,锦州市,210700,地级市,210000,辽宁省,4784,29997,50704
2005,晋城市,140500,地级市,140000,山西省,2893,10177,67826
2005,晋中市,140700,地级市,140000,山西省,1388,47745,56706
2005,荆门市,420800,地级市,420000,湖北省,5174,20250,36266
2005,荆州市,421000,地级市,420000,湖北省,5426,13154,19189
2005,景德镇市,360200,地级市,360000,江西省,5142,4903,10571
