county,countyCode,year,hviirs,city,cityCode,province,provinceCode
谯城区,341602,2013,32291.73333,亳州市,341600,安徽省,340000
贵池区,341702,2013,22992.3451,池州市,341700,安徽省,340000
琅琊区,341102,2013,11721.42745,滁州市,341100,安徽省,340000
南谯区,341103,2013,17392.83137,滁州市,341100,安徽省,340000
颍东区,341203,2013,9740.698039,阜阳市,341200,安徽省,340000
颍泉区,341204,2013,10842.32549,阜阳市,341200,安徽省,340000
颍州区,341202,2013,14763.61569,阜阳市,341200,安徽省,340000
包河区,340111,2013,18789.12941,合肥市,340100,安徽省,340000
庐阳区,340103,2013,7780.039216,合肥市,340100,安徽省,340000
蜀山区,340104,2013,25404.86667,合肥市,340100,安徽省,340000
瑶海区,340102,2013,15298.24314,合肥市,340100,安徽省,340000
杜集区,340602,2013,6559.792157,淮北市,340600,安徽省,340000
烈山区,340604,2013,8834.423529,淮北市,340600,安徽省,340000
相山区,340603,2013,6531.294118,淮北市,340600,安徽省,340000
八公山区,340405,2013,2622.678431,淮南市,340400,安徽省,340000
大通区,340402,2013,8408.403922,淮南市,340400,安徽省,340000
潘集区,340406,2013,14543.04706,淮南市,340400,安徽省,340000
田家庵区,340403,2013,11096.96078,淮南市,340400,安徽省,340000
谢家集区,340404,2013,5836.329412,淮南市,340400,安徽省,340000
黄山区,341003,2013,7808.898039,黄山市,341000,安徽省,340000
徽州区,341004,2013,3331.984314,黄山市,341000,安徽省,340000
屯溪区,341002,2013,6250.192157,黄山市,341000,安徽省,340000
金安区,341502,2013,22779.70196,六安市,341500,安徽省,340000
叶集区,341504,2013,5032.572549,六安市,341500,安徽省,340000
裕安区,341503,2013,22248.02353,六安市,341500,安徽省,340000
博望区,340506,2013,5029.666667,马鞍山市,340500,安徽省,340000
花山区,340503,2013,10657.74118,马鞍山市,340500,安徽省,340000
雨山区,340504,2013,11756.76863,马鞍山市,340500,安徽省,340000
埇桥区,341302,2013,54275.97255,宿州市,341300,安徽省,340000
郊区,340711,2013,9503.466667,铜陵市,340700,安徽省,340000
铜官区,340705,2013,7958.960784,铜陵市,340700,安徽省,340000
义安区,340706,2013,13737.63137,铜陵市,340700,安徽省,340000
繁昌区,340211,2013,13067.85882,芜湖市,340200,安徽省,340000
镜湖区,340202,2013,4638.035294,芜湖市,340200,安徽省,340000
鸠江区,340207,2013,28570.35686,芜湖市,340200,安徽省,340000
湾沚区,340210,2013,12100.18039,芜湖市,340200,安徽省,340000
弋江区,340209,2013,19208.22353,芜湖市,340200,安徽省,340000
宣州区,341802,2013,29814.60392,宣城市,341800,安徽省,340000
博兴县,371625,2013,21981.38039,滨州市,371600,山东省,370000
惠民县,371621,2013,17129,滨州市,371600,山东省,370000
无棣县,371623,2013,28817.82745,滨州市,371600,山东省,370000
阳信县,371622,2013,11321.92157,滨州市,371600,山东省,370000
临邑县,371424,2013,15184.10588,德州市,371400,山东省,370000
宁津县,371422,2013,9258.576471,德州市,371400,山东省,370000
平原县,371426,2013,12573.80784,德州市,371400,山东省,370000
齐河县,371425,2013,20933.02745,德州市,371400,山东省,370000
庆云县,371423,2013,6635.870588,德州市,371400,山东省,370000
武城县,371428,2013,8365.247059,德州市,371400,山东省,370000
夏津县,371427,2013,10716.69412,德州市,371400,山东省,370000
广饶县,370523,2013,29445.88627,东营市,370500,山东省,370000
利津县,370522,2013,18875.33725,东营市,370500,山东省,370000
曹县,371721,2013,24456.63137,菏泽市,371700,山东省,370000
成武县,371723,2013,11195.62745,菏泽市,371700,山东省,370000
单县,371722,2013,18947.57255,菏泽市,371700,山东省,370000
东明县,371728,2013,23031.09412,菏泽市,371700,山东省,370000
巨野县,371724,2013,18413.54902,菏泽市,371700,山东省,370000
鄄城县,371726,2013,11871.81961,菏泽市,371700,山东省,370000
郓城县,371725,2013,22008.3098,菏泽市,371700,山东省,370000
平阴县,370124,2013,10354.82745,济南市,370100,山东省,370000
商河县,370126,2013,13409.64314,济南市,370100,山东省,370000
嘉祥县,370829,2013,15366.08627,济宁市,370800,山东省,370000
金乡县,370828,2013,13728.95294,济宁市,370800,山东省,370000
梁山县,370832,2013,12530.22745,济宁市,370800,山东省,370000
泗水县,370831,2013,13698.25098,济宁市,370800,山东省,370000
微山县,370826,2013,26881.47843,济宁市,370800,山东省,370000
汶上县,370830,2013,13752.97255,济宁市,370800,山东省,370000
鱼台县,370827,2013,8819.152941,济宁市,370800,山东省,370000
东阿县,371524,2013,11617.7451,聊城市,371500,山东省,370000
高唐县,371526,2013,13638.46667,聊城市,371500,山东省,370000
冠县,371525,2013,15459.98039,聊城市,371500,山东省,370000
莘县,371522,2013,17344.95686,聊城市,371500,山东省,370000
阳谷县,371521,2013,13986.89412,聊城市,371500,山东省,370000
费县,371325,2013,19412.42745,临沂市,371300,山东省,370000
莒南县,371327,2013,26893.45882,临沂市,371300,山东省,370000
兰陵县,371324,2013,22587.06275,临沂市,371300,山东省,370000
临沭县,371329,2013,13927.89804,临沂市,371300,山东省,370000
蒙阴县,371328,2013,16068.50196,临沂市,371300,山东省,370000
平邑县,371326,2013,22710.96471,临沂市,371300,山东省,370000
郯城县,371322,2013,17167.74118,临沂市,371300,山东省,370000
沂南县,371321,2013,22772.76471,临沂市,371300,山东省,370000
沂水县,371323,2013,28174.82745,临沂市,371300,山东省,370000
莒县,371122,2013,25025.67059,日照市,371100,山东省,370000
五莲县,371121,2013,17920.75294,日照市,371100,山东省,370000
东平县,370923,2013,19530.98824,泰安市,370900,山东省,370000
宁阳县,370921,2013,14351.96471,泰安市,370900,山东省,370000
昌乐县,370725,2013,21146.42353,潍坊市,370700,山东省,370000
临朐县,370724,2013,24826.05882,潍坊市,370700,山东省,370000
高青县,370322,2013,12650.38431,淄博市,370300,山东省,370000
桓台县,370321,2013,14331.34118,淄博市,370300,山东省,370000
沂源县,370323,2013,17793.27843,淄博市,370300,山东省,370000
邹平市,371681,2013,33881.7098,滨州市,371600,山东省,370000
乐陵市,371481,2013,13945.60392,德州市,371400,山东省,370000
禹城市,371482,2013,13072.55686,德州市,371400,山东省,370000
曲阜市,370881,2013,14661.2,济宁市,370800,山东省,370000
邹城市,370883,2013,29947.25098,济宁市,370800,山东省,370000
临清市,371581,2013,14398.8902,聊城市,371500,山东省,370000
胶州市,370281,2013,36969.49804,青岛市,370200,山东省,370000
莱西市,370285,2013,24417.67451,青岛市,370200,山东省,370000
平度市,370283,2013,44502.61961,青岛市,370200,山东省,370000
肥城市,370983,2013,17544.79216,泰安市,370900,山东省,370000
新泰市,370982,2013,25268.34118,泰安市,370900,山东省,370000
荣成市,371082,2013,26547.4902,威海市,371000,山东省,370000
乳山市,371083,2013,19254.67059,威海市,371000,山东省,370000
安丘市,370784,2013,22374.98824,潍坊市,370700,山东省,370000
昌邑市,370786,2013,22530.67451,潍坊市,370700,山东省,370000
高密市,370785,2013,25489.6549,潍坊市,370700,山东省,370000
青州市,370781,2013,33236.99216,潍坊市,370700,山东省,370000
寿光市,370783,2013,41916.37647,潍坊市,370700,山东省,370000
诸城市,370782,2013,33423.30588,潍坊市,370700,山东省,370000
海阳市,370687,2013,22377.08627,烟台市,370600,山东省,370000
莱阳市,370682,2013,23606.90588,烟台市,370600,山东省,370000
莱州市,370683,2013,31462.75294,烟台市,370600,山东省,370000
龙口市,370681,2013,29388.15294,烟台市,370600,山东省,370000
栖霞市,370686,2013,22678.20392,烟台市,370600,山东省,370000
招远市,370685,2013,22309.3098,烟台市,370600,山东省,370000
滕州市,370481,2013,31119.85098,枣庄市,370400,山东省,370000
滨城区,371602,2013,33518.5098,滨州市,371600,山东省,370000
沾化区,371603,2013,21844.67843,滨州市,371600,山东省,370000
德城区,371402,2013,22265.6,德州市,371400,山东省,370000
陵城区,371403,2013,16466.97255,德州市,371400,山东省,370000
东营区,370502,2013,45446.66275,东营市,370500,山东省,370000
河口区,370503,2013,34106.38039,东营市,370500,山东省,370000
垦利区,370505,2013,37106.46275,东营市,370500,山东省,370000
定陶区,371703,2013,12666.73725,菏泽市,371700,山东省,370000
牡丹区,371702,2013,31540.4549,菏泽市,371700,山东省,370000
钢城区,370117,2013,12320.63922,济南市,370100,山东省,370000
槐荫区,370104,2013,9989.313725,济南市,370100,山东省,370000
济阳区,370115,2013,14039.28235,济南市,370100,山东省,370000
莱芜区,370116,2013,29407.12549,济南市,370100,山东省,370000
历城区,370112,2013,36709.06275,济南市,370100,山东省,370000
历下区,370102,2013,8268.403922,济南市,370100,山东省,370000
市中区,370103,2013,14220.17255,济南市,370100,山东省,370000
天桥区,370105,2013,10529.41176,济南市,370100,山东省,370000
章丘区,370114,2013,34721.36471,济南市,370100,山东省,370000
长清区,370113,2013,20675.11373,济南市,370100,山东省,370000
任城区,370811,2013,30430.68235,济宁市,370800,山东省,370000
兖州区,370812,2013,20904.12157,济宁市,370800,山东省,370000
茌平区,371503,2013,15387.42353,聊城市,371500,山东省,370000
东昌府区,371502,2013,31785.80392,聊城市,371500,山东省,370000
河东区,371312,2013,21726.07059,临沂市,371300,山东省,370000
兰山区,371302,2013,31718.70196,临沂市,371300,山东省,370000
罗庄区,371311,2013,22471.40784,临沂市,371300,山东省,370000
城阳区,370214,2013,33269.79216,青岛市,370200,山东省,370000
黄岛区,370211,2013,56698.35686,青岛市,370200,山东省,370000
即墨区,370215,2013,42448.31373,青岛市,370200,山东省,370000
崂山区,370212,2013,15275.2549,青岛市,370200,山东省,370000
李沧区,370213,2013,8650.564706,青岛市,370200,山东省,370000
市北区,370203,2013,6236.278431,青岛市,370200,山东省,370000
市南区,370202,2013,3056.227451,青岛市,370200,山东省,370000
东港区,371102,2013,31577.72549,日照市,371100,山东省,370000
岚山区,371103,2013,20255.12941,日照市,371100,山东省,370000
岱岳区,370911,2013,27570.01569,泰安市,370900,山东省,370000
泰山区,370902,2013,11343.13333,泰安市,370900,山东省,370000
环翠区,371002,2013,38993.41569,威海市,371000,山东省,370000
文登区,371003,2013,21097.7098,威海市,371000,山东省,370000
坊子区,370704,2013,16151.34118,潍坊市,370700,山东省,370000
寒亭区,370703,2013,29301.1098,潍坊市,370700,山东省,370000
奎文区,370705,2013,13418.19608,潍坊市,370700,山东省,370000
潍城区,370702,2013,13415.63529,潍坊市,370700,山东省,370000
福山区,370611,2013,30211.31373,烟台市,370600,山东省,370000
莱山区,370613,2013,15476.05882,烟台市,370600,山东省,370000
牟平区,370612,2013,25524.76863,烟台市,370600,山东省,370000
蓬莱区,370614,2013,26482.38824,烟台市,370600,山东省,370000
芝罘区,370602,2013,16790.35686,烟台市,370600,山东省,370000
山亭区,370406,2013,10840.7451,枣庄市,370400,山东省,370000
市中区,370402,2013,11965.57255,枣庄市,370400,山东省,370000
台儿庄区,370405,2013,8675.12549,枣庄市,370400,山东省,370000
薛城区,370403,2013,14345.18824,枣庄市,370400,山东省,370000
峄城区,370404,2013,9427.784314,枣庄市,370400,山东省,370000
博山区,370304,2013,11337.64706,淄博市,370300,山东省,370000
临淄区,370305,2013,26764.07451,淄博市,370300,山东省,370000
张店区,370303,2013,25069.81961,淄博市,370300,山东省,370000
周村区,370306,2013,11177.58039,淄博市,370300,山东省,370000
淄川区,370302,2013,19643.56078,淄博市,370300,山东省,370000
广灵县,140223,2013,8234.85098,大同市,140200,山西省,140000
浑源县,140225,2013,17912.14902,大同市,140200,山西省,140000
灵丘县,140224,2013,22694.45882,大同市,140200,山西省,140000
天镇县,140222,2013,16225.3098,大同市,140200,山西省,140000
阳高县,140221,2013,14238.04314,大同市,140200,山西省,140000
左云县,140226,2013,18001.99608,大同市,140200,山西省,140000
陵川县,140524,2013,10926.85882,晋城市,140500,山西省,140000
沁水县,140521,2013,25149.31765,晋城市,140500,山西省,140000
阳城县,140522,2013,19806.71765,晋城市,140500,山西省,140000
泽州县,140525,2013,26821.87843,晋城市,140500,山西省,140000
和顺县,140723,2013,14284.09412,晋中市,140700,山西省,140000
灵石县,140729,2013,19395.07059,晋中市,140700,山西省,140000
平遥县,140728,2013,16841.10196,晋中市,140700,山西省,140000
祁县,140727,2013,9897.996078,晋中市,140700,山西省,140000
寿阳县,140725,2013,20131.83922,晋中市,140700,山西省,140000
昔阳县,140724,2013,13307.9451,晋中市,140700,山西省,140000
榆社县,140721,2013,10830.48235,晋中市,140700,山西省,140000
左权县,140722,2013,17702.63529,晋中市,140700,山西省,140000
安泽县,141026,2013,11385.15294,临汾市,141000,山西省,140000
大宁县,141030,2013,2386.141176,临汾市,141000,山西省,140000
汾西县,141034,2013,7097.72549,临汾市,141000,山西省,140000
浮山县,141027,2013,6189.780392,临汾市,141000,山西省,140000
古县,141025,2013,8636.698039,临汾市,141000,山西省,140000
洪洞县,141024,2013,24059.34118,临汾市,141000,山西省,140000
吉县,141028,2013,9914.117647,临汾市,141000,山西省,140000
蒲县,141033,2013,12437.92549,临汾市,141000,山西省,140000
曲沃县,141021,2013,8533.843137,临汾市,141000,山西省,140000
隰县,141031,2013,11162.20784,临汾市,141000,山西省,140000
乡宁县,141029,2013,19177.56078,临汾市,141000,山西省,140000
襄汾县,141023,2013,19275.91765,临汾市,141000,山西省,140000
翼城县,141022,2013,11152.36471,临汾市,141000,山西省,140000
永和县,141032,2013,5664.015686,临汾市,141000,山西省,140000
方山县,141128,2013,13459.54118,吕梁市,141100,山西省,140000
交城县,141122,2013,15143.87451,吕梁市,141100,山西省,140000
交口县,141130,2013,16917.99608,吕梁市,141100,山西省,140000
岚县,141127,2013,15398.21569,吕梁市,141100,山西省,140000
临县,141124,2013,29363.77255,吕梁市,141100,山西省,140000
柳林县,141125,2013,27927.59608,吕梁市,141100,山西省,140000
石楼县,141126,2013,7645.74902,吕梁市,141100,山西省,140000
文水县,141121,2013,14275.01176,吕梁市,141100,山西省,140000
兴县,141123,2013,24688.26275,吕梁市,141100,山西省,140000
中阳县,141129,2013,18202.09804,吕梁市,141100,山西省,140000
山阴县,140621,2013,24929.05098,朔州市,140600,山西省,140000
应县,140622,2013,17129.80784,朔州市,140600,山西省,140000
右玉县,140623,2013,17125.10588,朔州市,140600,山西省,140000
娄烦县,140123,2013,12866.63922,太原市,140100,山西省,140000
清徐县,140121,2013,12251.61176,太原市,140100,山西省,140000
阳曲县,140122,2013,19311.99216,太原市,140100,山西省,140000
保德县,140931,2013,16467.6549,忻州市,140900,山西省,140000
代县,140923,2013,20282.93333,忻州市,140900,山西省,140000
定襄县,140921,2013,8693.184314,忻州市,140900,山西省,140000
繁峙县,140924,2013,23576.68235,忻州市,140900,山西省,140000
河曲县,140930,2013,14241.64706,忻州市,140900,山西省,140000
静乐县,140926,2013,15829.77255,忻州市,140900,山西省,140000
岢岚县,140929,2013,19171.52549,忻州市,140900,山西省,140000
宁武县,140925,2013,20179.3098,忻州市,140900,山西省,140000
偏关县,140932,2013,11374.84706,忻州市,140900,山西省,140000
神池县,140927,2013,15898.88627,忻州市,140900,山西省,140000
五台县,140922,2013,22455.71373,忻州市,140900,山西省,140000
五寨县,140928,2013,12299.95686,忻州市,140900,山西省,140000
平定县,140321,2013,16980.3451,阳泉市,140300,山西省,140000
盂县,140322,2013,23331.48627,阳泉市,140300,山西省,140000
稷山县,140824,2013,10340.25882,运城市,140800,山西省,140000
