countycode,plngdppc2001,plngdppc2002,plngdppc2003,plngdppc2004,plngdppc2005,plngdppc2006,plngdppc2007,plngdppc2008,plngdppc2009,plngdppc2010,plngdppc2011,plngdppc2012,plngdppc2013,plngdppc2014,plngdppc2015,plngdppc2016,plngdppc2017,plngdppc2018,plngdppc2019,plngdppc2020,plngdppc2021,id,county,city,citycode,province,provincecode
130503,8.4141083,8.4717703,8.5740318,8.7401371,8.9432554,9.1086607,9.2537498,9.4655447,9.5270491,9.7070389,9.8715248,10.076738,10.113954,10.183285,10.233753,10.286795,10.345152,10.410609,10.481981,10.547206,10.660169,95,信都区,邢台市,130500,河北省,130000
130505,8.120244,8.3274002,8.4698601,8.613555,8.7642202,8.8932476,9.1273174,9.2663231,9.4494429,9.6099806,9.8580608,10.004979,10.019277,10.082765,10.117087,10.2016,10.288578,10.367078,10.502401,10.590632,10.681683,96,任泽区,邢台市,130500,河北省,130000
130506,8.1317501,8.2465067,8.4159718,8.6995935,8.7270775,8.9155378,9.0525932,9.2914028,9.460268,9.6395531,9.8871298,10.054076,10.071454,10.171873,10.209351,10.29627,10.371198,10.436745,10.554049,10.608177,10.708202,97,南和区,邢台市,130500,河北省,130000
130522,8.0905895,8.2552557,8.3564711,8.5356855,8.6775379,8.8089371,9.0196371,9.1822414,9.280632,9.4846811,9.7610788,10.010427,10.035212,10.093724,10.103165,10.15114,10.219084,10.290494,10.352086,10.436699,10.546169,98,临城县,邢台市,130500,河北省,130000
130523,8.258193,8.3335304,8.4282055,8.6556931,8.8514853,8.9479265,9.1523228,9.32269,9.4727116,9.6415043,9.8496103,10.036855,10.057446,10.105153,10.111825,10.1587,10.212612,10.280759,10.354646,10.430617,10.526427,99,内丘县,邢台市,130500,河北省,130000
130524,8.1834641,8.2992802,8.3578787,8.6243505,8.671792,8.7989225,8.9282618,9.1372309,9.3310099,9.5283365,9.7698307,9.8771744,9.9205389,10.049108,10.083289,10.138677,10.204121,10.28688,10.378039,10.461926,10.557255,100,柏乡县,邢台市,130500,河北省,130000
130525,8.2508926,8.3658857,8.4698763,8.6736202,8.8227301,9.0043364,9.1622858,9.3636923,9.5270386,9.6469107,9.8576574,9.9769735,10.006471,10.104593,10.147068,10.188241,10.276222,10.328496,10.413471,10.502433,10.6157,101,隆尧县,邢台市,130500,河北省,130000
130528,8.2017918,8.2828293,8.4327459,8.6683655,8.8074226,8.9602556,9.1434984,9.3186159,9.4771967,9.6526613,9.8939028,9.990406,10.04528,10.134986,10.190939,10.241349,10.326732,10.384835,10.478767,10.547455,10.645431,102,宁晋县,邢台市,130500,河北省,130000
130529,8.1775827,8.269619,8.4144726,8.5583668,8.7267342,8.8570719,9.0581989,9.2125711,9.411334,9.5662222,9.7516727,9.921792,9.955122,10.03839,10.08743,10.184309,10.254018,10.305627,10.40537,10.491833,10.59241,103,巨鹿县,邢台市,130500,河北省,130000
130530,8.1208935,8.2906179,8.4565172,8.646841,8.7719889,8.9129906,9.1285858,9.2074699,9.425972,9.5961924,9.8809586,9.9697313,9.9906511,10.050683,10.124362,10.154185,10.243238,10.291746,10.377455,10.484878,10.591206,104,新河县,邢台市,130500,河北省,130000
130531,8.1713572,8.251462,8.3467178,8.4875145,8.6787939,8.7956371,8.9781637,9.1983433,9.3783264,9.5221786,9.7158508,9.8503056,9.9474878,9.9992294,10.09742,10.147705,10.245715,10.31447,10.38824,10.479871,10.585662,105,广宗县,邢台市,130500,河北省,130000
130532,8.2538395,8.3561373,8.4245462,8.6313429,8.790616,9.0140457,9.1553917,9.2950001,9.4839077,9.5604582,9.7889414,9.971961,10.001592,10.094295,10.163613,10.246473,10.353682,10.426149,10.512979,10.588417,10.700751,106,平乡县,邢台市,130500,河北省,130000
130533,8.0730162,8.2344751,8.3754673,8.4996881,8.7072783,8.8523693,8.977212,9.1953468,9.4311819,9.467845,9.8288145,9.9058714,9.9510784,10.024505,10.088725,10.147099,10.24692,10.298841,10.377004,10.447343,10.553463,107,威县,邢台市,130500,河北省,130000
130534,8.4020634,8.5155067,8.6073141,8.8110809,8.954052,9.0853004,9.2928066,9.4926682,9.6233387,9.7476768,10.005082,10.059811,10.110399,10.185042,10.235557,10.335358,10.416261,10.453663,10.527703,10.592467,10.682056,108,清河县,邢台市,130500,河北省,130000
130535,8.3028469,8.3413792,8.4814911,8.60676,8.7905989,8.9855042,9.1323938,9.3096151,9.5093222,9.5908079,9.8096914,9.9567289,9.9735403,10.051003,10.097818,10.163487,10.273308,10.3189,10.388373,10.450022,10.555659,109,临西县,邢台市,130500,河北省,130000
130581,8.2624331,8.2945194,8.3912449,8.5562134,8.6441669,8.8871241,9.1491222,9.3117208,9.505477,9.626483,9.8777771,9.978858,10.023358,10.075063,10.121222,10.179142,10.265577,10.309011,10.436312,10.524727,10.633232,110,南宫市,邢台市,130500,河北省,130000
130582,8.3926268,8.477252,8.5382233,8.7720518,8.9319086,9.0867538,9.2424717,9.4626904,9.5577984,9.7346525,9.9785004,10.135772,10.161648,10.230657,10.270519,10.301962,10.364102,10.424133,10.498177,10.551229,10.64636,111,沙河市,邢台市,130500,河北省,130000
130602,8.7107048,8.7487097,8.8357887,8.9948788,9.2008963,9.3774834,9.5425978,9.7232847,9.7682247,9.9620438,10.134698,10.328295,10.338162,10.410351,10.466532,10.524033,10.571521,10.629616,10.702462,10.765995,10.873158,112,竞秀区,保定市,130600,河北省,130000
130606,8.7295122,8.7794008,8.8758144,9.0509882,9.2503519,9.4216948,9.6018982,9.7799816,9.8491182,10.003235,10.243382,10.364351,10.3697,10.432439,10.494531,10.558883,10.608466,10.67163,10.742394,10.806095,10.915229,113,莲池区,保定市,130600,河北省,130000
130607,8.331687,8.3865824,8.508688,8.6682119,8.8497391,9.0133085,9.2015963,9.3873205,9.5395966,9.6916819,9.8713169,10.009974,10.085938,10.162797,10.195191,10.259706,10.339494,10.397939,10.47416,10.528022,10.632696,114,满城区,保定市,130600,河北省,130000
130608,8.2591457,8.3784924,8.4668989,8.6703053,8.8456593,8.9983644,9.181818,9.3294182,9.5300856,9.6911755,9.8935614,10.012724,10.080846,10.134241,10.193987,10.259055,10.35549,10.419907,10.483593,10.547772,10.657419,115,清苑区,保定市,130600,河北省,130000
130609,8.2359247,8.3177624,8.4001646,8.6652803,8.8015928,8.9617109,9.1576519,9.3884964,9.5511017,9.6728163,9.8916988,10.046195,10.104189,10.187648,10.238589,10.332745,10.424991,10.485171,10.553658,10.637553,10.736161,116,徐水区,保定市,130600,河北省,130000
130623,8.1567459,8.2383966,8.3663702,8.5332413,8.7195091,8.8503437,9.0578279,9.2008085,9.3470583,9.5307627,9.7198725,9.8709679,9.9773226,10.048414,10.082212,10.138605,10.216713,10.25776,10.32084,10.367943,10.464643,117,涞水县,保定市,130600,河北省,130000
130624,7.9005804,8.012084,8.0926447,8.3104105,8.4449549,8.6240234,8.8243084,9.0181093,9.2646637,9.3833628,9.6170912,9.7616282,9.828454,9.8635635,9.9167366,10.003337,10.082314,10.135515,10.235387,10.274145,10.388136,118,阜平县,保定市,130600,河北省,130000
130626,8.2424383,8.3767786,8.4994287,8.7162638,8.7558727,8.9319925,9.1350069,9.3645535,9.4654989,9.6303349,9.7952528,9.9101324,10.008887,10.07617,10.134073,10.202447,10.260449,10.311802,10.398973,10.511766,10.616916,119,定兴县,保定市,130600,河北省,130000
130627,8.0888309,8.2385597,8.2745924,8.4451218,8.6505308,8.7870722,9.0702543,9.2428589,9.3568554,9.4583883,9.6979237,9.8100758,9.8847733,9.9896936,10.030246,10.10096,10.168011,10.237596,10.31879,10.378189,10.486549,120,唐县,保定市,130600,河北省,130000
130628,8.2785807,8.4330435,8.5364122,8.7268467,8.8461676,9.0006485,9.1996975,9.39153,9.540204,9.5912313,9.9047613,10.011533,10.104253,10.168762,10.215065,10.27228,10.35799,10.427216,10.50194,10.561439,10.67979,121,高阳县,保定市,130600,河北省,130000
130629,8.2389927,8.3699856,8.514164,8.6874151,8.8455143,8.9619608,9.1676359,9.3025188,9.4671783,9.6207085,9.864006,9.978591,10.082148,10.150704,10.207243,10.257658,10.352826,10.421466,10.500626,10.637282,10.819035,122,容城县,保定市,130600,河北省,130000
130630,8.0724144,8.2214222,8.3247347,8.5227737,8.6978874,8.8848877,9.0816154,9.2213984,9.3650188,9.5437183,9.7856703,9.8883696,9.9497252,10.0229,10.045669,10.097029,10.145711,10.191617,10.273586,10.344043,10.441613,123,涞源县,保定市,130600,河北省,130000
130631,8.1556311,8.269906,8.3773031,8.5544147,8.6621685,8.7992229,9.0537367,9.1788301,9.4577446,9.4102736,9.724431,9.8834085,9.9480486,10.022101,10.100358,10.172893,10.243211,10.289417,10.392697,10.438775,10.588117,124,望都县,保定市,130600,河北省,130000
130632,8.304678,8.3615446,8.4480877,8.6413546,8.7891626,8.9787683,9.1067019,9.3054266,9.4807129,9.6559534,9.8847342,10.009204,10.058097,10.113923,10.16111,10.225229,10.313562,10.374654,10.463932,10.534897,10.670456,125,安新县,保定市,130600,河北省,130000
130633,8.0648403,8.1465492,8.2673111,8.4195175,8.6362896,8.8325062,9.032218,9.1750307,9.3147411,9.4542017,9.6680584,9.7871456,9.8633175,9.9701548,9.9851656,10.063775,10.134721,10.182408,10.267378,10.321674,10.419822,126,易县,保定市,130600,河北省,130000
130634,8.0603313,8.1823301,8.2758341,8.4866762,8.6880112,8.8379402,9.0663719,9.23417,9.3449955,9.47367,9.7637434,9.8148518,9.9255257,10.01059,10.048852,10.144162,10.209884,10.266893,10.348586,10.42172,10.511638,127,曲阳县,保定市,130600,河北省,130000
130635,8.3546267,8.4337473,8.4653921,8.6561604,8.8189774,8.9364777,9.0783434,9.2168779,9.429534,9.5453625,9.7866478,9.939126,10.019849,10.112124,10.163329,10.229401,10.312463,10.373311,10.455212,10.514311,10.622711,128,蠡县,保定市,130600,河北省,130000
130636,8.2076674,8.2691841,8.3900204,8.5991869,8.7657709,8.8874912,9.1215487,9.3244333,9.4011908,9.6359205,9.7905359,9.8654709,9.9405022,10.020941,10.053135,10.11168,10.199496,10.25932,10.342436,10.40188,10.525952,129,顺平县,保定市,130600,河北省,130000
130637,8.2166948,8.3111115,8.3632565,8.4880838,8.6057577,8.8124771,8.9933634,9.2268152,9.4064674,9.5362968,9.7404795,9.8554029,9.8988352,9.9883204,10.042825,10.132787,10.227525,10.283243,10.377731,10.456405,10.570703,130,博野县,保定市,130600,河北省,130000
130638,8.3665571,8.3983393,8.5147429,8.7442074,8.8882504,9.0184927,9.2643776,9.4459381,9.5764771,9.6861811,9.9426823,10.022825,10.115951,10.196981,10.265468,10.331685,10.396002,10.448246,10.526953,10.622443,10.741391,131,雄县,保定市,130600,河北省,130000
130681,8.4377623,8.5059147,8.6222439,8.7933588,8.977026,9.1491737,9.3040752,9.4773655,9.6256285,9.7669449,9.9880562,10.080479,10.142161,10.20759,10.25738,10.315137,10.397465,10.45525,10.520416,10.585561,10.692665,132,涿州市,保定市,130600,河北省,130000
130682,8.3191948,8.4172478,8.5003252,8.6898165,8.8219585,8.9559822,9.1642065,9.3489676,9.4776888,9.6268959,9.818922,9.9749641,10.054646,10.157049,10.229782,10.295878,10.351914,10.405889,10.476119,10.551444,10.652984,133,定州市,保定市,130600,河北省,130000
130683,8.2886333,8.3130722,8.4480305,8.7108116,8.8203592,8.9040709,9.1374559,9.348938,9.5089998,9.5825863,9.7741032,9.8723831,9.9256983,10.02663,10.064121,10.174995,10.293572,10.409588,10.502502,10.596926,10.703325,134,安国市,保定市,130600,河北省,130000
130684,8.3682384,8.4671364,8.5951738,8.7860107,8.9215975,9.0801392,9.2518187,9.4381695,9.5605688,9.7459993,9.962491,10.040599,10.102571,10.167685,10.231668,10.29027,10.374381,10.429229,10.498089,10.61402,10.730963,135,高碑店市,保定市,130600,河北省,130000
130702,8.6191616,8.6948786,8.8086901,8.9630804,9.1579485,9.3218393,9.5154629,9.7365465,9.8560085,9.9736795,10.209448,10.358789,10.379848,10.442169,10.506228,10.555406,10.602597,10.660692,10.730336,10.794346,10.879421,136,桥东区,张家口市,130700,河北省,130000
130703,8.7053957,8.7398958,8.8645592,8.9930935,9.2125225,9.3642311,9.5452318,9.7423954,9.874855,10.050196,10.226357,10.409303,10.402103,10.46738,10.525989,10.573511,10.622697,10.681765,10.745749,10.802673,10.889956,137,桥西区,张家口市,130700,河北省,130000
130705,8.5068007,8.5785933,8.6836691,8.8416882,9.0014896,9.1552658,9.3578968,9.5513477,9.6823568,9.8210144,9.9973984,10.184186,10.203442,10.258064,10.306184,10.359713,10.415533,10.468805,10.522896,10.584129,10.673451,138,宣化区,张家口市,130700,河北省,130000
130706,8.3388958,8.4507999,8.5341425,8.8593531,9.0374384,9.1473818,9.3481503,9.4009047,9.5678806,9.7263165,9.941391,10.134521,10.152122,10.205623,10.252645,10.321765,10.399053,10.465512,10.550504,10.614017,10.67673,139,下花园区,张家口市,130700,河北省,130000
130708,8.2745352,8.3748741,8.4952974,8.6552963,8.8278532,8.9057341,9.219327,9.4183006,9.5966587,9.7861881,9.8929758,10.114228,10.131628,10.189235,10.232042,10.265195,10.335173,10.39549,10.462897,10.519524,10.618505,140,万全区,张家口市,130700,河北省,130000
130709,8.0973558,8.1043367,8.2703085,8.4724112,8.6242418,8.745718,9.0366163,9.174386,9.3438797,9.5130768,9.7653198,9.8988953,9.9079542,9.9440308,10.03191,10.090881,10.163356,10.206158,10.324159,10.419498,10.527617,141,崇礼区,张家口市,130700,河北省,130000
130722,8.1569815,8.2170248,8.3678102,8.564023,8.7503481,8.8738089,9.0718908,9.3161058,9.5267382,9.6144686,9.9150238,10.03623,9.958313,10.014728,10.106237,10.183928,10.24373,10.286985,10.345146,10.406714,10.505993,142,张北县,张家口市,130700,河北省,130000
130723,8.0768795,8.0861292,8.27703,8.4541473,8.6306429,8.6776409,8.8862,9.0877419,9.3211517,9.3843975,9.7488728,9.8064013,9.7379684,9.8288784,9.8870687,9.9381313,10.021926,10.063814,10.137865,10.259771,10.346625,143,康保县,张家口市,130700,河北省,130000
130724,8.1331806,8.1724501,8.3429174,8.501236,8.5996447,8.7051792,8.948287,9.1522102,9.3843307,9.4821863,9.6738529,9.7578106,9.7942858,9.8902464,9.9903975,10.095894,10.134307,10.181869,10.236732,10.309723,10.403862,144,沽源县,张家口市,130700,河北省,130000
130725,8.0685196,8.0851498,8.1976423,8.393487,8.4952374,8.6872168,8.919755,9.0601912,9.3125811,9.4131708,9.7646141,9.870512,9.8875418,9.9411507,9.9983044,10.050061,10.133157,10.206229,10.285226,10.337324,10.4588,145,尚义县,张家口市,130700,河北省,130000
130726,8.3816586,8.3846922,8.5015144,8.6934996,8.8729515,9.0224333,9.2051115,9.3537149,9.5194969,9.6436329,9.8071547,10.009884,9.9964495,10.050747,10.075615,10.141011,10.19642,10.242315,10.320432,10.391603,10.473207,146,蔚县,张家口市,130700,河北省,130000
130727,8.1974754,8.2693472,8.3750086,8.5198917,8.695487,8.8592854,9.0807695,9.2998819,9.424058,9.5370398,9.8092318,9.9344196,9.979207,10.040034,10.08777,10.1519,10.197204,10.258538,10.307014,10.37581,10.456554,147,阳原县,张家口市,130700,河北省,130000
130728,8.1805773,8.2916222,8.3857212,8.5392227,8.7044182,8.8235817,9.1369381,9.3430567,9.5580044,9.688446,9.911993,10.04787,10.074557,10.126813,10.161171,10.205454,10.266867,10.318839,10.384217,10.445931,10.505974,148,怀安县,张家口市,130700,河北省,130000
130730,8.4018135,8.503355,8.607708,8.8054657,8.95609,9.0793371,9.2369795,9.4121094,9.5902109,9.7391911,9.93542,10.093435,10.126578,10.174881,10.238338,10.303896,10.378927,10.431616,10.509671,10.574254,10.66938,149,怀来县,张家口市,130700,河北省,130000
130731,8.1798086,8.2941694,8.3554592,8.5417213,8.7466583,8.8634701,9.078867,9.3117332,9.4123812,9.5853224,9.8097897,9.9689207,10.008732,10.067596,10.118052,10.169438,10.248321,10.30257,10.367285,10.431629,10.515266,150,涿鹿县,张家口市,130700,河北省,130000
130732,8.1283112,8.1373053,8.2401924,8.4487419,8.6277189,8.78615,9.0269079,9.2627611,9.4249163,9.5177612,9.7386389,9.9225788,9.9183979,9.9394426,9.910182,9.904582,10.019056,10.07604,10.133965,10.22481,10.279136,151,赤城县,张家口市,130700,河北省,130000
130802,8.840847,8.9053183,9.0461607,9.1977873,9.39429,9.5389919,9.7682209,9.9360867,10.0824,10.226857,10.468435,10.62167,10.605898,10.678761,10.74018,10.773393,10.82074,10.878627,10.953349,11.021172,11.127126,152,双桥区,承德市,130800,河北省,130000
130803,8.7785616,8.8621035,8.9808912,9.1819105,9.3177567,9.4531546,9.6603146,9.8516035,10.018974,10.150704,10.406621,10.549547,10.620661,10.681071,10.732077,10.761761,10.818874,10.8776,10.93545,10.996686,11.097156,153,双滦区,承德市,130800,河北省,130000
130804,8.7912197,8.8719025,8.9456959,9.1340065,9.3161669,9.3769341,9.5842705,9.734354,9.9439917,10.058654,10.330416,10.519351,10.522907,10.589441,10.657841,10.687834,10.742668,10.780016,10.84627,10.905044,11.005081,154,鹰手营子矿区,承德市,130800,河北省,130000
130821,8.5533667,8.5981674,8.7692308,8.9061441,9.031477,9.127553,9.3311634,9.5275707,9.7069454,9.8598709,10.085268,10.249319,10.311977,10.37197,10.432812,10.482836,10.527144,10.575639,10.648716,10.719389,10.815398,155,承德县,承德市,130800,河北省,130000
130822,8.4938736,8.6039057,8.720809,8.8850508,9.0754137,9.2052097,9.3969345,9.6152172,9.7664661,9.8994284,10.061433,10.241992,10.272154,10.319007,10.388112,10.429363,10.50553,10.573442,10.639113,10.714815,10.810123,156,兴隆县,承德市,130800,河北省,130000
130824,8.4145422,8.4769173,8.6296663,8.832243,9.0165844,9.1850491,9.4038067,9.6683989,9.8056831,9.955184,10.122917,10.27472,10.350096,10.42126,10.429399,10.473354,10.540112,10.590433,10.671777,10.753946,10.840535,157,滦平县,承德市,130800,河北省,130000
130825,8.4037571,8.4016714,8.5165071,8.775775,9.0233021,9.0996675,9.3139648,9.567647,9.7467766,9.8492575,10.051313,10.216552,10.270557,10.338965,10.368997,10.402345,10.448681,10.502934,10.582428,10.672029,10.800969,158,隆化县,承德市,130800,河北省,130000
130826,8.4650221,8.4743395,8.5874081,8.7531118,8.9215727,9.0541353,9.239542,9.4665642,9.6208353,9.7547789,10.042362,10.081192,10.113391,10.218559,10.21021,10.291141,10.406489,10.535342,10.628638,10.680405,10.730891,159,丰宁满族自治县,承德市,130800,河北省,130000
130827,8.4883776,8.5138531,8.6963501,8.8746653,9.0396147,9.2498198,9.4742107,9.6177111,9.8460522,9.9836655,10.208618,10.350952,10.443195,10.526882,10.584218,10.618512,10.680972,10.720691,10.794771,10.841367,10.943529,160,宽城满族自治县,承德市,130800,河北省,130000
130828,8.431674,8.4648218,8.6044521,8.7331886,8.909421,9.0627327,9.2583628,9.475153,9.683651,9.6901741,9.9415579,10.088723,10.101564,10.177077,10.245192,10.324491,10.385582,10.444557,10.517823,10.572506,10.666549,161,围场满族蒙古族自治县,承德市,130800,河北省,130000
130881,8.4863863,8.522933,8.6945963,8.7966185,8.9838419,9.1486597,9.3674793,9.5852308,9.7231846,9.8333502,10.165637,10.274482,10.333387,10.39013,10.494995,10.541538,10.598014,10.646557,10.702382,10.780802,10.864253,162,平泉市,承德市,130800,河北省,130000
130902,9.0843267,9.120656,9.2740936,9.4206867,9.5988474,9.7561913,9.9240961,10.100442,10.23163,10.377355,10.635575,10.714869,10.761393,10.831425,10.899333,10.942424,10.994789,11.042636,11.095527,11.160762,11.26915,163,新华区,沧州市,130900,河北省,130000
130903,9.0813646,9.1364775,9.2584286,9.385354,9.5638132,9.7514992,9.9065866,10.09483,10.211303,10.359671,10.565078,10.717796,10.758371,10.829446,10.89355,10.935779,10.989032,11.041423,11.096706,11.158605,11.262538,164,运河区,沧州市,130900,河北省,130000
130921,8.6633453,8.7102509,8.8056812,9.0130625,9.1593628,9.2922726,9.5126171,9.6846895,9.8484535,9.9562187,10.189046,10.319577,10.466906,10.544459,10.6065,10.651903,10.738761,10.799585,10.864006,10.943391,11.037529,165,沧县,沧州市,130900,河北省,130000
130922,8.6866932,8.7463741,8.9020739,9.0912533,9.2581701,9.3525438,9.5873775,9.7704258,9.8930788,9.9992733,10.260493,10.344961,10.433751,10.492428,10.542193,10.597413,10.680127,10.721238,10.789072,10.860771,10.962016,166,青县,沧州市,130900,河北省,130000
130923,8.6581602,8.7049923,8.8623924,9.0148287,9.2141581,9.3818016,9.5118122,9.6909657,9.8278828,9.9590282,10.232217,10.313904,10.369273,10.434168,10.495835,10.560867,10.627384,10.684915,10.768751,10.841844,10.948549,167,东光县,沧州市,130900,河北省,130000
130924,8.5421419,8.580286,8.6835041,8.9243813,9.0381403,9.1880865,9.313859,9.527318,9.7599392,9.8219194,10.03838,10.195047,10.36025,10.42005,10.450632,10.536719,10.624331,10.67462,10.707952,10.785856,10.883759,168,海兴县,沧州市,130900,河北省,130000
130925,8.6269884,8.7001915,8.8961897,9.0820169,9.2076445,9.3990335,9.5635653,9.787117,9.9126196,10.042301,10.282652,10.332308,10.406426,10.485252,10.52369,10.57529,10.64655,10.693552,10.770494,10.841229,10.958122,169,盐山县,沧州市,130900,河北省,130000
130926,8.6008844,8.7479448,8.8432407,9.043582,9.2183065,9.3637905,9.5989075,9.7910557,9.9371643,10.00426,10.206849,10.402471,10.492277,10.555902,10.64795,10.665706,10.73705,10.803164,10.890413,10.966626,11.056705,170,肃宁县,沧州市,130900,河北省,130000
