id,reggdp2001,reggdp_primary2001,perreggdp2001,plnpgdp2001,plngdp2001,plngdppc2001,nonagri_share2001,urbanland2001,urbanland_share2001,cropland2001,cropland_share2001,popden2001,urbanization2001,reggdp2011,reggdp_primary2011,perreggdp2011,plnpgdp2011,plngdp2011,plngdppc2011,nonagri_share2011,urbanland2011,urbanland_share2011,cropland2011,cropland_share2011,popden2011,urbanization2011,reggdp2021,reggdp_primary2021,perreggdp2021,plnpgdp2021,plngdp2021,plngdppc2021,nonagri_share2021,urbanland2021,urbanland_share2021,cropland2021,cropland_share2021,popden2021,urbanization2021,county,countycode,city,citycode,province,provincecode,location
735,1999200,172000,1.86,20.546883,23.373051,9.848093,94.076057,5.201427,8.9193878,6.3253345,27.443651,10.984231,32.847519,9803900,424800,7.9099998,21.555937,25.167576,11.537222,97.299248,5.4606657,11.559018,5.9665318,19.169724,11.013488,44.18523,20821700,545200,16.18,21.531132,25.288456,12.290982,97.66539,5.6405001,13.836367,6.4775944,31.957106,11.066613,48.665462,宜兴市,320282,无锡市,320200,江苏省,320000,Eastern
736,,,,18.518314,22.21199,9.0722942,97.511963,4.4836597,96.006424,1.1422535,3.3973944,13.089744,99.800346,4852400,,,19.419468,24.008265,10.692408,98.98349,4.4970312,97.29879,.43825993,1.6803722,13.597904,99.930397,,,,19.482447,24.113966,11.345545,99.026009,4.5101657,98.58519,-.83167094,.47193426,13.003641,99.931999,鼓楼区,320302,徐州市,320300,江苏省,320000,Eastern
737,,,,19.010723,22.215521,9.020587,95.943291,4.1833825,57.894211,3.7673774,38.191463,12.687402,90.621475,1572000,,,20.016943,24.008324,10.663017,98.15258,4.3050275,65.382996,3.4376945,27.465464,13.015656,96.534912,,,,19.966551,24.122637,11.345566,98.433121,4.4270191,73.866104,2.950109,16.866741,12.48727,92.015289,云龙区,320303,徐州市,320300,江苏省,320000,Eastern
738,,,,20.277981,22.237904,8.6269674,85.913071,5.2793221,26.187399,6.1765566,64.232742,11.391074,56.537601,1702600,133600,,21.421015,24.058023,10.443184,92.842491,5.3208098,27.296707,6.1267366,61.111069,11.009334,61.330616,,,,21.425734,24.170769,11.161047,93.575394,5.390439,29.265089,6.0880213,58.790348,11.329412,56.506584,贾汪区,320305,徐州市,320300,江苏省,320000,Eastern
739,,,,18.558212,22.23605,9.1161976,97.472244,4.4616466,84.793159,1.89284,6.4974399,12.834143,97.50396,3188800,,,19.630007,23.991119,10.63725,98.723579,4.4833536,86.653877,1.885154,6.4476914,13.293139,99.21312,,,,19.675659,24.107948,11.32582,98.811272,4.5003877,88.142609,1.2087116,3.2781518,13.322957,98.238419,泉山区,320311,徐州市,320300,江苏省,320000,Eastern
740,,231400,.78560001,20.946344,22.398369,8.6183214,76.590408,5.4067307,11.513389,7.3074937,77.036041,11.029611,24.039045,5705700,439700,4.3554964,22.096159,24.126709,10.357687,86.873672,5.473835,12.312494,7.3115926,77.352455,10.70788,28.836954,12811100,1061900,,22.103903,24.22315,11.081545,87.987801,5.5590734,13.408025,7.2768002,74.707474,11.076783,30.057255,铜山区,320312,徐州市,320300,江苏省,320000,Eastern
741,438800,173300,.40000001,20.775169,22.334064,8.5662889,78.963165,4.0957179,4.1417542,7.2117763,93.426773,11.235113,7.2282567,1906100,402800,1.99,21.908419,24.031664,10.235925,88.035728,4.152113,4.3820405,7.2065096,92.935982,11.30247,8.5511847,5380500,995500,5.7800002,21.912071,24.162842,11.012777,89.468193,4.2296815,4.7354803,7.1943088,91.80899,11.149785,12.167842,丰县,320321,徐州市,320300,江苏省,320000,Eastern
742,696000,199900,.58999997,20.670452,22.322073,8.612483,80.826111,4.7655935,9.40872,7.0060716,88.421494,11.418775,20.56978,3769800,598000,3.3299999,21.81778,24.057583,10.336026,89.352058,4.8734684,10.480453,6.9890904,86.932686,11.493829,25.109041,9263600,1233600,8.96,21.822643,24.17281,11.075871,90.464668,4.9535704,11.354494,6.9694457,85.24157,11.452802,27.314329,沛县,320322,徐州市,320300,江苏省,320000,Eastern
743,413500,155400,.31999999,21.070091,22.408466,8.5601816,73.77285,4.1158967,3.4643655,7.390924,91.611519,11.190396,13.442446,2523600,509000,2.4400001,22.18483,24.084478,10.23838,85.03788,4.17488,3.6748524,7.398447,92.303307,11.193786,15.371614,6758100,1132800,6.2399998,22.096022,24.201838,11.03441,87.825371,4.316998,4.2360487,7.3788829,90.514992,11.03051,17.23642,睢宁县,320324,徐州市,320300,江苏省,320000,Eastern
744,530800,181300,.55000001,20.913523,22.396095,8.6645918,77.294716,4.4551387,5.4113612,7.1757498,82.196404,11.027582,17.267387,3013700,421400,3.29,22.023575,24.080811,10.292327,87.219322,4.4995832,5.6572914,7.1726627,81.943047,11.052927,19.320101,7814300,931700,8.0900002,21.983721,24.204203,11.082626,89.144318,4.6887527,6.8353982,7.1298695,78.510437,10.968773,26.37602,新沂市,320381,徐州市,320300,江苏省,320000,Eastern
745,723100,274200,.46000001,21.106361,22.437859,8.6066742,73.591843,4.6142793,4.858829,7.542769,90.857048,11.277866,16.335667,4488600,699200,3.0999999,22.198708,24.084734,10.202219,84.832672,4.729775,5.4536943,7.5416436,90.754845,11.300062,17.385855,11082200,1650300,7.6300001,22.166809,24.227278,11.059578,87.260574,4.8623772,6.2270069,7.5193343,88.752594,11.231873,19.253607,邳州市,320382,徐州市,320300,江苏省,320000,Eastern
746,,,,18.854429,22.991961,10.03914,98.403778,4.6932335,70.983833,2.7688837,10.361558,12.490376,95.251457,3506300,,,19.723532,24.791399,11.660182,99.370415,4.7866325,77.933151,-.16608597,.55053365,12.863215,98.057419,,,,19.752005,24.894705,12.306029,99.41581,4.8639297,84.196098,.55140275,1.1281978,12.777917,97.031281,天宁区,320402,常州市,320400,江苏省,320000,Eastern
747,,,,18.767462,22.968481,10.002084,98.501968,4.4731278,65.450798,3.5802805,26.801325,12.917288,94.338287,3265100,,,19.60358,24.775337,11.633726,99.432541,4.6698995,79.684128,-1.1041735,.24758467,13.148445,98.442848,,,,19.640265,24.888088,12.305549,99.474106,4.7042332,82.467468,.87198031,1.7863083,13.120002,97.789429,钟楼区,320404,常州市,320400,江苏省,320000,Eastern
748,,,,19.814497,22.991215,9.844903,95.827766,4.9424248,27.641991,5.7336884,60.983265,11.560366,54.971577,6231500,112200,,20.71505,24.806515,11.576506,98.328529,5.254158,37.753151,4.9319382,27.353626,11.553008,61.204845,,,,20.702692,24.929495,12.269529,98.5401,5.4387941,45.408764,4.9471021,27.771576,11.877053,71.545227,新北区,320411,常州市,320400,江苏省,320000,Eastern
749,2606402,195052,2.1902537,20.1329,23.017056,9.7924709,94.409798,5.8965201,34.253307,5.8159933,31.603142,11.176128,62.224178,13769600,406515,13.499608,21.040581,24.856823,11.572763,97.798965,6.1118479,42.483295,4.8479915,12.004177,11.29867,73.778557,29515800,393800,,21.046612,24.956942,12.240244,97.996613,6.2011719,46.452724,4.9455466,13.234269,11.859635,78.944496,武进区,320412,常州市,320400,江苏省,320000,Eastern
750,728002,108000,1.3392,20.117203,22.906181,9.5379324,93.851601,3.8059158,4.6064482,6.1136322,46.301464,11.054509,19.674927,3651000,240800,6.5943999,21.142975,24.738592,11.313621,97.255623,4.2408934,7.1166344,5.4283566,23.333683,11.005219,31.717098,11010900,406300,,21.121843,24.878746,12.153248,97.664406,4.7015834,11.281053,5.8699746,36.289047,10.993504,39.111488,金坛区,320413,常州市,320400,江苏省,320000,Eastern
751,911000,126200,1.16,20.484411,22.980249,9.6057892,91.757263,4.0048327,3.5741696,6.8103552,59.101444,10.917644,15.073313,5037800,344900,6.6900001,21.513144,24.750961,11.296969,96.075058,4.4595714,5.6320395,6.441658,40.876606,10.852862,22.001665,12613000,568000,15.87,21.488672,24.89526,12.089472,96.684586,4.7716517,7.6948552,6.6599708,50.849514,10.844042,32.382874,溧阳市,320481,常州市,320400,江苏省,320000,Eastern
752,,,,19.552473,23.493065,10.27,98.056328,4.7505693,34.18869,3.4202201,9.0389757,11.195301,70.208351,7705400,17200,,20.450569,25.308336,11.94464,99.223221,4.927361,40.800179,1.7833432,1.758865,11.37548,83.051437,,,,20.448132,25.434471,12.685791,99.31694,5.0296078,45.192608,3.0484607,6.2325544,12.05187,89.342506,虎丘区,320505,苏州市,320500,江苏省,320000,Eastern
753,,,,20.26355,23.493549,10.020569,96.04425,5.1231132,7.6417718,4.081666,2.6971138,10.125647,46.176037,7006600,191100,11.677667,21.185625,25.338949,11.803932,98.428787,5.4411335,10.502882,2.1252499,.38127521,10.113348,67.785561,15191700,175700,,21.192963,25.45838,12.6261,98.595398,5.5801468,12.069277,4.0538306,2.6230741,10.955647,71.584641,吴中区,320506,苏州市,320500,江苏省,320000,Eastern
754,,,,19.886097,23.471836,10.158515,97.228386,5.0160375,31.061831,3.9119835,10.297753,11.112339,67.826355,4216300,121800,,20.714996,25.335545,11.95715,99.015259,5.5717463,54.146236,1.980194,1.4920279,11.045331,88.889076,,,,20.758642,25.447771,12.65049,99.080528,5.6334238,57.590988,3.1725311,4.9158936,11.882325,90.44873,相城区,320507,苏州市,320500,江苏省,320000,Eastern
755,,,,17.807819,23.524532,10.531047,99.670952,4.3598914,95.688293,0,0,13.91078,99.862091,,,,18.59379,25.308964,12.094247,99.878761,4.3861637,98.23558,0,0,14.19301,99.989822,,,,18.712042,25.411556,12.738869,99.876846,4.3861637,98.23558,-1.5474722,.26020965,14.12747,99.980652,姑苏区,320508,苏州市,320500,江苏省,320000,Eastern
756,2033661,144099,2.6373999,20.545414,23.512133,10.106012,94.852806,5.3749785,17.597326,5.1649442,14.263629,11.198334,40.163918,11922827,309727,9.3416996,21.463161,25.324261,11.83396,97.895515,5.7743759,26.236305,4.3491158,6.3084135,11.232712,56.230701,22245300,373400,,21.445112,25.463593,12.585326,98.201973,6.0571151,34.809265,4.9339743,11.321942,11.590999,66.813957,吴江区,320509,苏州市,320500,江苏省,320000,Eastern
757,,,,19.47171,23.467999,10.246044,98.161629,4.8602877,46.38176,1.0930274,1.0721285,11.432464,76.677765,,,,20.243561,25.329865,12.009561,99.38192,5.2786312,70.474426,-.14665453,.31035575,11.672112,95.708427,,,,20.271631,25.450659,12.720008,99.436653,5.297955,71.849495,.25656533,.46448958,12.30701,94.626801,苏州工业园区,320571,苏州市,320500,江苏省,320000,Eastern
758,3030000,154400,2.9200001,20.63921,23.537317,10.151217,94.487259,5.4166307,17.826609,6.2773018,42.15543,11.438161,45.171577,17104500,336500,11.31,21.552778,25.343317,11.876272,97.741653,5.8943233,28.742733,5.6590099,22.716053,11.563779,57.936977,26720400,396800,15.89,21.537439,25.458618,12.568976,98.018227,6.022953,32.688221,6.0695415,34.247135,11.735994,62.48143,常熟市,320581,苏州市,320500,江苏省,320000,Eastern
759,3068400,103100,3.5899999,20.439054,23.534819,10.192579,95.47596,5.4424725,22.927658,6.2002883,48.918713,11.409836,47.952751,18602800,250300,14.87,21.334108,25.342505,11.888038,98.183746,5.7750859,31.975109,5.7336755,30.67804,11.511884,55.764797,30302100,297500,21.1,21.308117,25.450632,12.588493,98.411713,5.9335999,37.467415,5.9115825,36.651489,11.772407,64.120567,张家港市,320582,苏州市,320500,江苏省,320000,Eastern
760,2308100,115000,3.8599999,20.373522,23.559574,10.267868,95.866524,5.5806146,28.548641,4.6355729,11.095816,11.142721,58.841125,24322500,221700,14.72,21.270266,25.367411,11.95264,98.337997,6.1628728,51.104263,3.0027344,2.167836,11.371567,81.525681,47480600,311800,22.59,21.252382,25.4842,12.640131,98.547401,6.2848387,57.733288,4.8428454,13.65138,12.12579,87.25103,昆山市,320583,苏州市,320500,江苏省,320000,Eastern
761,1579800,144100,3.52,20.348112,23.488234,10.127367,95.672249,4.7443161,13.995926,6.0994115,54.264034,11.014611,38.723427,8675300,308800,12.17,21.234396,25.318163,11.886156,98.315613,5.3262105,25.044662,5.5391021,30.986523,11.099538,65.304283,15740500,239800,18.85,21.186615,25.431923,12.579595,98.566872,5.6203599,33.609554,5.5933189,32.712898,11.403603,68.403542,太仓市,320585,苏州市,320500,江苏省,320000,Eastern
762,,,,20.448816,23.070377,9.5494595,92.731071,5.0533834,26.858385,5.4713597,40.794792,11.913211,65.754395,,,,21.266029,24.83812,11.192679,97.190292,5.5006595,42.007759,4.7214298,19.271452,11.945312,83.712601,,,,21.255592,24.950163,11.898196,97.514191,5.7048998,51.526413,4.2059169,11.508798,12.229209,90.160477,崇川区,320602,南通市,320600,江苏省,320000,Eastern
763,1301143,205537,.9939,21.34923,23.047991,9.119771,81.709,4.0949173,4.1332827,7.1481991,87.562561,11.512048,9.5294027,6047100,439735,4.8376799,22.282751,24.82263,10.970531,92.112404,4.8523784,8.81569,7.0220728,77.186707,11.489483,20.745766,15942000,671000,,22.22975,24.939892,11.726766,93.347267,5.2373786,12.95567,6.9155259,69.385704,11.319168,26.847589,通州区,320612,南通市,320600,江苏省,320000,Eastern
764,840900,268700,.75999999,21.591805,23.077278,8.9936867,77.360489,3.7675319,1.9056031,7.4591613,76.434021,10.927789,7.0294237,4254500,505000,4.2800002,22.566891,24.787575,10.767486,89.146515,3.9494326,2.2857616,7.4293985,74.192635,10.848351,9.7535992,12722000,960000,14.25,22.497265,24.889069,11.569319,90.853546,4.1834445,2.8884246,7.381484,70.721573,10.731352,9.9980898,如东县,320623,南通市,320600,江苏省,320000,Eastern
765,1325200,282700,1.14,21.398643,23.072048,9.1254969,81.239273,3.9924364,3.2153549,7.018641,66.296867,11.262706,11.552709,5201700,559600,5.3600001,22.325974,24.768749,10.80831,91.308075,4.3902426,4.7862344,7.0044723,65.364128,11.132797,17.720373,13459000,887000,13.87,22.224035,24.89686,11.661347,93.094315,4.8162746,7.328537,6.7640729,51.396706,11.007308,20.445116,启东市,320681,南通市,320600,江苏省,320000,Eastern
766,780700,178000,.54000002,21.411421,23.08499,9.1660471,81.242355,3.6210792,2.3854284,7.302772,94.733849,11.530654,9.6957941,5206700,469900,4.1199999,22.344252,24.799284,10.893828,91.413956,4.3454051,4.9219489,7.2157183,86.835709,11.438796,14.148134,14324000,822000,11.51,22.310381,24.916489,11.676692,92.617867,4.6041665,6.3755212,7.2084727,86.208817,11.348439,18.391079,如皋市,320682,南通市,320600,江苏省,320000,Eastern
767,1329300,184800,1.29,21.175127,23.033897,9.1802759,84.413582,4.0174012,4.8915353,6.8305254,81.50222,11.483057,12.758132,5903300,413900,6.52,22.125076,24.779854,10.937315,92.968552,4.4612565,7.6244583,6.7304678,73.74202,11.38654,16.789278,15693000,726000,,22.05304,24.889715,11.672199,94.137978,4.7744989,10.429141,6.5857286,63.805107,11.335176,21.662636,海门区,320684,南通市,320600,江苏省,320000,Eastern
768,747000,192777,.76249999,21.208242,23.044485,9.1807299,84.058472,3.587549,3.1059759,7.0009542,94.323753,11.404609,12.242412,4295200,429429,4.9597998,22.164722,24.770836,10.885759,92.617912,3.9535384,4.478631,6.9429436,89.007652,11.289325,24.177814,13431000,761000,15.31,22.106268,24.890814,11.658545,93.824287,4.2306266,5.9085779,6.8577013,81.734825,11.267946,22.766533,海安市,320685,南通市,320600,江苏省,320000,Eastern
769,,,,19.907963,21.829569,8.6226435,85.362831,4.5070648,11.749934,5.4906301,31.418999,10.567982,57.693542,684100,36700,,21.057362,23.582478,10.291858,91.995094,4.785387,15.520626,5.4016476,28.744034,10.721535,66.482933,,,,21.00441,23.688101,11.048063,93.168945,4.8585835,16.699293,5.3786492,28.090517,10.325239,59.284168,连云区,320703,连云港市,320700,江苏省,320000,Eastern
770,,,,20.324308,21.948744,8.7450666,80.297714,4.7946014,16.547745,6.3089695,75.235107,11.407235,55.840603,518500,,,21.426237,23.619068,10.286262,88.839966,4.8979888,18.35014,6.260159,71.651039,11.571717,61.422756,,,,21.333614,23.732569,11.023755,90.918716,5.0390768,21.130657,6.1465197,63.954266,11.67363,64.210182,海州区,320706,连云港市,320700,江苏省,320000,Eastern
771,668600,216775,.63459998,20.731329,21.967669,8.4471321,70.95546,5.0875387,11.069825,7.0117235,75.823463,11.203991,19.448519,2830700,434300,2.9846001,21.761965,23.635504,10.129921,84.642082,5.1222796,11.461159,7.0057535,75.372162,11.246065,19.55666,7075000,1080300,,21.72929,23.741442,10.905177,86.629929,5.2376499,12.862734,6.9622526,72.163666,11.131499,26.053328,赣榆区,320707,连云港市,320700,江苏省,320000,Eastern
772,624100,226500,.55000001,20.954201,22.025,8.361227,65.72654,4.3977032,3.9969738,7.5257235,91.245857,10.822895,11.559236,2456700,454200,2.5799999,22.052877,23.662386,10.083297,80.001411,4.4422202,4.178925,7.5291715,91.560989,10.860396,14.681876,6328500,921900,6.0500002,22.009871,23.775375,10.863066,82.889961,4.5554075,4.6797342,7.5141029,90.191666,10.803955,16.519777,东海县,320722,连云港市,320700,江苏省,320000,Eastern
773,495300,169300,.47,20.767368,21.958469,8.3625546,69.611351,3.3797891,1.9052377,7.1504993,82.708046,10.913479,8.8717833,1922200,442900,2.3499999,21.933598,23.641449,10.081622,81.874519,3.5765808,2.3196087,7.1205111,80.264618,10.929693,13.019415,4240200,821000,5.8699999,21.83643,23.722403,10.842337,84.831856,3.7360535,2.7206511,7.1293454,80.976852,10.935396,16.620062,灌云县,320723,连云港市,320700,江苏省,320000,Eastern
774,242900,102400,.34,20.627668,21.89505,8.389781,71.843208,2.9978287,1.9321786,6.8869395,94.420578,11.149943,5.763588,1823300,343300,2.9400001,21.718166,23.58194,10.08152,84.491364,3.3992126,2.8864634,6.8122773,87.62767,11.181699,7.5503788,4525700,700900,7.4000001,21.629732,23.699234,10.871657,87.375137,3.7928774,4.278903,6.8151088,87.876137,11.059253,15.225348,灌南县,320724,连云港市,320700,江苏省,320000,Eastern
775,,,,20.968822,22.14094,8.7311945,69.028946,4.3809719,5.4410954,7.1383667,85.744781,11.325099,24.504681,2467900,421745,2.0914407,22.078295,23.790167,10.399026,81.94725,4.4334002,5.733973,7.1153359,83.792595,11.236327,25.756021,7082600,801100,,22.008863,23.897427,11.159209,84.871094,4.4858675,6.0428534,7.1499934,86.747551,11.170876,26.79133,淮安区,320803,淮安市,320800,江苏省,320000,Eastern
776,,,,20.909443,22.128305,8.7792683,70.443382,4.6617632,8.1201477,6.9966917,83.87075,11.015013,28.643963,2398200,477300,2.6353846,22.025282,23.781792,10.395594,82.735359,4.7241492,8.6428709,6.9681435,81.510269,11.064075,26.642925,6235800,787600,,21.930685,23.880356,11.16092,85.767906,4.7941527,9.2695808,6.9638114,81.157921,11.078619,26.361412,淮阴区,320804,淮安市,320800,江苏省,320000,Eastern
777,,,,19.912933,21.970137,8.9925241,87.21891,5.1391706,39.300377,5.3930922,50.660954,11.94402,75.420403,,,,21.016403,23.724016,10.646594,93.330421,5.1576061,40.031612,5.3286462,47.499035,12.205014,78.28067,,,,20.951149,23.840046,11.371603,94.436249,5.1892781,41.31979,5.2387581,43.415718,12.226075,73.374573,清江浦区,320812,淮安市,320800,江苏省,320000,Eastern
778,210600,80100,.55070001,20.501326,21.948065,8.5192213,76.466354,3.395524,2.3194876,6.3929787,46.469715,10.36633,13.413885,1338300,220740,4.0683999,21.62549,23.674549,10.278722,87.114388,3.4630916,2.4816258,6.3681479,45.330044,10.340637,21.229286,3941500,455900,,21.556808,23.784504,11.130594,89.222351,3.6774905,3.0750241,6.3706532,45.443752,10.193351,26.689119,洪泽区,320813,淮安市,320800,江苏省,320000,Eastern
779,452400,180500,.44,21.11385,22.164352,8.6292915,65.023811,3.7857096,2.6313066,7.3920274,96.911514,11.064198,8.7359381,1945400,474300,2.28,22.234856,23.811192,10.363073,79.326881,3.8721759,2.8689516,7.3842959,96.165123,11.060028,8.1364765,6504800,743700,7.8600001,22.141371,23.890375,11.096883,82.605293,4.0909247,3.5704634,7.3662586,94.446091,10.899993,15.33835,涟水县,320826,淮安市,320800,江苏省,320000,Eastern
780,459000,161200,.63,21.197769,22.182459,8.5871143,62.644489,3.983001,2.1491008,7.5404749,75.378609,10.373749,5.566587,1911900,357900,2.9200001,22.330128,23.82435,10.302832,77.557701,4.1311784,2.4923522,7.513454,73.369064,10.332362,12.452703,5019400,772900,8.2600002,22.269787,23.894148,10.983781,80.296249,4.2332888,2.7602947,7.4924669,71.845322,10.228555,19.198551,盱眙县,320830,淮安市,320800,江苏省,320000,Eastern
781,320000,103600,.89999998,20.758274,22.045731,8.6078119,72.402817,2.9121022,1.3200504,6.7813506,63.238811,10.282676,9.0793705,1219600,201000,3.75,21.876358,23.713495,10.27925,84.072723,3.0887344,1.5750735,6.6621566,56.13303,10.277709,17.642063,3865100,494500,13.37,21.782499,23.818453,11.086646,86.944405,3.3835664,2.1151671,6.6864948,57.515949,10.094472,24.950253,金湖县,320831,淮安市,320800,江苏省,320000,Eastern
782,,,,20.931698,22.461378,9.0833731,78.339508,4.2170877,6.9393511,6.7961612,91.494751,11.587292,40.990379,2656700,,,21.934376,24.135115,10.713334,88.927872,4.4873047,9.0922766,6.7544527,87.757149,11.639079,52.548786,,,,21.862844,24.255928,11.475107,90.865242,4.8340726,12.860916,6.6377296,78.089088,11.473304,47.547829,亭湖区,320902,盐城市,320900,江苏省,320000,Eastern
